,combinedPval,adjustedPval,cluster
ENSGALG00000029199,9.610570513360107e-23,5.989087638294811e-21,8
ENSGALG00000014066,9.651331637713927e-23,6.0108702121745e-21,4
FEN1,9.78450773476598e-23,6.0901482242611434e-21,3
SH3GLB1,9.805147313392778e-23,6.09932720364172e-21,4
ENSGALG00000033522,9.890558262610666e-23,6.1487622226410714e-21,0
HCCS,1.0239085602505727e-22,6.361613908831472e-21,3
TM2D2,1.0364051119816718e-22,6.435393058414966e-21,4
JCAD,1.0478332470785776e-22,6.502453557581443e-21,5
SEC63,1.052619393804602e-22,6.5282407456489955e-21,2
ACTL6A,1.0771563767870383e-22,6.676416423192689e-21,3
ATP6V0B,1.0871493070092564e-22,6.734321943159597e-21,8
ENSGALG00000004814,1.1006301118634614e-22,6.81375083716467e-21,6
CKAP5,1.1696259080032207e-22,7.236560041410158e-21,1
PMP22,1.1734303461380484e-22,7.255761398832008e-21,4
MSRB3,1.1760635286413675e-22,7.267701838709745e-21,0
ARNT,1.1792110986212125e-22,7.282804885660249e-21,0
WDR4,1.1926344742545438e-22,7.361315428045705e-21,3
ENSGALG00000052647,1.2677287447920702e-22,7.820157723310964e-21,4
HNRNPD,1.2798498649473486e-22,7.890226345607584e-21,1
CENPX,1.2844749297423386e-22,7.914026160815439e-21,0
PRELID3B,1.2936761197534127e-22,7.965975734534047e-21,3
USE1,1.325971549745566e-22,8.157440201824414e-21,6
NUP35,1.3263461580852612e-22,8.157440201824414e-21,3
GNG2,1.3533341814944257e-22,8.318482264005345e-21,0
FEZ2,1.3798628305419766e-22,8.476511237017427e-21,6
H-RAS,1.41032014226045e-22,8.658472249831662e-21,1
MTG2,1.4180926419770182e-22,8.701029721194081e-21,3
RIOX1,1.4204526015491095e-22,8.710346572840677e-21,3
DPM1,1.479122045218387e-22,9.064742912890728e-21,9
TCEANC2,1.5303469586690246e-22,9.373123326284312e-21,1
C1H12ORF73,1.5720520825709586e-22,9.622866344478969e-21,6
MYCL,1.600409287069141e-22,9.790656983721085e-21,0
FAM49B,1.602117358954116e-22,9.79531708245836e-21,0
SNX24,1.6552488517049415e-22,1.0114187963978703e-20,0
ENSGALG00000001476,1.6805172496697508e-22,1.0262529138159057e-20,5
STAT3,1.6892054958360152e-22,1.0309503939515957e-20,1
CAP2,1.764660565915422e-22,1.076367235959618e-20,0
LRRC20,1.7776183117139663e-22,1.0836323473114473e-20,3
ACOT7,1.8182810219689551e-22,1.1077678534453595e-20,3
ENSGALG00000017558,1.883835605571975e-22,1.1470311461872449e-20,7
VAPB,1.9202024979010684e-22,1.1684868998870448e-20,2
MCRIP1,2.0006081478384343e-22,1.2167002816140188e-20,5
EMC7,2.1170046284050513e-22,1.2867325600033352e-20,2
ZFAND2B,2.2498269136357657e-22,1.3666605189991874e-20,6
ENSGALG00000006009,2.3033744048489034e-22,1.398367379620695e-20,0
GJA5,2.3442455922940434e-22,1.4215126149247612e-20,0
DNPEP,2.3432003620870233e-22,1.4215126149247612e-20,6
ANP32B,2.4288096743475646e-22,1.4719286169139017e-20,1
QPCTL,2.4873849919611394e-22,1.506544894420468e-20,8
HSPB11,2.5233713797380924e-22,1.5274471541286887e-20,1
LZIC,2.5702568774002505e-22,1.5549185742901072e-20,3
N6AMT1,2.5723438822105784e-22,1.555272157378831e-20,2
ENSGALG00000014897,2.6119903072003746e-22,1.5783209787948025e-20,3
SLC38A2,2.677127126256472e-22,1.6167367417036435e-20,1
BLOC1S2,2.754844761129016e-22,1.6627009218829786e-20,6
PXMP4,2.784442418532687e-22,1.679585392275512e-20,3
CMSS1,2.82211627088624e-22,1.7013189469934667e-20,1
ENSGALG00000046371,2.82973657428158e-22,1.7049198990958246e-20,6
C12orf10,2.8352434551131844e-22,1.707244062560135e-20,6
RRP15,2.914515732026553e-22,1.7539575900602527e-20,3
PYGL,2.93698504155679e-22,1.766452628785798e-20,4
KTN1,2.96553111068215e-22,1.7825859060279518e-20,2
C9orf85,3.0712987476917227e-22,1.8450915347775485e-20,6
HIF1A,3.1175547163156366e-22,1.8717935833708004e-20,4
SDE2,3.1204803709473006e-22,1.8724640432637208e-20,8
RPS6KA1L,3.144125288888125e-22,1.8855592484549273e-20,0
MRPL3,3.2272106039886854e-22,1.9342655699609687e-20,1
SNTB1,3.3652412577407497e-22,2.0158285773444305e-20,4
COQ8B,3.561074881856132e-22,2.131902033767597e-20,4
FAM126A,3.7255113610129113e-22,2.2290556962333463e-20,2
RALBP1,3.787919607281026e-22,2.2650866291466676e-20,2
RP2,4.109718866945824e-22,2.4560961117969123e-20,6
HERPUD2,4.115747658258417e-22,2.4582797753033322e-20,8
UBE2J2,4.141650416044909e-22,2.4723245227749685e-20,6
HYOU1,4.155201423424685e-22,2.478984053141764e-20,2
DES,4.217823162554004e-22,2.5148945383822806e-20,0
ALAS2,4.342674659103019e-22,2.586358085342591e-20,0
NFYB,4.340204423365924e-22,2.586358085342591e-20,6
TMED10,4.467723883873909e-22,2.6593033087675472e-20,2
ACBD7,4.510545724700808e-22,2.6832489777075736e-20,1
SPG21,4.5405462507529545e-22,2.699544331725486e-20,0
SERPINE2,4.5808427208149815e-22,2.7219388315769144e-20,0
CEP170P1,4.844748284038187e-22,2.8771000301049526e-20,0
CDK6,4.890200535645343e-22,2.902427093207561e-20,4
QDPR,4.9420615884202835e-22,2.9315266938327285e-20,3
CHCHD5,5.020183873824533e-22,2.9761616489788826e-20,5
SLC25A14,5.287499921756441e-22,3.1328427762643657e-20,3
GPATCH11,5.300436002268506e-22,3.138710772750561e-20,4
SRP68,5.34520129597401e-22,3.163409297114305e-20,6
KLHDC2,5.353011576367173e-22,3.166221291410889e-20,0
ENSGALG00000050984,5.500198037511721e-22,3.251421789168863e-20,0
CAT,5.529854638045244e-22,3.26708733836669e-20,4
SCCPDH,5.561473846367758e-22,3.2838938794162634e-20,0
NME3,5.621248045806291e-22,3.317296508953712e-20,0
SMIM8,5.652892728778251e-22,3.334070312957966e-20,0
FAHD2A,5.722087960366054e-22,3.3729596749816573e-20,0
CRLF3,5.765158376756061e-22,3.3945132765332796e-20,5
DDX24,5.765211592768891e-22,3.3945132765332796e-20,3
DSN1,5.861237538685083e-22,3.449090692026992e-20,3
ENSGALG00000032644,6.137937183570428e-22,3.609864518843471e-20,5
SEH1L,6.148436977570252e-22,3.613986292144822e-20,2
CCDC12,6.382140213634996e-22,3.7492255529235384e-20,3
UBA3,6.801577505501021e-22,3.993360061230907e-20,0
DGCR6,6.819817475869749e-22,4.0017992800963614e-20,5
NUP85,6.909248222873318e-22,4.0519792891412525e-20,2
MYL6,7.025515774757465e-22,4.117832198185465e-20,0
KIF20A,7.46545185728592e-22,4.373213506723871e-20,3
RNF122,7.623887433130441e-22,4.463498012614848e-20,0
RPA1,7.795966750574805e-22,4.5616638241182184e-20,2
DDX27,7.881721414592992e-22,4.609235998264335e-20,3
GTSE1,7.895727645852374e-22,4.6148196090329046e-20,3
FBXO45,8.277658043536054e-22,4.835316371550536e-20,3
TMEM115,8.387943903458677e-22,4.8969752929985673e-20,8
THUMPD3,8.415657615811134e-22,4.910385332788351e-20,3
NARS,8.422360495798437e-22,4.911527725425568e-20,2
BCAP29,8.541590024644864e-22,4.97825217529997e-20,5
CRLS1,8.555697720101983e-22,4.9827891708956155e-20,2
ENSGALG00000009959,8.559002189059196e-22,4.9827891708956155e-20,0
CNOT8,8.621920539806584e-22,5.01659682638366e-20,3
C15H12orf49,8.723785445970687e-22,5.0730145127149556e-20,8
RARRES2,8.920198816935771e-22,5.1843193496365757e-20,5
MANF,9.021097592146026e-22,5.2400184067114795e-20,9
SDC2,9.086561202356802e-22,5.275083567005891e-20,0
NUDCD2,9.126737085081921e-22,5.2954371880215244e-20,3
TARDBP,9.29168830038087e-22,5.3881235201490835e-20,2
ENSGALG00000034083,9.308169223248185e-22,5.3946583653269294e-20,3
APIP,9.384807632801593e-22,5.436031361569149e-20,2
YIPF2,9.547669145010434e-22,5.527273790467431e-20,4
SAP30,9.569180738666071e-22,5.536630591156194e-20,3
PPWD1,9.814847341380495e-22,5.675598289724964e-20,8
PPCS,9.90084848702275e-22,5.722133156397417e-20,1
PIGX,1.0074765168385319e-21,5.81939796423281e-20,7
TMEM11,1.0139159143800594e-21,5.853326924228584e-20,0
ENSGALG00000007195,1.0292732529286647e-21,5.938672550428683e-20,3
JUP,1.0342626546915616e-21,5.964135773311358e-20,5
ENSGALG00000003074,1.0357500058166853e-21,5.969387106263317e-20,4
TBCD,1.0702766344096384e-21,6.164943464917578e-20,1
CYB5A,1.09860390154582e-21,6.324592966409969e-20,1
ARPC5L,1.100578233548255e-21,6.332437136606193e-20,3
GSTM2,1.1173677948171166e-21,6.42546815903618e-20,8
ZNF423,1.1207029030898911e-21,6.441068461077125e-20,1
NDC80,1.1562673881487667e-21,6.641782067236494e-20,3
NDE1,1.1598234757017929e-21,6.658513725803245e-20,0
RARS,1.1655194181541163e-21,6.68750487145007e-20,9
CAPN11,1.167523902116824e-21,6.695294817362846e-20,5
MTFR2,1.172103643976931e-21,6.717836060247904e-20,3
ALG12,1.1848293669449635e-21,6.787014679642642e-20,1
CAB39,1.2165931131745098e-21,6.965111267652833e-20,4
RBM17,1.2470524748529201e-21,7.135547357565462e-20,6
PPIF,1.2791747672975415e-21,7.315305037264069e-20,0
UBE2E3,1.31284502795846e-21,7.503711783889905e-20,1
RRAD,1.338276228957362e-21,7.644845302682822e-20,0
IMP4,1.356327411344476e-21,7.74368834570362e-20,7
GPS1,1.36881373321349e-21,7.810668433301999e-20,0
PNO1,1.3748580383646433e-21,7.840835796695108e-20,3
LARP4,1.4872133991281984e-21,8.476929601936446e-20,2
MTAP,1.550856203250246e-21,8.834820603471577e-20,3
LIPA,1.5707546087655262e-21,8.943254605922056e-20,5
ANXA11,1.5737563096010831e-21,8.955419128463555e-20,8
TXLNA,1.5850254552506266e-21,9.014590112656897e-20,9
GNS,1.6216990027864932e-21,9.218100420851367e-20,5
GCN1,1.6738977034342185e-21,9.509587350091661e-20,7
TNIP1,1.7241458234462197e-21,9.789679117907035e-20,4
ADNP,1.7585767777941426e-21,9.979703330113597e-20,2
KIF23,1.8043909671984492e-21,1.0234082335845813e-19,3
SPRYD7,1.843221940183488e-21,1.0448597247826748e-19,1
CPPED1,1.8504547450089183e-21,1.0483856121673636e-19,6
LANCL1,1.858518989171313e-21,1.0523784408811368e-19,0
HDAC1,1.8595743036251946e-21,1.052400296861831e-19,5
USO1,1.884441378541446e-21,1.0658907007753934e-19,1
RPS19BP1,1.913038666674929e-21,1.0814751256746652e-19,3
KIAA1143,1.9466129696477744e-21,1.0998545971039022e-19,3
PRPF6,1.9527868312467355e-21,1.1027409540147658e-19,2
ANAPC13,1.957439897955258e-21,1.1047658369687343e-19,3
NDUFAF4,2.003136484192262e-21,1.1299405739353497e-19,9
ZFAND5,2.1237198574810276e-21,1.197307442514465e-19,4
THAP5,2.1735345721629247e-21,1.2247248425821613e-19,3
GTPBP10,2.227888650968614e-21,1.25466881950791e-19,3
TLN1,2.2439600611149467e-21,1.262346066192984e-19,2
USB1,2.243263454327942e-21,1.262346066192984e-19,1
PFKL,2.2508541678810345e-21,1.2655365737973925e-19,1
SLC25A12,2.271102243787805e-21,1.276227773565558e-19,0
ENSGALG00000013765,2.2821436604886603e-21,1.2817365699121566e-19,1
FNBP1L,2.3007892317797166e-21,1.2915078507941528e-19,2
ENSGALG00000028009,2.3110322732444336e-21,1.2965544825682407e-19,1
CENPW,2.3430936856227276e-21,1.3138297390649012e-19,1
TTC27,2.3842606101488906e-21,1.3361892075580387e-19,3
PPP3R1,2.3944751692976437e-21,1.3411875150802827e-19,4
VPS8,2.434361960153706e-21,1.3627913645997338e-19,2
SYS1,2.439534037558387e-21,1.364948559973805e-19,5
ENSGALG00000041973,2.4468729021581137e-21,1.3683151129675184e-19,3
HTD2,2.5119340859199272e-21,1.403939483167697e-19,4
ENSGALG00000041996,2.5248431811348436e-21,1.41039292555605e-19,0
DPYSL2,2.544518804536268e-21,1.4206171918124974e-19,1
LYRM2,2.5978884782867653e-21,1.4496318453598326e-19,5
ZSWIM7,2.6239606652991116e-21,1.4633913366108854e-19,4
ANAPC15,2.7052477881535895e-21,1.5079129744166568e-19,2
CDH5,2.708291631009476e-21,1.5087971295423027e-19,5
PMVK,2.7302652578472055e-21,1.5202204982046228e-19,5
CYBA,2.8261010543585887e-21,1.5727361667618745e-19,5
PLRG1,2.887130185106844e-21,1.6058357614949124e-19,3
TRAPPC4,2.9530913368057165e-21,1.6416415441201414e-19,3
SLC30A4,3.1089897493060482e-21,1.727378724861201e-19,0
RAB5A,3.124143817355569e-21,1.7339369960997295e-19,5
SAT1,3.1226024476177507e-21,1.7339369960997295e-19,5
CRIPT,3.1392348923809724e-21,1.741329910978966e-19,0
USP15,3.1408286718587327e-21,1.741329910978966e-19,2
CHTF8,3.1574766197054712e-21,1.748732047236353e-19,3
TST,3.1575587457051335e-21,1.748732047236353e-19,5
SFXN1,3.230541935528855e-21,1.7881951290110968e-19,5
WSB1,3.2726544857633416e-21,1.8105373991520668e-19,2
C9orf64,3.435664045629071e-21,1.899704172948387e-19,8
MATR3,3.561072352564001e-21,1.9679957278809335e-19,2
PIGK,3.624501111986406e-21,2.0019802183523009e-19,5
VPS16,3.705695538752102e-21,2.0457360279854855e-19,6
CFC1,3.7339814964275054e-21,2.0602525415142264e-19,0
TERF2IP,3.815691399746778e-21,2.1042149491183973e-19,5
EFR3A,3.926810206752206e-21,2.1643398428018975e-19,1
EMG1,4.0431489557024506e-21,2.2272762838352816e-19,3
GET4,4.100729316538159e-21,2.257794365549795e-19,2
ORMDL2,4.193323087237388e-21,2.307547559504832e-19,7
ZNF326,4.337676009896389e-21,2.3857153371731584e-19,1
QARS,4.358550149028679e-21,2.395923009768661e-19,2
THYN1,4.48679316170267e-21,2.465109877872167e-19,5
CHCHD10,4.547386536438556e-21,2.497075353873004e-19,0
KRR1,4.5571213289959795e-21,2.501094113736486e-19,1
WDR36,4.6105939992848425e-21,2.529100640941677e-19,3
RNPS1,4.647344551698611e-21,2.547909588518767e-19,2
PLPP1,4.699948709893111e-21,2.5753857700592314e-19,4
NSMCE2,4.738912148003992e-21,2.595362256657777e-19,4
TIAL1,4.812624146088147e-21,2.634338311705049e-19,2
TTYH2,4.954578253155906e-21,2.7106078463420185e-19,1
ISCA2,5.0910448968673836e-21,2.7837962415234655e-19,0
SIRT6,5.128933100958115e-21,2.803032871662365e-19,8
SNX2,5.138417331986245e-21,2.8067342268333117e-19,1
SQSTM1,5.1500703607150555e-21,2.8116157052653884e-19,0
CSTF2,5.197819581996987e-21,2.8361879083438907e-19,3
TWNK,5.3000833130736526e-21,2.8904643641581543e-19,3
MTHFS,5.332546579101626e-21,2.905107367753999e-19,1
RNASEH1,5.332084734193572e-21,2.905107367753999e-19,3
NUP107,5.368966278837541e-21,2.9234097463023395e-19,8
TBC1D7,5.530477852092766e-21,3.00976977073083e-19,5
LPCAT3,5.837695932299225e-21,3.17529305127315e-19,4
RMND1,5.9498881072432945e-21,3.2346179002103556e-19,8
GOLT1B,5.972021346997607e-21,3.2449462133098844e-19,1
SCAMP4,6.0312321252530354e-21,3.275399499873026e-19,0
AGPAT5,6.080635135242546e-21,3.3004973066351237e-19,8
POLE2,6.092434404638507e-21,3.305168634377039e-19,3
ENSGALG00000049348,6.1020629012942825e-21,3.308658032613045e-19,0
GBF1,6.321375689674251e-21,3.425779181167271e-19,9
DPH5,6.3306980681794515e-21,3.429036004111896e-19,3
CENPP,6.390248916122838e-21,3.4594815478243316e-19,3
UCK1,6.506879754589685e-21,3.520780435454033e-19,1
CTCFL,6.753976400587643e-21,3.6525715871694467e-19,3
MRPS5,6.783855524737654e-21,3.666814525011497e-19,9
MRPL37,6.851281505788957e-21,3.701326857598373e-19,0
ENSGALG00000005257,6.92611134557309e-21,3.739800947478383e-19,0
Wpkci-7,6.945540882775507e-21,3.7483367443936886e-19,8
CLPTM1L,7.223337036286212e-21,3.8962250623434002e-19,2
RAP1GDS1,7.2591934255214e-21,3.9135264283889107e-19,1
FAF2,7.563631743278634e-21,4.075530448120473e-19,3
AKR1A1,7.637134068685872e-21,4.112994818725821e-19,0
DUSP26,7.681398240354899e-21,4.1346821432461576e-19,0
ARHGDIB,8.055430076551538e-21,4.3337593895135013e-19,1
NTAN1,8.248551586803843e-21,4.435351999329143e-19,7
EIF2A,8.352316604621234e-21,4.488815928060497e-19,3
FN3KRP,8.39997327241036e-21,4.512085501052954e-19,3
GABARAPL1,8.649861493221097e-21,4.643904230602806e-19,6
COMMD10,8.770902673873068e-21,4.706447248835802e-19,7
ENSGALG00000016251,8.825881774352736e-21,4.733495054723854e-19,0
TMEM263,9.180955050806358e-21,4.921377942824491e-19,1
PSMC3IP,9.194956249458114e-21,4.926331992249205e-19,3
PPP4R2,9.31464840920531e-21,4.987877096572624e-19,0
ILKAP,9.342203198707858e-21,5.0000456633707445e-19,3
POLDIP2,9.642266697641673e-21,5.15797581323263e-19,3
EDNRA,1.0078002804561041e-20,5.388281208690373e-19,0
ENSGALG00000037807,1.0214368199111613e-20,5.458370602595289e-19,3
HSPA2,1.0421465530596315e-20,5.56616600817725e-19,7
PCBD1,1.0698867845981979e-20,5.711381166580422e-19,0
BORCS8,1.134816638088353e-20,6.054873800659872e-19,5
NUP188,1.138617144508267e-20,6.072021694268421e-19,6
VCAN,1.1496953050234914e-20,6.127942243650789e-19,2
SRP54,1.217161363259022e-20,6.484201293151671e-19,1
NELFE,1.22517652376989e-20,6.523543114250863e-19,6
CWC27,1.2810968804780821e-20,6.817788101304588e-19,9
CPSF4,1.2862007802144396e-20,6.841432774908668e-19,3
DECR2,1.3231806134832109e-20,7.034517409518607e-19,6
WASL,1.3471609606556293e-20,7.158329207868745e-19,7
FASN,1.3548807735909391e-20,7.19565565108894e-19,4
RAB18,1.3782620683288683e-20,7.316077943400195e-19,4
MARC1,1.3890828388511156e-20,7.369737304782835e-19,0
SLC35B1,1.4589012400368932e-20,7.736191492272987e-19,2
SIRT2,1.464082924115575e-20,7.75969342519005e-19,1
INTS10,1.4669432775383935e-20,7.770874461311467e-19,4
TRIB2,1.5045155796817098e-20,7.965830456499433e-19,7
MACF1,1.5135100658001025e-20,8.009355938571572e-19,2
CENPT,1.529528892332474e-20,8.089990107168689e-19,3
AAMP,1.534571065963069e-20,8.112513808720889e-19,9
ENSGALG00000039186,1.5885230324264053e-20,8.393444271682384e-19,3
ZNF622,1.6045655016260194e-20,8.473883916680629e-19,3
RAB11A,1.618823193502138e-20,8.544820726759251e-19,5
LACTB2,1.6525835718647317e-20,8.71857603167814e-19,6
AGFG1,1.6973341732247912e-20,8.950106160441427e-19,2
MYH15,1.7364789542363372e-20,9.1518558669222e-19,0
PRORSD1P,1.7580765063267502e-20,9.260967215372964e-19,3
THOP1,1.759361246663433e-20,9.263020798259328e-19,3
DCAF12,1.7615007368484556e-20,9.269570255333099e-19,3
MLX,1.7795644182933066e-20,9.359868573137935e-19,3
NUDT7,1.7898320808011414e-20,9.409091741189267e-19,0
TATDN1,1.7912889699296422e-20,9.411970485728195e-19,6
LNPK,1.8251813708927147e-20,9.585185767678653e-19,0
HIGD1A,1.8373726010221862e-20,9.644316546160885e-19,3
TTLL12,1.8882621880400596e-20,9.906411006630709e-19,5
ASAH1,1.8934627811867578e-20,9.928662669601854e-19,5
ENSGALG00000040182,1.89604748514796e-20,9.937181928080583e-19,0
TBL2,1.9152836147638593e-20,1.0032918494822498e-18,5
GSTO1,1.944756395701123e-20,1.0182154210482912e-18,4
ENSGALG00000034735,1.9721500525018055e-20,1.032035887102685e-18,7
TMEM97,1.9843300094343643e-20,1.0378850045114136e-18,6
SLC25A1,1.9884910073665617e-20,1.0395360915203291e-18,1
DUSP19,2.0094965655173444e-20,1.0499870042917635e-18,3
CHMP1A,2.070587722097421e-20,1.0813620283710278e-18,7
AMD1,2.082558428582225e-20,1.087065247059569e-18,4
RCSD1,2.1145195769557824e-20,1.1031921773712737e-18,0
CEP70,2.1237597246514147e-20,1.1074547762482327e-18,6
ABHD17A,2.126401003495194e-20,1.1082737719896449e-18,7
CREB3,2.155829318239922e-20,1.1230462391423641e-18,3
RACGAP1,2.1717480582023794e-20,1.1307697787910238e-18,3
LAS1L,2.1781539950016677e-20,1.133534986143707e-18,2
ENSGALG00000047636,2.255228080569124e-20,1.173055405582644e-18,1
CBR1,2.3198413523941916e-20,1.2060578972598985e-18,8
GLB1,2.3288671711264146e-20,1.2101425065683044e-18,1
TMEM18,2.3627029081091502e-20,1.2271084543291751e-18,2
PACSIN3,2.3698240307952695e-20,1.230189670805256e-18,1
MRPL44,2.3766562753780683e-20,1.2331179151775826e-18,2
EGFL7,2.422425234952291e-20,1.2562352516975105e-18,1
STRBP,2.495765597266341e-20,1.2936204134184304e-18,6
BMS1,2.603417790953883e-20,1.3487439685519128e-18,2
TMEM208,2.680037756574851e-20,1.3877436521031445e-18,3
CHMP5,2.701284288948987e-20,1.3980458932941196e-18,7
C8orf59,2.7102231904674978e-20,1.4019712236201172e-18,1
DNAJB6,2.784298578893514e-20,1.4395702523166548e-18,0
AKR1D1,2.8289567736919707e-20,1.461929714051303e-18,5
LSP1,2.870578587740015e-20,1.4826985230330064e-18,4
TGFB2,2.898255295764262e-20,1.4962473431231613e-18,1
PRMT3,2.9285692216026295e-20,1.5111434608793729e-18,3
MED9,2.9990105524781995e-20,1.5467201825741342e-18,4
CD24,3.0642524254379807e-20,1.5795812181432844e-18,5
CRYZL1,3.1093864898963254e-20,1.6020493924778485e-18,6
TAF9B,3.123610698256522e-20,1.6075439606796889e-18,5
ENSGALG00000053194,3.124631601084792e-20,1.6075439606796889e-18,0
PPP6R3,3.124709900584435e-20,1.6075439606796889e-18,2
MRPL10,3.132717366279867e-20,1.6108628684335169e-18,0
ATAD1,3.189450801601111e-20,1.6392212382525249e-18,9
ANKRD49,3.197407348637798e-20,1.6424949743667247e-18,1
NANS,3.277626688641978e-20,1.6826389001107731e-18,3
CETN3,3.278805780298119e-20,1.6826389001107731e-18,1
FAM161A,3.2980627279796735e-20,1.6916825936698592e-18,0
RAB35,3.4596954380576335e-20,1.773710271728737e-18,1
SURF6,3.69496808740556e-20,1.8933916325195904e-18,3
PITX2,3.6998913884592325e-20,1.8940391655753924e-18,0
ENSGALG00000055069,3.6996762424833556e-20,1.8940391655753924e-18,2
ATP6AP1,3.73648085917493e-20,1.9118244445112798e-18,0
SLC41A3,3.7763723687537705e-20,1.93128085022706e-18,0
RUVBL2,3.8033284170596386e-20,1.9441059608944856e-18,6
SCOC,3.897558302428239e-20,1.9912890724131154e-18,0
MVB12A,4.007719198844093e-20,2.0465608758918215e-18,8
PTGR1,4.0362444154849746e-20,2.0601110784636755e-18,6
PRCC,4.0634827158235125e-20,2.0729914023474624e-18,7
SEPT6,4.081074795387281e-20,2.0809404273640025e-18,2
COPB1,4.084707619886535e-20,2.081767303787749e-18,7
SRL,4.1786023017145966e-20,2.128572596282708e-18,0
KPNA3,4.23563538544632e-20,2.156563846807245e-18,1
ZFAND2A,4.264013959400519e-20,2.1699453701166643e-18,3
NIF3L1,4.270753403234979e-20,2.1723070576003554e-18,3
C1orf50,4.3508050367534145e-20,2.2119381549185658e-18,3
SCO1,4.476083162263755e-20,2.2745120861799497e-18,0
DR1,4.554178121962237e-20,2.313060349934359e-18,3
IFT122,4.5835290879306725e-20,2.3268259419663546e-18,1
SNAPC1,4.661260525248339e-20,2.365126317789643e-18,0
RRP12,5.289412348607567e-20,2.682535951886526e-18,7
ENSGALG00000002315,5.4130852220222644e-20,2.743912498528672e-18,2
USP8,5.437741694804152e-20,2.755061756131173e-18,2
SKA3,5.686318953190754e-20,2.8795952985924775e-18,3
ADCYAP1,5.692383162885822e-20,2.8812566438922977e-18,0
FAM3C,5.714408703660082e-20,2.8909914038135656e-18,1
MARCH5,5.87917860983437e-20,2.9728975474705234e-18,2
RBM39,6.136209450080041e-20,3.101354092322916e-18,2
EIF4B,6.340212797796823e-20,3.2028972541642614e-18,1
CD276,6.364740165680009e-20,3.2137193577778942e-18,1
STX8,6.488135113466673e-20,3.274427326963543e-18,5
STRADA,6.519185424845707e-20,3.288494414118351e-18,7
UBXN2A,6.622914247361304e-20,3.339191403239877e-18,0
STT3A,6.649526463742773e-20,3.35097671925181e-18,2
PSMD10,6.902191365974936e-20,3.476612609519809e-18,3
SNX11,7.019793868404292e-20,3.534128858359611e-18,0
GTF2B,7.043859975123628e-20,3.544520997721564e-18,2
UBAC2,7.415932521976075e-20,3.729937289297018e-18,6
MSRA,7.439213720104089e-20,3.73982964750804e-18,4
PDIA5,7.515749591245688e-20,3.776471509537344e-18,5
KIDINS220,7.752831821752525e-20,3.893709102908951e-18,4
MRPS17,7.801193504915193e-20,3.916097722412447e-18,3
RAB8A,7.810882261804626e-20,3.919060740998605e-18,1
PSMG1,7.835705402243975e-20,3.928113937308205e-18,8
SH3GL1,7.836515576265867e-20,3.928113937308205e-18,1
FMR1,8.235852230722879e-20,4.126286316974227e-18,0
RPS28,8.262839767841728e-20,4.137804670925237e-18,8
HDAC3,8.642087714504211e-20,4.325628984559357e-18,3
NOB1,8.652356696971496e-20,4.328675753988251e-18,3
EXFABP,8.686011016689487e-20,4.341316092174828e-18,0
PSPC1,8.684656608978801e-20,4.341316092174828e-18,4
PLPBP,8.713753832294656e-20,4.353080182176327e-18,8
LMO4,8.79758265287679e-20,4.392837971247533e-18,1
IMMP1L,9.060762431940986e-20,4.522068353479239e-18,7
NUBP1,9.115357424863068e-20,4.5471233200355766e-18,8
ARFGAP2,9.31920687799432e-20,4.6465726810816325e-18,3
DTYMK,9.527726077414758e-20,4.748253502193475e-18,3
TIPIN,9.778284747183366e-20,4.870777237711142e-18,0
UMPS,9.993158205160132e-20,4.9754160718100764e-18,8
CTTN,1.0081169806769009e-19,5.016822391885641e-18,9
KRT18,1.0239804474693146e-19,5.0933170950009525e-18,0
IVD,1.032722441071465e-19,5.134332855493241e-18,7
USP12-like,1.0680765679768824e-19,5.307551886967954e-18,7
SLC16A1,1.076299371308115e-19,5.345846730839979e-18,3
MTO1,1.0859821070781137e-19,5.391352668244033e-18,3
XIRP1,1.0983126188343928e-19,5.449953544790854e-18,0
GTPBP4,1.099044841400983e-19,5.450973794763466e-18,2
ENSGALG00000027056,1.1170123018143955e-19,5.537434381307728e-18,0
PRPF38A,1.1386848446668804e-19,5.642170833421192e-18,1
YIPF5,1.1474490854786073e-19,5.682877168276937e-18,1
COX11,1.155526687191104e-19,5.720145533397647e-18,2
MRPL39,1.1745480226393983e-19,5.811526586875575e-18,3
CROT,1.1794544326248163e-19,5.833014683138527e-18,5
ENSGALG00000049239,1.1863706318535534e-19,5.864416960806544e-18,0
RRP9,1.1991035513735e-19,5.924528500497536e-18,2
UTP6,1.2014020482121788e-19,5.933052903060272e-18,2
IDH3B,1.2054324809013506e-19,5.9501181594990955e-18,0
TMEM9B,1.2272710481055986e-19,6.055027729609971e-18,1
MTHFD1,1.2480901890243343e-19,6.1548101572661964e-18,3
GCAT,1.254931078589437e-19,6.1855982742890135e-18,6
OAT,1.2837251888045416e-19,6.324513756669958e-18,1
GPC4,1.288330516862553e-19,6.3441831704318805e-18,0
CCNG2,1.3183072315734604e-19,6.4887119148605924e-18,1
FEZ1,1.342024511245156e-19,6.60230896066073e-18,0
MRPS28,1.3514096294810534e-19,6.645322160905151e-18,2
NUDT14,1.4043047626755705e-19,6.902145863223706e-18,5
RPP25L,1.4134881811965998e-19,6.943985047620413e-18,1
DPAGT1,1.464529308218667e-19,7.191319624629942e-18,0
PIK3C3,1.4904383932427687e-19,7.315071588757726e-18,4
PWP1,1.4960816813647034e-19,7.339288861453347e-18,3
