,combinedPval,adjustedPval,cluster
PARD3B,6.091482873671339e-11,1.5249937949620596e-08,6
FMOD,6.186362533355805e-11,1.5453051189704307e-08,0
ENSGALG00000015271,6.2513882959081e-11,1.558085634856815e-08,0
PPIC,7.535616575182758e-11,1.874009326662715e-08,0
NRIP3,8.33767499486271e-11,2.068893571896616e-08,2
CRABP-I,9.033018777415691e-11,2.2364976709347753e-08,0
TOMM7,9.139511369937736e-11,2.257890991718536e-08,4
NECAB1,9.530665145973671e-11,2.3493610188183166e-08,5
RPL15,1.0093259561472223e-10,2.4825993186049197e-08,5
CAMK1D,1.0266965055905075e-10,2.5198111652271334e-08,2
GLUL,1.0727774224505993e-10,2.6271709265156053e-08,3
SH3BGRL,1.1652101505887913e-10,2.8473300899416118e-08,6
RPL13,1.2569367768833217e-10,3.064812414688268e-08,5
KLHL18,1.3184076053107674e-10,3.20773966300132e-08,0
NDUFS5,1.3577494684113844e-10,3.2963251232296535e-08,3
MEOX1,1.4280709947911419e-10,3.452208471411617e-08,0
ENSGALG00000008040,1.428099860589782e-10,3.452208471411617e-08,3
MSRB3,1.4499357270381097e-10,3.4974718249548046e-08,3
AIFM3,1.613863487293088e-10,3.8845552746684516e-08,2
PFDN6,1.6232415411820966e-10,3.8979916699223907e-08,7
ALAS2,1.6263812518957366e-10,3.8979916699223907e-08,3
C1H21ORF33,1.7223289461298918e-10,4.1191692113602666e-08,3
WAS,1.8084178599053757e-10,4.315879100488905e-08,1
NAP1L1,1.9132473383365323e-10,4.556386005121266e-08,6
TIMP2,1.9702439679747386e-10,4.68220318329737e-08,0
POSTN,1.9967261177811224e-10,4.7351260780595026e-08,0
RPL9,2.030711154787923e-10,4.80558136529603e-08,5
SMAD6,2.072793048313315e-10,4.8948611939353075e-08,2
ACKR3,2.2050838932585748e-10,5.196346802599036e-08,6
MRPS36,2.5422008942399543e-10,5.978240200254024e-08,3
GRHPR,2.5593971386683734e-10,6.006113800923603e-08,3
SPARC,2.910682805890019e-10,6.816242504262191e-08,0
CYTL1,3.035358631109375e-10,7.093430607319156e-08,8
COLEC11,3.147828664396002e-10,7.341003609548608e-08,4
EEF1D,3.15645287685129e-10,7.3458755991457e-08,5
BNIP3,3.7143654818549976e-10,8.62642127213751e-08,3
P4HB,3.8328129559062063e-10,8.883155762480256e-08,0
RSPO3,3.947048243801987e-10,9.129091405855269e-08,0
MTX2,4.1943304385227975e-10,9.681108133147181e-08,3
Meis2a.2,4.348741367010689e-10,1.0016941735766124e-07,3
RPS4X,4.455459334806733e-10,1.0240064050933629e-07,5
PSMB4,4.4638270857433326e-10,1.0240064050933629e-07,7
KLHDC3,4.478353243797528e-10,1.0252463807499746e-07,1
ENSGALG00000026836,4.584355117742689e-10,1.0473806333791833e-07,0
IDH2,4.6252890406606184e-10,1.0545892702935638e-07,1
CD164,4.774718398437017e-10,1.0864561538324224e-07,3
FGF10,4.815214893483244e-10,1.0912528405107354e-07,8
TMEM63C,4.812746867699502e-10,1.0912528405107354e-07,2
ENG,4.964201272272817e-10,1.1227534102985566e-07,6
ECH1,4.976774548026697e-10,1.1233368729406412e-07,3
KAZALD1,5.140159409222633e-10,1.15789034394879e-07,0
MRPL18,5.154761062442503e-10,1.1588572044591723e-07,3
RHOU,5.303623096253318e-10,1.1899434352733057e-07,0
H3F3B,5.53588397345095e-10,1.2395802614358878e-07,0
SOD1,5.617240006472457e-10,1.2552966946773694e-07,4
COL3A1,5.822855531079085e-10,1.298664200415148e-07,0
CD36,6.330564961132268e-10,1.4091021631998843e-07,1
ENSGALG00000047410,6.447622435956646e-10,1.4323213683584942e-07,5
TNNI1,6.816112119167883e-10,1.5111937763229991e-07,1
PFDN4,6.950938713501387e-10,1.5380524191709376e-07,7
MYL12A,7.032290305630795e-10,1.5529962199128496e-07,0
NREP,7.512794830688563e-10,1.6558566734073443e-07,0
ENSGALG00000011164,8.131595397031788e-10,1.7887360149510886e-07,6
NDUFS4,8.345586444136188e-10,1.8322228248429356e-07,3
EEF1B2,8.682633501067016e-10,1.9025036320516037e-07,5
MND1,1.0136047556841277e-09,2.2166489046938526e-07,5
PKIA,1.041530861556339e-09,2.2732976556432724e-07,3
HMGB2,1.0460849964033514e-09,2.278812860129178e-07,7
DECR1,1.0674836570245816e-09,2.3209302114528728e-07,1
OCIAD1,1.153997342129287e-09,2.504185167678424e-07,3
ALDOC,1.1883672934587253e-09,2.573799562727769e-07,1
RPL7,1.1968657176453235e-09,2.587220679734448e-07,5
ENSGALG00000047141,1.2481731204161406e-09,2.6929512561724964e-07,2
CNN3,1.51814560922503e-09,3.26914598737964e-07,0
NDUFS1,1.5713479406542774e-09,3.377241069264424e-07,1
CXCR4,1.7027425025517573e-09,3.652658579064278e-07,4
EEF2,1.9092365466377714e-09,4.087820579453566e-07,6
PSMB7,2.000847487693136e-09,4.2758221450446535e-07,4
ID1,2.0278020373964978e-09,4.32520135055225e-07,6
RPS6,2.0768599062748194e-09,4.4214495087799737e-07,5
RPL5,2.086375960885789e-09,4.4333119162418606e-07,5
ENSGALG00000053982,2.116995911904951e-09,4.4898883323289944e-07,2
BMP5,2.157489742415919e-09,4.5671535028716873e-07,2
TMEM258,2.2413377820384994e-09,4.735731483112857e-07,4
RPS3,2.270662213810226e-09,4.788689894435381e-07,5
UBE2G2,2.299450629905664e-09,4.840321651760156e-07,6
THY1,2.3445720920278745e-09,4.916886593720815e-07,0
S100A4,2.3414055139170387e-09,4.916886593720815e-07,5
SVBP,2.417716027380834e-09,5.060837514410609e-07,4
KDELR3,2.6363067284762565e-09,5.508141044009449e-07,0
RRBP1,2.6694884081024384e-09,5.567121045179793e-07,0
SELENOU,2.760216055719411e-09,5.745670385692995e-07,3
DGUOK,2.8833617715662285e-09,5.990916425317844e-07,7
PRNP,2.9844380300403373e-09,6.189487198037081e-07,4
NIPSNAP2,3.24548565799887e-09,6.718483497949806e-07,1
ENSGALG00000016635,3.2783991077423025e-09,6.774142267027472e-07,0
UCH-L1,3.5936574827033496e-09,7.411934439790581e-07,2
TIMM17A,3.660085567958049e-09,7.535116756892698e-07,3
FKBP11,3.975605955552908e-09,8.169724213699455e-07,0
IFITM3,4.17185752610294e-09,8.557369796712419e-07,0
ACSL1,4.556239163733267e-09,9.328795189349623e-07,3
PDLIM3,4.6555245214463525e-09,9.514748628167111e-07,0
TNNC2,4.857390933921124e-09,9.909297088877347e-07,3
MRPS25,4.947949827638354e-09,1.0075755019124716e-06,3
PPIL6,5.002914527096891e-09,1.0169259783775145e-06,3
CNN2,5.177482664819877e-09,1.0486174014764841e-06,0
ENSGALG00000000604,5.171636230372201e-09,1.0486174014764841e-06,3
HADHA,5.503729694211756e-09,1.1126887437869399e-06,1
CBLN1,6.0331760698417725e-09,1.2175370749128584e-06,2
ENSGALG00000001136,6.261091867187929e-09,1.2612676804959835e-06,4
COX14,6.387420148357137e-09,1.2844141046490914e-06,4
TSPAN6,6.9148567982679765e-09,1.3879906919001609e-06,0
NPY,7.309156613288792e-09,1.4645216506518623e-06,8
CHODL,7.425992487597455e-09,1.4852842645067757e-06,0
RGS5,7.635669652117372e-09,1.5245094687905833e-06,8
PFDN5,7.846062244354357e-09,1.563738162986748e-06,4
SNRPE,7.882641650525102e-09,1.5682479409022486e-06,7
ENSGALG00000053991,8.201910040028793e-09,1.6288832613340674e-06,0
RPL4,8.23230572599698e-09,1.6320363285924564e-06,5
OSTN,8.558352471155217e-09,1.6936872689967168e-06,0
GRIFIN,8.581248600592062e-09,1.6952338178458918e-06,6
ENSGALG00000040415,9.082491869705223e-09,1.7911070864920037e-06,4
SDHD,9.448061222272486e-09,1.859935914863357e-06,3
HNMT,1.0054752808130729e-08,1.975908181092795e-06,2
COL12A1,1.1692774526395056e-08,2.293793635045127e-06,0
C1H2ORF40,1.3135541765407766e-08,2.5723347654008263e-06,0
DSTN,1.3210772698002415e-08,2.5825680008293084e-06,0
ARPC4,1.3517822083919384e-08,2.638005111922267e-06,0
GNB2L1,1.4068113118881342e-08,2.740636444812372e-06,5
MAGOHB,1.4279546878270821e-08,2.7770134179899174e-06,0
DPYSL3,1.4423354510739728e-08,2.8001358668778776e-06,0
SCNN1B,1.724228382293802e-08,3.3416286532365932e-06,2
FABP6,1.7413498865082033e-08,3.3690022391503797e-06,3
CDH5,1.7512958638832288e-08,3.382423067173462e-06,3
POLR2F,1.7634463778115617e-08,3.400048355785156e-06,4
SMYD2,1.812403427337017e-08,3.488457350720678e-06,2
MRAS,1.820825246134916e-08,3.4927060815662686e-06,0
SAR1B,1.8201621987401495e-08,3.4927060815662686e-06,4
RASGEF1B,1.9095076853048454e-08,3.656576800126292e-06,3
UBB,2.105853635914201e-08,4.025707780087909e-06,7
CG-1B,2.167628987415071e-08,4.136766858281309e-06,0
SRPX,2.381601338363737e-08,4.537414390899782e-06,0
CALM1,2.965712941893628e-08,5.6407002484614476e-06,6
DUSP28,3.082321153868861e-08,5.852582847925402e-06,3
BSG,3.094684841720152e-08,5.866149466485407e-06,3
ZC3H13,3.1815340806318204e-08,6.020624268386321e-06,2
HDGF,3.189261965630408e-08,6.02510497439624e-06,7
DCX,3.353467403766075e-08,6.32468964860496e-06,8
ACBD7,3.45789104017058e-08,6.510710177344963e-06,6
UBXN2A,3.6852492835137696e-08,6.9271896302484096e-06,3
APCDD1,3.770640344402665e-08,7.075867268678374e-06,6
TIMM44,3.795029390740723e-08,7.109765608466946e-06,3
SNCAIP,3.841876261567734e-08,7.185554556826269e-06,6
ZNF706,4.494660255094374e-08,8.392508087449548e-06,7
CERCAM,4.657230601168294e-08,8.681640945005885e-06,0
C1H12ORF57,4.668399400387102e-08,8.688052889256867e-06,4
ANXA1,4.686258747721439e-08,8.706874397916423e-06,0
EMILIN2,4.73745360718425e-08,8.787467583762657e-06,6
FTH1,4.7963021110319914e-08,8.881968523651716e-06,5
RAB33A,5.049945173141168e-08,9.336293025119846e-06,3
ENSGALG00000046481,5.072252229343377e-08,9.362135859380975e-06,8
ACTB,5.101048961009269e-08,9.399852678540693e-06,0
C5H11orf58,5.1557777824839945e-08,9.469655035320798e-06,7
NET1,5.1555580360407305e-08,9.469655035320798e-06,0
FAM210B,5.23795340434674e-08,9.604893335222223e-06,3
LEPROT,5.493419763524798e-08,1.005693873641776e-05,0
MGP,5.57211961016435e-08,1.0184429463539786e-05,6
LHFPL6,5.582369921874886e-08,1.0186600869760662e-05,0
PGAM1,5.67474052193262e-08,1.032164512278312e-05,1
YBX3,5.667325153613234e-08,1.032164512278312e-05,4
ND4L,6.333559876559036e-08,1.1501344755241916e-05,2
ENY2,6.470978930472882e-08,1.1731936031881648e-05,7
ENSGALG00000046740,6.986443901180195e-08,1.2646081199565056e-05,4
C15H12ORF65,7.001210133861235e-08,1.2652435094723903e-05,3
PSMB1,7.205430341272745e-08,1.3000596143961646e-05,7
MDFIC,7.418187775165563e-08,1.3363020133272432e-05,8
DAD1,7.482762232058349e-08,1.345777671063105e-05,0
SMOC1,7.744484653571249e-08,1.3906235517492079e-05,2
MXRA8,7.760104114851174e-08,1.3912058568206371e-05,0
ENSGALG00000051351,7.781654465244259e-08,1.3928478845397139e-05,2
ENSGALG00000042782,7.90281122764469e-08,1.4122850206610972e-05,5
CCT8,8.17673857511636e-08,1.4589182378961495e-05,4
ARPC5,8.486594871293107e-08,1.511804039298568e-05,0
PCBD2,8.664840711603006e-08,1.5411144592029842e-05,6
SCX,8.695339848152628e-08,1.5440957964138433e-05,0
POP5,9.035483894415108e-08,1.6019669365234092e-05,4
PLCB1,9.106703124928117e-08,1.6120512465185252e-05,2
TNMD,9.200162309763726e-08,1.6260345291586217e-05,0
PDIA6,9.471457618204226e-08,1.6713552812438588e-05,0
HNRNPA1,9.535210832023466e-08,1.6799680081481855e-05,5
FKBP9,9.656678456870793e-08,1.6987063202820444e-05,0
CSRP2,1.030797899259639e-07,1.810443353708878e-05,0
NDUFA9,1.0387185334082005e-07,1.821508663453372e-05,3
MAML2,1.0539257000452551e-07,1.8452973452475504e-05,2
CDO1,1.0991716403729868e-07,1.921524524768378e-05,3
P3H4,1.1067986460666646e-07,1.9318532901920915e-05,0
UGDH,1.120763399864444e-07,1.9531950520689163e-05,0
HSP90B1,1.2112740099823327e-07,2.107663481842413e-05,0
ATOX1,1.221403520546005e-07,2.1220043842901027e-05,5
TWIST1,1.23584877442795e-07,2.1437874068203864e-05,5
ENSGALG00000053675,1.2412590244537114e-07,2.149854717750535e-05,8
C12orf66,1.288208592020723e-07,2.227738574144886e-05,4
ZNF593,1.3110381091863132e-07,2.263735687126501e-05,5
KRT7,1.3496298567616805e-07,2.326796873510389e-05,8
ACOT13,1.3995687808687762e-07,2.4091977851282254e-05,3
BNAS2,1.4384265623057502e-07,2.472300951416626e-05,0
YWHAH,1.4849174656550446e-07,2.548310862974969e-05,7
LLPH,1.6598975416393102e-07,2.844256979206456e-05,4
SAMM50,1.6716984863052176e-07,2.860118121988163e-05,3
SLIT3,1.6915799938566067e-07,2.8897351232735297e-05,8
PDHB,1.821991315598126e-07,3.1077943878032924e-05,3
SLN,1.8328575990267382e-07,3.121592287046855e-05,4
GTF2A2,1.8424447534304278e-07,3.133173212237587e-05,4
ANXA2,1.855647606685551e-07,3.1508585458096334e-05,0
USP36,1.9003554885266283e-07,3.221904854358245e-05,0
ECI1,1.9113798477299326e-07,3.235715382167615e-05,3
COMMD7,1.9296455833206494e-07,3.261724640850873e-05,6
CTNNBIP1,1.9362971970249276e-07,3.268053651225371e-05,3
CYP1B1,2.109694823282382e-07,3.555373191333525e-05,0
ENSGALG00000042589,2.1141514072731127e-07,3.557550012418391e-05,0
ACADL,2.1215670453766933e-07,3.5646921776715846e-05,1
MMP2,2.126763114507213e-07,3.5680892325885854e-05,0
SERPINH1,2.2253354381440715e-07,3.727900858106745e-05,0
NFIX,2.3617374034223815e-07,3.950515086930659e-05,6
ENSGALG00000051598,2.384210768813233e-07,3.9821807724078374e-05,7
YBX1,2.423118874439467e-07,4.04116156680032e-05,2
RPSAP58,2.4284544175579015e-07,4.044059841201406e-05,5
SORBS2,2.5126806979525185e-07,4.178130471865318e-05,3
CDK1,2.557185785345695e-07,4.2458534800176636e-05,7
MRPL35,2.6121793939015703e-07,4.330765769239861e-05,4
ARPC3,2.781302095300475e-07,4.604365368818512e-05,7
DYL1,2.81703218751872e-07,4.6498194247721885e-05,0
TUBB4B,2.815267649003417e-07,4.6498194247721885e-05,4
EIF3A,2.8620647873900396e-07,4.717223744173566e-05,2
SMARCA2,2.885495569149299e-07,4.7488789356984626e-05,6
CTGF,2.8903060267371217e-07,4.749841490717297e-05,0
C26H6ORF125,2.975508326397147e-07,4.882721890258336e-05,4
ENSGALG00000051148,3.0334495826345176e-07,4.97054552145946e-05,3
MFGE8,3.1700174130122605e-07,5.186761766356323e-05,2
APOBEC2,3.19553126071348e-07,5.220907782514598e-05,2
RPL7A,3.204313208104992e-07,5.2276575228761236e-05,5
ARF4,3.2534160165909043e-07,5.2952900701514556e-05,0
TUBB6,3.2551905237987455e-07,5.2952900701514556e-05,2
MRPL32,3.2983047326684556e-07,5.357671398447056e-05,4
GOLIM4,3.346794748004811e-07,5.4285923988173564e-05,6
DAP,3.3695600820671245e-07,5.4576430050886e-05,0
DRAXIN,3.6694701877060254e-07,5.934852764032057e-05,3
HBBR,3.739981260242331e-07,6.0402035823350155e-05,8
LMNB2,3.839397999527705e-07,6.19186881098878e-05,2
RASD2,3.846818484865011e-07,6.194947949042002e-05,2
ENSGALG00000037717,3.863630242406657e-07,6.213120422224718e-05,6
GAS6,4.0482988827861277e-07,6.500786733566955e-05,4
CCLI5,4.3131970439702627e-07,6.907480994601878e-05,4
NR2F2,4.3138537830778034e-07,6.907480994601878e-05,2
SNTB1,4.4301370549781893e-07,7.083586918358636e-05,8
FGFR3,4.6937444819761254e-07,7.494422531150458e-05,6
TST,4.710069114732818e-07,7.509820437952947e-05,3
LYPD6B,4.778626017110099e-07,7.608336851216156e-05,2
EIF4G2,4.961294413075024e-07,7.888001344788495e-05,8
IFT20,5.112622089020746e-07,8.117117346030763e-05,0
PFN1,5.416444586181512e-07,8.587355837064656e-05,7
MAP1LC3C,5.477787992091976e-07,8.672379237231352e-05,0
ENO2,5.493184096483361e-07,8.684522474133786e-05,3
CCT5,5.839802154072871e-07,9.219545890896394e-05,4
SERBP1,5.910106184447983e-07,9.317451567732305e-05,6
NDUFA10,6.058664278052461e-07,9.538279982767917e-05,3
ENSGALG00000006584,6.378979908738813e-07,0.00010028513940998091,5
HSBP1,6.748435565917532e-07,0.00010565013380663912,7
ENSGALG00000034737,6.730938026944244e-07,0.00010565013380663912,0
DUPD1,6.748017664648387e-07,0.00010565013380663912,2
MRPL19,6.835215748957069e-07,0.00010671147452541286,4
BHLHE40,6.834485315465599e-07,0.00010671147452541286,4
IMMT,6.999970461052385e-07,0.00010913205487123088,3
SRSF3,7.154407384302175e-07,0.00011138529476768131,7
MKKS,7.245074087336434e-07,0.00011264085119615637,3
GHITM,7.314906367295038e-07,0.00011356946901751676,1
NFU1,7.484994959394697e-07,0.00011604993344267003,3
ITSN1,7.61900332935106e-07,0.00011796493499606973,8
RCAN1,7.664308616650573e-07,0.00011850316869793962,4
COL9A3,7.951886195067814e-07,0.00012278071742757266,5
DNAJC19,8.029430729195042e-07,0.0001238079741891664,6
RPL3,8.545390752789928e-07,0.00013158320376893576,5
RAN,8.95922744437172e-07,0.0001375785953280518,7
MRPL33,8.952166548059637e-07,0.0001375785953280518,4
RNF122,9.179154061289552e-07,0.00014076350573736336,4
MRPS24,9.422482092347195e-07,0.00014429811269113472,4
OSR1,9.705089174527615e-07,0.00014842381191181543,8
SYNE2,1.0037319320144178e-06,0.00015329617423602345,2
NCL,1.0567777021242009e-06,0.00016117866093690725,6
RPS27L,1.0597819715130186e-06,0.00016141784890255192,5
ENSGALG00000005204,1.0709547921816664e-06,0.00016289887693424608,8
ALG12,1.1107065585047593e-06,0.00016871706298933633,6
ANKRD1,1.115249324445955e-06,0.00016917849256455894,3
PSMB3,1.1277810756382678e-06,0.00017084893957701458,7
ENSGALG00000027887,1.1425054580183058e-06,0.00017284660742867395,0
MRPL43,1.182339464889104e-06,0.00017846263537755065,7
FLAD1,1.1828023661619724e-06,0.00017846263537755065,4
SPCS1,1.1941312353380695e-06,0.00017993043134815744,7
SCP2,1.2003966307627678e-06,0.000180632359972209,5
ENSGALG00000047713,1.2074085542490565e-06,0.00018144459707551284,3
LFNG,1.2608769318633861e-06,0.00018922663726550926,4
INHA,1.2672626816812027e-06,0.00018993140138716088,2
PRRC2C,1.2818740485753821e-06,0.0001918654640739718,2
SUB1,1.2934861151059351e-06,0.00019334605740669824,7
KRT15,1.326813289792561e-06,0.0001980643106593638,8
MRPL21,1.3968978525014109e-06,0.00020824984838696312,3
RPN2,1.4250359752221442e-06,0.00021216330240805215,0
CA10,1.4281194679055531e-06,0.0002123411348018533,6
SNRPD3,1.5246962083992344e-06,0.00022640125549193242,7
KPNB1,1.5295593585040734e-06,0.0002268237467614553,4
ENSGALG00000049529,1.6059573455518006e-06,0.00023783930128810218,0
RGS2,1.6135040535880663e-06,0.00023864253769149987,3
ARL1,1.6178108848130535e-06,0.00023896510437614867,0
ELOC,1.633831818059761e-06,0.00024101483112434058,4
OGDH,1.6599601624367466e-06,0.000244548226500705,3
AIFM1,1.6694353643931237e-06,0.0002456222133797184,3
HSPA8,1.682463820262825e-06,0.00024721549546103056,7
RASL11AL,1.7011318808046738e-06,0.00024963220000559055,2
BZW2,1.7045371246693364e-06,0.0002498057845079759,3
SSR1,1.7110724725988291e-06,0.0002504370471938723,0
CDH11,1.7967059207091296e-06,0.0002626286185264761,0
LAMA4,1.945313533147086e-06,0.0002839816465915306,6
GORASP2,1.979009682351318e-06,0.0002885259841282512,7
MRPS9,2.0191624248155904e-06,0.0002939986562714114,3
SIX1,2.049508280088652e-06,0.00029803109151978565,7
AIMP1,2.0625406779162248e-06,0.0002995387078191592,4
HMGN4,2.073226477605772e-06,0.0003007020814156385,7
SAP18,2.1021808425114585e-06,0.00030450872635454665,6
ENSGALG00000052965,2.109057357313482e-06,0.00030511163005063314,3
HTRA1,2.2055362709494375e-06,0.0003186588594765364,0
RPLP0,2.215358532176026e-06,0.000319667109870983,5
STOM,2.231964512211526e-06,0.00032165038273398566,3
ENSGALG00000010303,2.2356779858512255e-06,0.0003217730052154073,2
ENSGALG00000053667,2.3421551422764253e-06,0.000336666803814962,2
ACP1,2.436975191200119e-06,0.00034984907987943,4
BMPER,2.445332537126532e-06,0.00035060108351281925,6
TXN,2.490170076585585e-06,0.00035657487890860325,0
PDLIM1,2.528076864072304e-06,0.0003615423014049039,6
PHLDA2,2.562200097644407e-06,0.00036549228660755006,6
MAPK6,2.5605955635832345e-06,0.00036549228660755006,4
ENSGALG00000051456,2.6174846554649633e-06,0.0003729052788211357,3
F3,2.6260889134377408e-06,0.00037319146360199093,8
TMEM100,2.626133468464076e-06,0.00037319146360199093,6
DYNLRB1,2.7894454817101177e-06,0.0003945992815195741,7
COQ9,2.786537721899407e-06,0.0003945992815195741,3
MRPL47,2.7908212988370096e-06,0.0003945992815195741,3
TMED3,2.7875112817987713e-06,0.0003945992815195741,0
SERPIND1,2.839807954124751e-06,0.00040102116435643487,8
PECAM1,2.909422733066158e-06,0.00041033626077820835,6
ARPC1B,2.977715268137615e-06,0.00041944175947276354,5
SUCLG1,2.987805102216967e-06,0.0004203362789755234,3
HYPK,3.0078617268003427e-06,0.00042262897711159214,4
TVP23A,3.0364599534760117e-06,0.0004261146167223298,4
HDDC2,3.1070049274495304e-06,0.0004354707243970915,4
METRNL,3.1575885597323605e-06,0.0004420092771682734,0
TNNT2,3.424906650173476e-06,0.00047883300753096843,1
JCAD,3.460921727205246e-06,0.00048326716333160676,6
TPM3,3.5823620209152196e-06,0.00049960390042976,0
LTO1,3.616649581372755e-06,0.0005037607039621143,4
SKIV2L2,3.636296529663241e-06,0.0005058704611519632,8
HSP90AA1,3.759610435749572e-06,0.0005223790062641283,7
PDCD5,3.7864154496247693e-06,0.0005254539180428807,7
ENSGALG00000033462,3.86049865286342e-06,0.000535074114084034,3
ACTN2,3.901276277584742e-06,0.0005400600692395476,3
ENSGALG00000036310,4.0453301352050275e-06,0.0005593128718965049,3
CYP17A1,4.106116742841337e-06,0.0005670198699106733,2
ENSGALG00000014066,4.2173812686563394e-06,0.0005816699742464954,3
ENSGALG00000018702,4.227680040602699e-06,0.0005823758306685157,4
ZCCHC13,4.744765136566187e-06,0.0006528058738514443,3
PTS,4.766374540166041e-06,0.0006549773058249115,6
RPN1,4.816919055405933e-06,0.0006611147347434731,0
KDELR2,4.8384658416500415e-06,0.0006632621541290561,0
HES5,4.876258864916494e-06,0.0006676286814982238,4
ITGA11,4.924143029105821e-06,0.000673364523569501,0
POLR2I,5.129340239884428e-06,0.0007005724626624098,7
APOO,5.232653150999411e-06,0.0007138157506913858,3
NFIB,5.260654387884145e-06,0.0007167656961788346,6
ENSGALG00000054023,5.5420259408300865e-06,0.0007541884845530941,7
GCHFR,6.239311938105452e-06,0.000848052189017543,5
LAMTOR2,7.077729275661859e-06,0.0009608486849093441,4
EIF3L,7.100172060514609e-06,0.0009627327211040622,6
GSC,7.173118365066955e-06,0.0009714518842299994,0
YWHAQ,7.389237513644176e-06,0.0009995165571711447,4
MRPL17,7.799499973648594e-06,0.00105374329623583,4
CISD2,8.269162352414483e-06,0.0011158553689703478,4
LSM6,8.908205517021983e-06,0.0011998808516763303,4
REEP1,8.913190897796852e-06,0.0011998808516763303,3
SFPQ,9.04684764058139e-06,0.0012164167423269975,7
ENSGALG00000053885,9.19026930179534e-06,0.0012342245187994601,0
PRELID1,9.27207359224802e-06,0.0012437246485225387,0
ENSGALG00000033569,9.36101918247445e-06,0.0012541589000433179,7
MANF,9.53086116939339e-06,0.0012753936415308197,6
LPAR1,9.677781264816332e-06,0.001293514186978109,4
GPI,9.784416439062582e-06,0.0013062136781323203,3
EIF1,9.810823804912161e-06,0.0013073674850949287,6
YPEL5,9.816320650335442e-06,0.0013073674850949287,6
NOTCH2,9.89633046799554e-06,0.0013164636452749215,0
SOD3,9.977387386950198e-06,0.0013256774279865125,8
VLDLR,1.0292257138777572e-05,0.001365899064883306,8
ENSGALG00000020999,1.0340856235080409e-05,0.0013707303795168963,4
ENSGALG00000048310,1.036375519336552e-05,0.0013721476482631476,2
SF3B5,1.0795919822892408e-05,0.0014276840739441791,7
ENSGALG00000015183,1.0859271260543757e-05,0.0014343743544648817,6
NDUFAF8,1.1043136834976153e-05,0.0014569486615736585,4
SNRPD1,1.1138085522333085e-05,0.0014677527648510197,4
LAMB1,1.1385830176458e-05,0.0014986431096210774,0
ENSGALG00000054746,1.1585869540087224e-05,0.0015231894017719307,8
HOXD8,1.1631320371074949e-05,0.0015273783959495483,8
POMP,1.1701450394419055e-05,0.0015347946053215448,7
ENSGALG00000020322,1.1969190744975933e-05,0.0015680824359291148,3
DDX51,1.1995062946912327e-05,0.0015696425302183523,4
ENSGALG00000034288,1.2226343441668064e-05,0.0015980469328796096,7
SELENBP1,1.2408450101641932e-05,0.0016199655434211476,8
ENSGALG00000026971,1.2892170722644813e-05,0.0016811643508667742,2
ENSGALG00000007131,1.3036640720498482e-05,0.0016980336453532373,7
RCSD1,1.3156887725962463e-05,0.0017117124766897862,4
SLC25A22,1.3367128390617822e-05,0.0017368765592587342,6
SLC35E3,1.3381212142338228e-05,0.0017368765592587342,7
SNAI1,1.3597681822297147e-05,0.001761181689633553,6
COTL1,1.3599799219443653e-05,0.001761181689633553,8
ATP1B3,1.3653250202305678e-05,0.0017640390161129205,6
CFL2,1.365108207540544e-05,0.0017640390161129205,3
ENSGALG00000049136,1.3720018862017902e-05,0.0017706305106264535,2
CDK6,1.4121772631270346e-05,0.0018199839667200149,6
GPC1,1.4134824340206187e-05,0.0018199839667200149,2
CLDN2,1.4566781023184205e-05,0.0018734562218328025,8
PSMA3,1.4850664503018862e-05,0.0019077840956137524,7
MGLL,1.4916392805375267e-05,0.001914040378401632,2
PDK3,1.5014366668841816e-05,0.001924415358800109,3
EIF4EBP2,1.5086309306022727e-05,0.001931434042205146,4
MAB21L2,1.545102527344966e-05,0.0019758765996742656,5
NDUFS2,1.553951408805876e-05,0.0019849343730044128,3
THBS1,1.5624683629367198e-05,0.0019912878203063133,0
HEP21,1.5615839944471688e-05,0.0019912878203063133,4
PRRG1,1.6164186172451522e-05,0.0020553839877670696,2
EBNA1BP2,1.6159396306059115e-05,0.0020553839877670696,7
YWHAZ,1.6264155785372658e-05,0.002065758958832512,0
HBZ,1.6414820995569457e-05,0.002082542241691936,8
ENSGALG00000027514,1.656814293649056e-05,0.0020996243601907622,8
chPKCI,1.6594717084594812e-05,0.002100623777280506,4
PLAC9,1.6850829145154123e-05,0.002130644063237823,0
COPB2,1.7403338690824555e-05,0.002198031720687195,0
TBCA,1.7959519639121346e-05,0.0022657312907862293,7
PPIL1,1.836043627068129e-05,0.0023137132418945463,7
PURH,1.846731498822418e-05,0.0023245756700516307,6
LASP1,1.879293590956177e-05,0.002362917201871272,0
SLC25A34,1.919066646627332e-05,0.002410229580624592,3
GPX7,1.946020467979981e-05,0.002441354151108348,0
LAMP5,1.954311899399208e-05,0.0024462955751594134,6
COQ7,1.9542408345230022e-05,0.0024462955751594134,3
NHP2,1.991024287095744e-05,0.0024894777900024774,7
FGF12,2.0587282049455702e-05,0.002571271257154613,6
MGAT3,2.093964657756686e-05,0.002612377571083472,4
GNG4,2.262420314091962e-05,0.002819409405189466,6
QPCT,2.303492405664187e-05,0.002867414153198607,0
ATP2B1,2.356619278143235e-05,0.002930302028090163,6
PSMA7,2.3667686067652127e-05,0.002939670207229726,7
