,combinedPval,adjustedPval,cluster
RRM1,7.550848835080615e-12,7.934305185803388e-10,1
ENSGALG00000048880,7.790434963794723e-12,8.178755806937709e-10,9
CD164,7.989275907505089e-12,8.380032648803159e-10,3
RAB5C,8.007261520504017e-12,8.391418957934425e-10,5
CLTB,8.02768962415712e-12,8.403445796167482e-10,3
Dnmt3a,8.03301869467532e-12,8.403445796167482e-10,8
CALML4,8.046785460180672e-12,8.410371503624334e-10,0
RAD23A,8.087641667486878e-12,8.44557324915215e-10,1
FKBP11,8.30313595656662e-12,8.662917878178041e-10,5
ATP6V1E1,8.3322237998118e-12,8.685566152342752e-10,0
EMC6,8.362643910686529e-12,8.709561876812329e-10,1
PGLS,8.407052831671535e-12,8.748071412224244e-10,2
ATP6V0B,8.495870673641548e-12,8.832682385230561e-10,7
MFGE8,8.51363424203555e-12,8.843338039410478e-10,2
SELENBP1,8.557043962298394e-12,8.880590748267316e-10,6
ABRACL,8.683720409408124e-12,9.004116766934023e-10,0
ARL6IP1,8.702372156221827e-12,9.015513508776184e-10,2
TCEA2,8.970157949761415e-12,9.284761952443892e-10,0
GNG2,9.280354262841684e-12,9.597396579284802e-10,4
CYP2D6,9.415579427241028e-12,9.728692466723808e-10,6
APOC3,9.986456106503283e-12,1.0309502162654687e-09,2
ENSGALG00000046720,1.0580203380072817e-11,1.0912883516358048e-09,8
RAB7A,1.0981437981172348e-11,1.1316816063606563e-09,0
GJA4,1.111299940959043e-11,1.1442375843990132e-09,8
ENSGALG00000041232,1.1237233366045984e-11,1.1560178059494912e-09,1
UTP11,1.1354472917446401e-11,1.1670585375223821e-09,1
TUBB2B,1.1479817096926581e-11,1.1789123002769131e-09,1
DENR,1.173794395015193e-11,1.2043695351817228e-09,1
DPCD,1.183109166191798e-11,1.2128695110118845e-09,1
CTSK,1.2211121003247172e-11,1.2507388905327568e-09,5
MYL1,1.2334466781283027e-11,1.2622741465803722e-09,1
ENSGALG00000046481,1.2509659974568876e-11,1.279090665493615e-09,6
JCAD,1.2600587240285677e-11,1.2872694258152951e-09,8
ESD,1.2656542480726785e-11,1.2918643739714732e-09,5
ID3,1.2680079208848838e-11,1.2931452400777958e-09,5
EIF4B,1.2773671009824739e-11,1.3015620889042525e-09,0
KPNA4,1.3850809388316065e-11,1.4100953046667552e-09,2
ENSGALG00000053397,1.4101164680369038e-11,1.4343421915457026e-09,2
CWC15,1.424160789298412e-11,1.447376819560565e-09,1
ENSGALG00000036935,1.4480416865580992e-11,1.470377256658864e-09,1
MYH7B,1.486510914361361e-11,1.5081386184789726e-09,3
IVD,1.5157652910602337e-11,1.5364940622479308e-09,2
PSME3,1.6157297721974828e-11,1.6364161140951579e-09,5
ENSGALG00000010758,1.6418866266576515e-11,1.6614780138645586e-09,6
IPO5,1.66715530269812e-11,1.6855988477163542e-09,2
SNRPB2,1.7006618335813073e-11,1.7180001123360744e-09,1
SNRPD1,1.731537135896133e-11,1.7476900258150746e-09,1
SMIM20,1.7331136525911006e-11,1.7477822936148754e-09,2
TRIM54,1.73847602980004e-11,1.7516890377608759e-09,3
IPO9,1.86186621675688e-11,1.874412227035102e-09,6
PSMC6,1.949296279946111e-11,1.960754137656876e-09,0
POLR2H,2.010547284214681e-11,2.0206381308658702e-09,1
ENSGALG00000036310,2.0377033393970123e-11,2.046183100114731e-09,3
ENSGALG00000024379,2.0480284135260263e-11,2.054797900791903e-09,8
B4GALT2,2.066369297892834e-11,2.0714334805822296e-09,7
TIMM17A,2.107425345343472e-11,2.110792197639094e-09,1
NSMCE3,2.110644992114885e-11,2.112219354670019e-09,1
ENSGALG00000006056,2.1682100559416995e-11,2.1679838334951856e-09,2
ENSGALG00000028135,2.173838886676549e-11,2.171766905397744e-09,0
NBL1,2.194100456875958e-11,2.1901499529187237e-09,6
DARS,2.2075452577041688e-11,2.2017031135569134e-09,1
DNAJC8,2.22551976847285e-11,2.217750606129352e-09,1
SARS,2.2521651210638538e-11,2.2424042078641096e-09,0
CHD7,2.3122614933868135e-11,2.30029401848998e-09,4
COPS2,2.324107573059564e-11,2.31012601765898e-09,2
SYNCRIP,2.3464563625452683e-11,2.330372139766216e-09,0
AP1S2,2.386646436036699e-11,2.3682881674873725e-09,0
SNX6,2.4232837958493292e-11,2.4026178938019095e-09,5
KPNB1,2.4533153286654397e-11,2.4303458468767595e-09,1
SUCLG1,2.5158541916425747e-11,2.490203051153391e-09,3
PSMC3IP,2.527467124480154e-11,2.499595314001867e-09,1
MRPL50,2.5343727116933223e-11,2.504320278574079e-09,1
HSD17B10,2.5645596757328804e-11,2.5320233233145545e-09,1
ITGB1,2.6477486869680433e-11,2.611965676204204e-09,7
DAP3,2.6760371696354923e-11,2.6376609061022214e-09,2
CLIC2,2.8150037856278232e-11,2.772312772652632e-09,8
IL20RA,2.881728189407795e-11,2.8356523349310173e-09,9
SURF4,2.8959945552742283e-11,2.847309902458138e-09,0
IMMT,2.947042609946493e-11,2.8950811725467604e-09,3
XIRP1,2.966804579784821e-11,2.912063933587439e-09,3
PLPPR1,2.98697733214226e-11,2.929421257175931e-09,3
CTSB,3.106059853763554e-11,3.0412819220531226e-09,0
CNIH4,3.1062041827567555e-11,3.0412819220531226e-09,1
PPP1CC,3.1217917140224927e-11,3.054002893103883e-09,6
GJD2,3.136446657947545e-11,3.0657911542567347e-09,4
RRBP1,3.1450841930791285e-11,3.069135877160277e-09,5
PREP,3.143041382713818e-11,3.069135877160277e-09,7
LSM10,3.156308547858089e-11,3.0775373281192142e-09,8
RTFDC1,3.1675106981765566e-11,3.0859032370043677e-09,6
CDH13,3.177247354102519e-11,3.0928287499011966e-09,2
LSM12,3.182454300088011e-11,3.0953371029952012e-09,1
TFG,3.2748803668880555e-11,3.182602828242625e-09,0
MKKS,3.389022396049768e-11,3.2908112015532873e-09,1
PSMC5,3.4247937819031904e-11,3.322804373108068e-09,1
ENSGALG00000034737,3.4477976029734236e-11,3.3396167712178013e-09,0
TGFB2,3.445377316779741e-11,3.3396167712178013e-09,5
TPRG1L,3.462019559918872e-11,3.3506347646777107e-09,0
MB,3.509992296812925e-11,3.394272714832872e-09,6
DPY30,3.536526627101466e-11,3.41712441887697e-09,1
NCS1,3.588385144581707e-11,3.4629189278227612e-09,0
GMPPB,3.5898062300532274e-11,3.4629189278227612e-09,1
ARPC1B,3.61763952128058e-11,3.486910284760296e-09,5
RSL1D1,3.637801171407773e-11,3.503474013069143e-09,1
RAB14,3.726152719707443e-11,3.5856289177746347e-09,0
LGMN,3.807842929859362e-11,3.661244699299109e-09,0
ENSGALG00000051348,3.8322789386313616e-11,3.681731994644037e-09,8
PRPSAP2,3.856537311719421e-11,3.7020153503671038e-09,1
EMP2,3.860001207556252e-11,3.7023206190476198e-09,9
SLC4A1,3.874878196086229e-11,3.7135633453784244e-09,6
CNDP2,3.89910326248355e-11,3.7337393949153855e-09,6
DPT,3.93503007956042e-11,3.765078998464235e-09,5
TFDP1,3.9497960457879344e-11,3.7761372031260885e-09,9
WSB2,4.1497250080624326e-11,3.9640557903130404e-09,2
SIRT2,4.164524280980686e-11,3.974966472414998e-09,0
CTBPL,4.232081352029127e-11,4.03617507039369e-09,7
CD276,4.441547130085155e-11,4.232514602836932e-09,0
WISP1,4.446309986860797e-11,4.233625268635097e-09,6
ENG,4.4601988768988576e-11,4.243416612775457e-09,8
CPM,4.500466666002012e-11,4.278268653272654e-09,5
ENSGALG00000049262,4.5299208828453175e-11,4.302793049955376e-09,4
DNAJA2,4.5673020920844465e-11,4.334801356149368e-09,1
ENSGALG00000038635,4.6029180467144215e-11,4.365084034214523e-09,0
CNN2,4.636779848965489e-11,4.393655772432636e-09,1
PNISR,4.679479026492572e-11,4.430548799438098e-09,4
ENSGALG00000020999,4.750477788917351e-11,4.494155130368025e-09,1
AGRN,4.8557047271913234e-11,4.590014591396168e-09,8
F3,4.8847037525945325e-11,4.613721073840698e-09,6
PSMA1,5.053879537086914e-11,4.76968370567104e-09,1
IDH2,5.134259684069775e-11,4.84166117228037e-09,3
CAPZA1,5.1607607076675777e-11,4.862755479072558e-09,1
DCBLD2,5.191702623363881e-11,4.887997142688094e-09,2
SAV1,5.235345490461896e-11,4.925146861260534e-09,6
ENSGALG00000041419,5.244593648257023e-11,4.929906285507583e-09,3
LYPLA1,5.3943516320487106e-11,5.066631624558072e-09,1
FTL,5.4352966571968864e-11,5.101018095675911e-09,2
CENPS,5.529554591987562e-11,5.185343988860845e-09,1
ENSGALG00000004825,5.647415868281769e-11,5.291652033789367e-09,9
LEPROT,5.6726512376314986e-11,5.311069121059649e-09,0
AIMP2,5.7368554351455714e-11,5.366911240973616e-09,1
NDRG3,5.991507290303844e-11,5.600689676348514e-09,7
SRSF6,6.071365632465131e-11,5.6618476738204185e-09,0
PLK2,6.066680491301213e-11,5.6618476738204185e-09,1
ATP6V0C,6.06585892626299e-11,5.6618476738204185e-09,7
PLK1,6.122546913900351e-11,5.705056094512492e-09,1
PTP4A2,6.225242543678178e-11,5.7961598039820465e-09,2
ZMAT2,6.269407215597766e-11,5.832665918976793e-09,0
GPX7,6.505995742145387e-11,6.04799212428843e-09,5
EGFL7,6.822531428696266e-11,6.337238879813815e-09,8
MMP2,6.904854465972221e-11,6.408648080472737e-09,5
RER1,6.962974641311348e-11,6.451739694695951e-09,1
PODXL,6.973210897598392e-11,6.451739694695951e-09,8
STAU1,6.969180788019003e-11,6.451739694695951e-09,2
NELL2,6.96427360225016e-11,6.451739694695951e-09,5
PTPRG,7.027578519114286e-11,6.4969339400175544e-09,5
ALYREF,7.165490423233223e-11,6.619232559437624e-09,1
ENSGALG00000042782,7.231648613270636e-11,6.67510772230524e-09,0
RBPMS2,7.32300886596704e-11,6.754139611287259e-09,3
ENSGALG00000014589,7.543321522973656e-11,6.95188965241214e-09,3
OBSL1,7.728639950244087e-11,7.117104943093148e-09,3
CHCHD3,7.840339488751624e-11,7.214321154808668e-09,2
ZNF106,7.9652506812522e-11,7.323532727374817e-09,3
ENSGALG00000027334,7.988876227216224e-11,7.33952088785269e-09,2
NUDT21,8.008682605975537e-11,7.351978106744184e-09,1
ATP1B3,8.088929526195443e-11,7.419857134326483e-09,0
MRPL19,8.229261716508063e-11,7.542702848950446e-09,1
POLR2I,8.521539029970882e-11,7.804517481179923e-09,1
STT3A,8.606604318117661e-11,7.876295770721956e-09,0
DCTN3,8.768052950358651e-11,8.017810081457883e-09,0
TAF15,8.946066110127049e-11,8.174240064628635e-09,0
SKA2,8.967282472127636e-11,8.187269399435617e-09,6
CD44,9.249778720743507e-11,8.438646239504373e-09,5
DYNLL2,9.39116562292952e-11,8.560998195216726e-09,3
CRABP-I,9.477274520719448e-11,8.632808257157957e-09,5
PFKL,9.622025398670075e-11,8.757882657137766e-09,2
TMEM141,9.706579984225527e-11,8.828015949982572e-09,3
NAA40,9.844813853021606e-11,8.946823882042652e-09,1
CLNS1A,9.87510073713338e-11,8.967423511195153e-09,1
ENSGALG00000051548,1.0329515021112456e-10,9.372837840462787e-09,5
EPRS,1.0420930784960092e-10,9.448502162520517e-09,0
SPIK5,1.0547451800846375e-10,9.55585489255128e-09,2
ENSGALG00000039995,1.0644685133343046e-10,9.63652861321349e-09,6
RRM2,1.0767953195767177e-10,9.740629184395997e-09,1
RPL7L1,1.0800615957151649e-10,9.762671757255575e-09,0
SCP2,1.0837830632937084e-10,9.788791812166661e-09,0
NCAM1,1.0887357682065613e-10,9.825983884955245e-09,0
PPP1CB,1.0968892460994084e-10,9.891984220707183e-09,2
ABCE1,1.0991518806235945e-10,9.904799263229541e-09,1
COA6,1.1818501732818731e-10,1.0641870838526538e-08,4
ENSGALG00000043654,1.2015333172854525e-10,1.0810834571317512e-08,2
UBE2V1,1.216764466960285e-10,1.0939513786530687e-08,3
CHCHD2,1.2248335679032607e-10,1.1003654164525024e-08,3
ENSGALG00000016760,1.2437428864586764e-10,1.1165008706038806e-08,1
SPRY2,1.2461010001629802e-10,1.1177651307980166e-08,6
KIF4A,1.2472944899144522e-10,1.1179835814773357e-08,1
DHRS3,1.2520584569131188e-10,1.121399578847239e-08,5
PGRMC1,1.2571987895171333e-10,1.1251472143188418e-08,2
ANP32B,1.2652945358127e-10,1.1315321322439548e-08,1
ME3,1.2734524545976456e-10,1.137962911633873e-08,2
TMPO,1.275062277983352e-10,1.138536964381498e-08,9
ANAPC16,1.277301597824021e-10,1.1396718146405842e-08,1
TWIST2,1.2977507957145917e-10,1.1570403925717578e-08,5
ACE,1.3015633015811545e-10,1.1595610669269774e-08,4
EIF6,1.341579070057719e-10,1.1943069703709275e-08,1
BID,1.370092927999167e-10,1.2187688012285896e-08,1
FAM126A,1.396271986919828e-10,1.2411183243916511e-08,9
CXCL12,1.4341783316496048e-10,1.2738503956294792e-08,6
PTRH2,1.4470180609293948e-10,1.2842854892967308e-08,1
CSNK1G1,1.5108070350322578e-10,1.3398902394997711e-08,4
AIF1L,1.5400747344074261e-10,1.3648184004550933e-08,1
ENSGALG00000033530,1.5412704446049474e-10,1.3648502933554777e-08,8
NDUFS3,1.5556289589824246e-10,1.376529509786212e-08,3
SVBP,1.611393241063297e-10,1.4248023741359202e-08,4
PDLIM3,1.6281298531595212e-10,1.4385201930160245e-08,1
C15H12ORF65,1.6477308406592783e-10,1.4547463258172284e-08,3
ENSGALG00000028267,1.6996404283986521e-10,1.499451321142196e-08,0
PPP2R2A,1.7036372312873027e-10,1.501851542009125e-08,1
NUF2,1.72446723567532e-10,1.5190764713690785e-08,1
SSRP1,1.7309731425996233e-10,1.5236670301052695e-08,1
ETFDH,1.7369283789037127e-10,1.527766368502764e-08,3
MYL6,1.7893297954429954e-10,1.5726821756872363e-08,3
BCAS2,1.7938583951604414e-10,1.5754858499885618e-08,1
TNIP1,1.8114909572375382e-10,1.5897855325941734e-08,2
UNG,1.923428083472345e-10,1.6867650152864506e-08,9
FAM162A,1.9411805496361012e-10,1.7010656166224014e-08,3
PHPT1,1.9448487265094627e-10,1.7030119916955447e-08,1
WFDC1,1.9583401567047076e-10,1.7135508352294003e-08,5
ENSGALG00000034305,1.9808599205362043e-10,1.7319679568402855e-08,2
TMEM70,1.991701248371669e-10,1.7401542549489115e-08,3
DLD,2.0162749247987222e-10,1.7603174932024817e-08,3
WLS,2.0572366032922673e-10,1.7947478474319374e-08,0
SRP19,2.0904800113186184e-10,1.822398707426141e-08,5
SOCS1,2.093487605492328e-10,1.823669743911625e-08,6
PSMD13,2.1191892685124003e-10,1.8446934357578623e-08,7
TTYH2,2.1251755910611791e-10,1.84853709655808e-08,0
TIMM9,2.1641199943189804e-10,1.8810217664459698e-08,4
SELENOU,2.1794632765193e-10,1.8929598750617042e-08,3
MCRIP2,2.1940371741635545e-10,1.9042126242699235e-08,3
ENSGALG00000053991,2.2629587093092596e-10,1.9625825361603736e-08,0
PTGDR,2.3085422462543193e-10,2.0006411831629805e-08,9
SMIM7,2.3527235715192774e-10,2.0374295224062352e-08,1
DNAJC2,2.3826551842631716e-10,2.06183275988407e-08,1
BRD2,2.392570586096099e-10,2.0688918175999098e-08,8
CERCAM,2.422914091582129e-10,2.0935920289437267e-08,5
ELOVL1,2.4837931711374495e-10,2.1446218223719092e-08,0
PTRHD1,2.496269857488187e-10,2.153814568582677e-08,1
BASP1,2.5077007137497276e-10,2.1620921506353543e-08,5
TWIST1,2.509576990661344e-10,2.1621258661265217e-08,5
CISD2,2.587532410558424e-10,2.2276575633855098e-08,7
ELOC,2.652369435196533e-10,2.2818078252429945e-08,1
HSPA4,2.701228130064237e-10,2.3221430159036955e-08,2
LSM5,2.7566127158706877e-10,2.3680252882076277e-08,1
SMYD1,2.791504805088607e-10,2.3962497075001346e-08,3
PPA2,2.805260468363713e-10,2.4063025331003356e-08,0
RNF11,2.821505251660028e-10,2.418474282911077e-08,9
C9orf85,2.860216508082658e-10,2.4498716050712695e-08,9
TSN,2.904709806017536e-10,2.486172169530055e-08,0
LGI2,2.910254259802514e-10,2.489107466809827e-08,3
SDHAF4,2.9311686411404025e-10,2.5051746788710547e-08,8
BNAS2,2.9367397402779716e-10,2.5081146823946265e-08,5
KARS,2.9961277903112205e-10,2.5569793141171448e-08,8
RWDD1,3.044902108229053e-10,2.5967216352891826e-08,1
SLC25A12,3.0505775683309366e-10,2.5996778973733025e-08,3
ENSGALG00000045060,3.1753266682699177e-10,2.7040300631494563e-08,1
ENSGALG00000013155,3.2656544135534205e-10,2.778940138037937e-08,4
TMCO1,3.2705327335236234e-10,2.7810804873096446e-08,1
KDM5B,3.3365310514454904e-10,2.8351532922780196e-08,2
PLOD1,3.351872113199761e-10,2.8461340949159463e-08,0
ACTR3,3.3782332486964606e-10,2.8664496573849873e-08,5
TFAM,3.4609692889375765e-10,2.9345359033718162e-08,2
TATDN1,3.545841398278071e-10,3.0043339697482774e-08,1
NAP1L4,3.5494984729211865e-10,3.0052689293048036e-08,1
NUCB2,3.566242856578583e-10,3.017275266016705e-08,0
BIRC5,3.6178193774105694e-10,3.0587134527804266e-08,1
NAA20,3.8062619722722957e-10,3.215723559949235e-08,1
ENSGALG00000046534,3.821833960415688e-10,3.2265632975316737e-08,4
COL12A1,3.8343617170255584e-10,3.2348192600977805e-08,5
ENSGALG00000016471,3.8933012369568587e-10,3.282190146715782e-08,6
CISD1,3.905546996918474e-10,3.2901569079940346e-08,3
LSM8,3.942698389991506e-10,3.319078560653011e-08,1
PDHB,3.9635705828544587e-10,3.3342643571221746e-08,3
TXN2,4.018290145069159e-10,3.377881457561399e-08,7
NDUFS1,4.035399792101657e-10,3.389842965038106e-08,3
ENSGALG00000053846,4.0612402329998076e-10,3.4091162765039214e-08,4
S100A4,4.1451997390140605e-10,3.477114075349027e-08,5
NRIP3,4.2272074729510223e-10,3.543378974159811e-08,2
LIMA1,4.2731951310770455e-10,3.579377868959834e-08,5
ENSGALG00000030718,4.2779491060684904e-10,3.580811344700321e-08,6
BRINP2,4.2885250906010697e-10,3.587112569776407e-08,4
STX18,4.30200097767397e-10,3.595828728603613e-08,5
EIF4E,4.3798986659737693e-10,3.6583412795547866e-08,0
ERP29,4.389626440115535e-10,3.663866140746581e-08,0
PLPP1,4.4967451984234685e-10,3.7502215415226343e-08,2
MTPN,4.4994608039417017e-10,3.7502215415226343e-08,0
UBE2F,4.5632031486775304e-10,3.80065798202402e-08,8
HOMER2,4.6307291334812817e-10,3.85417222085259e-08,2
PDIA2,4.6414871945898994e-10,3.86039606860966e-08,2
KAZALD1,4.754378002402859e-10,3.951496507408428e-08,5
PMPCB,4.774114437111621e-10,3.9650997984749187e-08,9
MRPL16,4.793835328698037e-10,3.978671002850025e-08,2
ENSGALG00000017290,4.893079275092305e-10,4.058177180720065e-08,0
DPYSL2,5.112972267795612e-10,4.237563710014641e-08,5
GMDS,5.12752285075635e-10,4.246632454259551e-08,0
ENSGALG00000048179,5.15856246607882e-10,4.269335114601586e-08,8
COMMD7,5.403997249686654e-10,4.4693191377479684e-08,0
CACNA1D,5.587780238514028e-10,4.6148288713458694e-08,2
BORCS8,5.584228635058253e-10,4.6148288713458694e-08,2
STAU2,5.639493316778044e-10,4.65427144757135e-08,2
UBQLN4,5.720437457057415e-10,4.717766220827254e-08,7
WDR1,5.744429376619564e-10,4.734235252208018e-08,1
TPX2,5.865119501180516e-10,4.8303186813083124e-08,1
PYGO2,5.905175237685967e-10,4.859906348581253e-08,8
POLR1C,5.951874548770775e-10,4.894916444988392e-08,7
CROT,5.976195094348213e-10,4.911485843767117e-08,0
ENSGALG00000012259,5.984297501981928e-10,4.914712677637993e-08,0
OGDH,6.023593845938535e-10,4.9435357309365017e-08,3
SREK1IP1,6.038588518109123e-10,4.950791120540571e-08,1
BMP10,6.040847821964235e-10,4.950791120540571e-08,3
MOCS2,6.052722767435625e-10,4.957071260703566e-08,1
SNRNP27,6.063529678357327e-10,4.9624685734764975e-08,1
NKX2-5,6.072546909763332e-10,4.966394706515876e-08,3
DRG1,6.202722779846681e-10,5.06933541368738e-08,4
CMTM7,6.215725711911091e-10,5.0764370922580527e-08,4
MRPL17,6.229060600659864e-10,5.082142946027106e-08,2
DNAJC12,6.231348770313616e-10,5.082142946027106e-08,3
FANCL,6.360234561242351e-10,5.180079598208908e-08,2
ALDH1L2,6.356790649419963e-10,5.180079598208908e-08,3
ENSGALG00000002012,6.547128394984725e-10,5.328607268676789e-08,8
FKBP4,6.597450363798885e-10,5.365852721552295e-08,1
SPTSSA,6.687479459088763e-10,5.435319114193966e-08,1
CHCHD1,6.701295074407199e-10,5.4427890683067745e-08,1
ADSL,6.857041601193714e-10,5.565445445367629e-08,3
NEGR1,6.894765869347452e-10,5.5922072548085605e-08,2
BAG3,7.125150469633468e-10,5.775087540788417e-08,3
CRLF3,7.153144743199391e-10,5.793787289343864e-08,6
PRKAR1A,7.402578550141925e-10,5.991695935928028e-08,0
SCG3,7.444634908537751e-10,6.02159523024229e-08,2
GSTK1,7.711737914917194e-10,6.233357484424908e-08,3
GEM,7.851068684061602e-10,6.341622307685116e-08,5
ILK,7.891022280048787e-10,6.369522756057645e-08,6
SMOC1,7.964713333308282e-10,6.424598696708698e-08,2
HIBADH,8.016118879794476e-10,6.461635283513946e-08,3
RPN2,8.116703975602491e-10,6.533764582416493e-08,5
GLRX3,8.113103522333631e-10,6.533764582416493e-08,1
FHL3,8.198512979618044e-10,6.595107977297224e-08,5
VPS25,8.289331443478432e-10,6.663610075083868e-08,0
DNAJB5,8.303744358784115e-10,6.670639850703678e-08,4
ARCN1,8.315028665606405e-10,6.675148447925077e-08,5
AUH,8.379443805495157e-10,6.72227425623826e-08,2
CNOT11,8.385773186958545e-10,6.72276923611283e-08,7
SF3A2,8.454394961887601e-10,6.77316857774667e-08,1
SIK1,8.471356949257824e-10,6.782140691736675e-08,2
SF3A3,8.720926203409363e-10,6.977198627469228e-08,1
SMARCB1,8.754903468854991e-10,6.999623811079522e-08,7
DDX19B,8.989043953633313e-10,7.181942190915301e-08,1
ENSGALG00000039755,9.13034758909248e-10,7.289890009206472e-08,2
IDH1,9.324221394990673e-10,7.439636294730423e-08,0
SCAF11,9.358849251128731e-10,7.462206144294963e-08,2
OAZ2,9.53348289201017e-10,7.596302382309821e-08,4
KLHDC2,9.54425094512601e-10,7.599737005977102e-08,3
CA10,9.71021485440815e-10,7.726660199531816e-08,6
MRPS14,9.858844851606818e-10,7.839628168597337e-08,8
RSRC1,1.0036405040381169e-09,7.975432968734563e-08,2
GJC1,1.016149275834266e-09,8.069385364051901e-08,4
DHRS7,1.0312322107353111e-09,8.183639063341709e-08,7
SHTN1,1.040937225305072e-09,8.2550895109991e-08,2
SMCO4,1.0484106915953362e-09,8.30875848813445e-08,4
RSL24D1,1.0494385360715341e-09,8.311307417318538e-08,1
PSMB6,1.0513341308637791e-09,8.320720675846003e-08,1
WSB1,1.0756282531332317e-09,8.507273944931448e-08,6
PSMC1,1.1051917159221603e-09,8.735224501082442e-08,7
ENSGALG00000034354,1.1085787843256867e-09,8.75611470992091e-08,0
ENSGALG00000028551,1.1174348113485166e-09,8.820144520676225e-08,0
CCDC167,1.1433631819102175e-09,9.01875372713715e-08,5
GUK1,1.1724028414761278e-09,9.24162203098208e-08,1
COPS5,1.1731908777790068e-09,9.241643849936303e-08,1
CPSF6,1.1849606851299654e-09,9.328115110761405e-08,7
ENSGALG00000005257,1.187707820982098e-09,9.343490979938815e-08,4
GADD45B,1.1986811543351905e-09,9.423517143563877e-08,3
LACTB2,1.2001148963491914e-09,9.428490351625035e-08,2
SUMO3,1.2233836166331002e-09,9.604885129866002e-08,1
TINAG,1.2323242426504066e-09,9.668628665659789e-08,2
VPS29,1.2594172371649393e-09,9.874613106446183e-08,1
SYT11,1.2789498349263795e-09,1.0021084528436048e-07,0
CRHR2,1.2992718012583282e-09,1.0173541949001121e-07,2
WNT2B,1.303002705732581e-09,1.0195971883862199e-07,6
DDRGK1,1.3200650572642303e-09,1.0322621021719977e-07,4
RNF122,1.338457344957078e-09,1.0459494872149615e-07,4
PPP2R5A,1.3531075149231242e-09,1.0566963362331639e-07,3
CLTC,1.355582979201131e-09,1.0579275173493855e-07,7
SMIM4,1.3855787628358485e-09,1.0806203114070399e-07,3
FEM1B,1.3892196282228042e-09,1.0827423187831768e-07,2
SEMA3F,1.3908805218676434e-09,1.0833193707604187e-07,2
MMD,1.4022896177579014e-09,1.0914832500031283e-07,0
CPN1,1.4082566224260518e-09,1.095403242385979e-07,8
NOP56,1.4172434337211826e-09,1.1016654418839664e-07,1
ENSGALG00000052396,1.4289700533964833e-09,1.1100477031683304e-07,2
CENPK,1.4411849491580142e-09,1.118639245352125e-07,1
THBS1,1.4419310190305623e-09,1.118639245352125e-07,6
PECAM1,1.447479247573824e-09,1.1222037673600903e-07,8
ENSGALG00000029375,1.4610310739016086e-09,1.1319645518291575e-07,3
SLC25A22,1.4622404398423328e-09,1.1321562035699553e-07,0
ST14,1.464456556021787e-09,1.13312657858165e-07,6
SERPINF1,1.4895329414343905e-09,1.1517722419086809e-07,5
DDX46,1.492869383667994e-09,1.1535941792298913e-07,8
CALB2,1.496604618012043e-09,1.1557216844423605e-07,9
CXCL13L2,1.531408777566412e-09,1.1818229959425999e-07,4
ENSGALG00000048523,1.5417656040739303e-09,1.1890358989233933e-07,8
BNIP3L,1.5475023484867734e-09,1.1926786021209086e-07,6
CKAP2,1.5497410021936275e-09,1.1936222813724127e-07,1
DNAJC15,1.5578989209785732e-09,1.1991208074073338e-07,1
BBIP1,1.564886442650959e-09,1.2037118754522728e-07,0
SLC35F4,1.58219548573868e-09,1.2162310826550396e-07,2
POLB,1.6111929568296546e-09,1.237708967755114e-07,7
P3H4,1.6122394530526662e-09,1.237708967755114e-07,5
EIF3J,1.632513679794556e-09,1.2524564033229817e-07,8
PDCD5,1.6376489053726573e-09,1.2555776238300453e-07,1
MTRF1,1.6819710069171379e-09,1.2887196114498968e-07,2
HADHA,1.7004626595706895e-09,1.3020401610411832e-07,3
ALOX5AP,1.7041893451974488e-09,1.3040452398263292e-07,2
DNAJB6,1.743899469275334e-09,1.3335643394085019e-07,4
GNS,1.7785879435905372e-09,1.35920752776107e-07,2
TMEM59,1.8186641081996413e-09,1.388932068139532e-07,2
FGD3,1.88927784527948e-09,1.4419247820562626e-07,0
TRAPPC2L,1.9117247784805613e-09,1.4581110160376511e-07,7
PLPBP,1.9132291306789284e-09,1.4583133002226906e-07,2
SLC25A39,1.9414246876792163e-09,1.4788468890741886e-07,1
UCHL3,1.9506698478721773e-09,1.4849281124376156e-07,1
RAB11B,1.9561716690930098e-09,1.4881537361102003e-07,8
DNAJC1,1.960408946288794e-09,1.490413814385903e-07,7
ENSGALG00000049780,1.9891288616236125e-09,1.5112720452626596e-07,6
ENSGALG00000006292,2.036989577014481e-09,1.5466365049437135e-07,3
TTL,2.0931965050152712e-09,1.588288352360588e-07,0
KDR,2.107478858093259e-09,1.5980952385057218e-07,8
RAP1B,2.11013440054586e-09,1.5990785946668643e-07,0
PSMD1,2.122945597093917e-09,1.6077517777314776e-07,0
ACTR6,2.128223153263775e-09,1.6107120888129788e-07,1
RAB2A,2.1577126751992637e-09,1.6319812622141752e-07,0
LSM14A,2.1668706828847917e-09,1.6378552950645947e-07,2
TCIM,2.2098531893277595e-09,1.6692720321540468e-07,0
ASF1A,2.2220786322080244e-09,1.6774301930973055e-07,1
G3BP2,2.2431747570550442e-09,1.6922700123752078e-07,7
SEC22B,2.2522538278835214e-09,1.6980308588908498e-07,0
HBZ,2.3257680226151933e-09,1.7523324904776974e-07,6
ENSGALG00000028466,2.3278621252842413e-09,1.7527881329523103e-07,5
ECI1,2.3497804813032985e-09,1.7681605276136154e-07,3
CPNE4,2.364781148678219e-09,1.7783111875739752e-07,0
CYP26A1,2.3862933851148682e-09,1.793342445121918e-07,6
