,combinedPval,adjustedPval,cluster
Morn4,1.0377312550022788e-67,1.4013176072902284e-65,0
Cyc1,1.1150861691129316e-67,1.5045894485332232e-65,8
Chst1,1.1481927503536048e-67,1.5480413376885318e-65,0
Atp5g3,1.1664685801149505e-67,1.571445188463219e-65,8
Ankrd12,1.247183473006113e-67,1.6775451698538101e-65,0
Ctnnb1,1.2465951871079151e-67,1.6775451698538101e-65,5
Nsfl1c,2.036979391519344e-67,2.737724573204521e-65,4
Uqcc2,2.2225010460270456e-67,2.9847269250949936e-65,2
Zfp451,2.2738687874721776e-67,3.0513203590710206e-65,0
Phc2,2.2776293797652743e-67,3.053975200796226e-65,4
Rps29,2.361230401006247e-67,3.1635967839499922e-65,3
Rbm15b,2.3776484028008412e-67,3.1831050187245493e-65,4
Srpk2,2.502907385097817e-67,3.3481812013659844e-65,0
Ndufb2,2.584407533191687e-67,3.4545085888168645e-65,8
Nyap1,2.716441682640396e-67,3.6281650313361644e-65,0
Amer2,2.876226696496869e-67,3.838587042353641e-65,0
Spag9,3.141621341362677e-67,4.189517554603378e-65,4
Scoc,3.570616938311019e-67,4.757903133625042e-65,0
Nrk,3.847556876368332e-67,5.122946320848982e-65,7
Dlg4,4.2299214649974906e-67,5.627684536367301e-65,0
Gpr161,4.434446048424567e-67,5.895216536937795e-65,0
Prkag2,4.5608107061633426e-67,6.058507374674082e-65,0
Kctd12,4.681163371443934e-67,6.213565196697566e-65,3
Ppp1r9b,6.014217914159346e-67,7.976822898549832e-65,4
Iqsec3,6.748127463710309e-67,8.943305288860124e-65,0
Otx2,7.053230330355263e-67,9.340434811331019e-65,0
Hnrnpc,7.301118964383811e-67,9.661241988436923e-65,5
Sv2c,7.374320784630479e-67,9.75057725792679e-65,0
Fbn1,7.547416883047967e-67,9.97175653829987e-65,3
Tnnt2,8.453640506967508e-67,1.1160467487947518e-64,7
Brinp1,8.56642196033928e-67,1.1300654973991563e-64,0
Clip2,8.786771212711288e-67,1.15824189519978e-64,0
Ciapin1,9.793405438160699e-67,1.2899406870856712e-64,0
Nap1l4,1.0290671056539245e-66,1.354397101154624e-64,4
Naa35,1.1898357086769957e-66,1.5647893677816874e-64,4
Rps9,1.3446221429005698e-66,1.7669976467796028e-64,3
Itpa,1.4366157006334505e-66,1.8864417543953498e-64,0
Sln,1.455534342125269e-66,1.9098206439172078e-64,7
Rab14,1.5706585047320288e-66,2.059299368745408e-64,4
AC149090.1,1.6299487965940817e-66,2.1354013912962766e-64,0
4930402H24Rik,1.6482449837196418e-66,2.157721653191142e-64,0
Krt5,2.0391566398097452e-66,2.667427325635627e-64,6
Ilf3,2.181925255358828e-66,2.8520063044317125e-64,4
Anxa1,2.3861809781899643e-66,3.1166127856554946e-64,6
Klhdc2,2.463367609133583e-66,3.214976510414575e-64,4
Col8a1,2.622265124733514e-66,3.4197514116110685e-64,3
Rasl10b,2.6528742447151726e-66,3.4570384850702035e-64,0
Arf3,2.7644367441180905e-66,3.5996814602486785e-64,0
Mcts1,2.8784357644579803e-66,3.74527809779811e-64,0
Ajap1,3.276618494008141e-66,4.26013902071164e-64,0
Hs6st1,3.565530891025307e-66,4.632257696699343e-64,0
Arvcf,4.5394781428401166e-66,5.8931202338919205e-64,0
Mob4,4.885180180191993e-66,6.337107472978257e-64,2
Zc2hc1a,5.084794184691619e-66,6.591059426947844e-64,0
Eef1a1,5.44519732947203e-66,7.052889543854014e-64,3
Mpped2,5.917610701334522e-66,7.658993653614385e-64,4
Fbn2,6.348412871430246e-66,8.210367351511312e-64,3
Scarb2,7.818453652706863e-66,1.0103937372713472e-63,0
Nkiras2,8.008128582300634e-66,1.0341259078437844e-63,0
Tnni2,8.444167850318355e-66,1.0896125234197675e-63,7
Sult4a1,8.738780302848489e-66,1.1267800365225383e-63,0
R3hdm4,9.528995254195093e-66,1.2277466940493012e-63,4
Col8a2,9.553849082503154e-66,1.2300241118422654e-63,3
Hnrnpr,9.974609547857233e-66,1.283231415479732e-63,4
Zfp664,1.0690737240820702e-65,1.3743293134412443e-63,4
Dmwd,1.1377360967560768e-65,1.4615006444837083e-63,0
Hes5,1.2040980046566646e-65,1.545588489349259e-63,9
Fbxl16,1.2407202650035318e-65,1.5914050112068176e-63,0
Epm2aip1,1.3773699807328112e-65,1.76535686148905e-63,0
Gsk3a,1.479504355425441e-65,1.8948439012678616e-63,0
Nxph1,1.6120783400981662e-65,2.0630933040167727e-63,0
Sgsm2,1.6796151435468564e-65,2.147920915282494e-63,0
Akirin2,1.7718793093506358e-65,2.2642202107868804e-63,4
Maf1,1.8246063452612453e-65,2.3298607693174042e-63,4
Pqbp1,1.924474736416592e-65,2.4555540913592535e-63,0
Fcho1,2.006077898755313e-65,2.5577719965653485e-63,0
Fubp1,2.011324637731916e-65,2.5625549851315367e-63,4
Rab11fip4,2.159812467871584e-65,2.7496935041138325e-63,0
Psmb3,2.5754543765452338e-65,3.276420004171238e-63,5
Rgmb,2.6870832527624116e-65,3.4158951659910274e-63,0
Tanc2,2.7859134273504573e-65,3.5389055391736447e-63,0
Taldo1,3.10415820597603e-65,3.940246414616046e-63,4
Rnf38,3.1126495908776617e-65,3.94810038926656e-63,4
Cask,3.600209210307676e-65,4.563145855545307e-63,0
Chchd2,4.451803203800783e-65,5.638342646898128e-63,5
Scarf2,5.052075400913615e-65,6.39387973226257e-63,3
Adprh,5.262040097211035e-65,6.654069593126873e-63,2
Phf24,5.265428557754696e-65,6.654069593126873e-63,0
Hoxb5,6.13802258720879e-65,7.751074984147779e-63,0
Vstm2a,7.106582830567865e-65,8.967561340759172e-63,0
Tmem183a,7.225562158346358e-65,9.107005783082476e-63,0
2010107E04Rik,7.227718290399173e-65,9.107005783082476e-63,8
Bach2,7.4292366479201965e-65,9.354043191683388e-63,0
Sestd1,1.0141001592420812e-64,1.2759012033451293e-62,0
Srsf3,1.5535205690687104e-64,1.9531448628321918e-62,5
Fam171b,1.5983417399807804e-64,2.0080224981177776e-62,0
Tceal7,1.7143939536482978e-64,2.152242874596022e-62,7
Rpl37a,1.720719798198725e-64,2.1586029188481673e-62,3
Stx1a,1.7416977774358166e-64,2.183320973710338e-62,0
Snx32,1.9677840351881082e-64,2.464930275599144e-62,0
Tal1,1.9988678061324174e-64,2.5020381586051403e-62,0
Tshz1,2.1761818671809574e-64,2.721998764872674e-62,0
Hoxa4,2.2252578261293516e-64,2.781353476794435e-62,0
Ppfia3,3.2875238124819214e-64,4.106086551535571e-62,0
Pitpna,3.361414134643906e-64,4.195317062852021e-62,0
Sox2,3.383159166434519e-64,4.219383511004322e-62,9
Msl1,3.7050285670658354e-64,4.617449628247408e-62,2
Dtnbp1,4.4038947009721255e-64,5.4844337667050755e-62,0
Mrpl20,4.491737577447415e-64,5.5897674296382645e-62,0
B3gat3,5.72534642233427e-64,7.119768220636054e-62,0
Eif1,5.8030911932972824e-64,7.211214814102419e-62,5
mt-Nd4l,5.8849018324210845e-64,7.302286156919958e-62,0
Glud1,5.8808332062705934e-64,7.302286156919958e-62,9
Neurod6,6.041872617571282e-64,7.491638715499106e-62,4
Rnf41,6.406273363177022e-64,7.937734894012213e-62,0
Fam110b,7.425811519681539e-64,9.194352190821692e-62,0
Ndufb4,9.089301610375588e-64,1.1245895540099255e-61,8
C130021I20Rik,9.634644416070941e-64,1.1912029610140405e-61,0
Peli1,9.988562837672048e-64,1.2340701531069412e-61,4
Cnn2,1.1888524608740676e-63,1.4677490186218066e-61,3
Magi1,1.257476622374761e-63,1.5513542429978883e-61,0
B3galt1,1.2612626561172505e-63,1.5549056463756355e-61,0
St8sia1,1.5693595496234735e-63,1.9333417438840183e-61,0
Rpl7,1.609434665343224e-63,1.9812871356724306e-61,3
Ablim3,1.8517386900248906e-63,2.277937940130669e-61,0
Clptm1l,2.3460920337777676e-63,2.8840021166493513e-61,2
Deaf1,2.4974256642119675e-63,3.067832658610923e-61,0
Crlf1,2.5105374322805064e-63,3.0817300026624465e-61,3
Got2,2.546379230019448e-63,3.1234889998755866e-61,0
Ociad1,2.553910695430645e-63,3.130486528162999e-61,2
Eif3f,2.798922568478653e-63,3.428360424743185e-61,5
Sh3bgrl,2.8995344464554873e-63,3.549061626285354e-61,4
Elmo1,3.0969342762007005e-63,3.787975463186044e-61,0
Brox,3.1953186777396387e-63,3.905525413012777e-61,0
Hoxc5,3.3600573922418717e-63,4.1039525252346716e-61,0
Fbxo25,3.49286393015488e-63,4.260684485041616e-61,0
Sub1,3.495838747453958e-63,4.260684485041616e-61,1
Zfhx2,3.4953370121054215e-63,4.260684485041616e-61,0
Tmem179,3.9370483807665066e-63,4.795014865964993e-61,0
Ppp1cb,4.084841593369446e-63,4.971481967886766e-61,1
Klhl24,4.1631775386987986e-63,5.063225178687385e-61,2
Tmcc2,4.381518311650367e-63,5.324990313691629e-61,0
Shisa7,4.875586950993201e-63,5.921247249121281e-61,0
Selenot,5.088346174626572e-63,6.175260131968102e-61,8
Scrt2,5.753455055345368e-63,6.977500345779921e-61,0
Eid2,5.867896007179694e-63,7.111255829011677e-61,0
Adar,6.40585769008407e-63,7.757720886708098e-61,0
Dock3,7.332145249442116e-63,8.873217152859499e-61,0
Dctn6,8.334373044146758e-63,1.0078975485653018e-60,0
Rundc3b,8.88051069807818e-63,1.0731860397602269e-60,0
Tmem57,8.929080743100761e-63,1.0782951663721334e-60,0
Rnf220,9.413819306412128e-63,1.1360326603518782e-60,0
Ap2a1,1.0884930053686432e-62,1.3126376849015249e-60,0
Dstn,1.1142658411220575e-62,1.3427727659140047e-60,5
Col16a1,1.1243197605017026e-62,1.3539363472357847e-60,3
Cbx3,1.2577438373726753e-62,1.513545608991565e-60,5
Ewsr1,1.2905415819797005e-62,1.5519239723661007e-60,5
Cd99l2,1.3371863479346326e-62,1.6068883872253395e-60,0
Ndufa6,1.34885015705214e-62,1.6197688301907346e-60,8
Gm10076,1.3503557670407782e-62,1.620441286296738e-60,3
Faap100,1.3740894868531073e-62,1.647768103332232e-60,0
Maged2,1.4034102008651466e-62,1.6817517766638434e-60,7
Arhgdig,1.5549915630312304e-62,1.8620944553749842e-60,0
Atp6v1c1,1.6358170200298069e-62,1.9575145926286885e-60,0
Ogt,1.827439251409022e-62,2.1852949500599664e-60,4
Rap1gap,1.960051313852562e-62,2.3422410796823792e-60,0
Csrp3,1.994139510058691e-62,2.3813155116005824e-60,7
Pgam2,2.0485978444289713e-62,2.4446437244065044e-60,7
Atp2a2,2.1939058687808595e-62,2.616221591007587e-60,8
Sar1b,2.2303818623801766e-62,2.657869431883368e-60,0
S100a6,2.434431079036017e-62,2.899011869770059e-60,6
Tacc2,2.541005344005772e-62,3.023823166745678e-60,4
Slitrk5,3.010609162740556e-62,3.580170435848961e-60,0
Bod1,3.2253540652749645e-62,3.832881917765729e-60,4
Mark3,3.3120921086428694e-62,3.9332303217232096e-60,4
Nav3,3.4573716748807288e-62,4.102911790872729e-60,0
Fam241b,3.5781317680699593e-62,4.243280938602802e-60,0
Ndufa13,3.8067145170724677e-62,4.5112336290258575e-60,8
Arhgap21,3.9476732640669675e-62,4.6750469093630075e-60,4
Pou4f2,4.063465268724735e-62,4.8088507017451813e-60,0
Mt3,4.292825353179129e-62,5.076777599211109e-60,9
Ap1b1,4.588502552495388e-62,5.422708746134564e-60,0
Igfbp3,4.852685108888368e-62,5.730968245318714e-60,3
Myog,5.017298125132497e-62,5.921293587722526e-60,7
Terf2ip,5.07890584839822e-62,5.989876269716336e-60,0
Alx1,5.8311309271461645e-62,6.872293358010111e-60,3
Aldoc,6.5079059140395975e-62,7.664636729598355e-60,9
Rpl24,6.905984046615521e-62,8.122641856145958e-60,3
Scg2,6.906269996055992e-62,8.122641856145958e-60,0
Fus,6.999128169311043e-62,8.226208752252337e-60,5
Tmem198,7.0706469442301975e-62,8.304570267299094e-60,0
Bri3bp,7.304468859056174e-62,8.573321099607907e-60,0
Sept6,8.676600064107489e-62,1.0176833459030658e-59,0
Fn1,8.924112916488567e-62,1.0459983220018697e-59,3
Nat8l,1.0226257294100903e-61,1.1978038178505325e-59,0
Ankra2,1.1366001301438363e-61,1.3303929303941758e-59,0
Elp5,1.252070500013286e-61,1.4645508737995424e-59,0
H2afz,1.4019021066036058e-61,1.6386908235961432e-59,5
Vapa,1.4222474018951811e-61,1.6613393009452566e-59,2
Cript,1.5506321464557332e-61,1.81007275420309e-59,4
Fjx1,1.7162362842775082e-61,2.00202080978777e-59,0
Prkce,1.9037972296815556e-61,2.2193033027376215e-59,0
Rabgap1l,2.1180192021940306e-61,2.467348661831584e-59,0
Pcdh19,2.124476297396633e-61,2.4731894415684764e-59,0
Tspyl1,2.539917978414788e-61,2.9548146869775614e-59,0
Rpl22,2.6354080338931793e-61,3.0638230961046996e-59,3
Ncald,2.688257732126873e-61,3.1231452809744983e-59,0
Cbr1,2.810230813247966e-61,3.2626383565351e-59,0
Nkain4,3.3270018199246896e-61,3.8599870426577723e-59,9
Gng4,3.647447299654103e-61,4.228904671337113e-59,0
Mafa,3.955742630431872e-61,4.5832458868424236e-59,0
Rpl12,4.364945942864378e-61,5.053944377965025e-59,3
Epb41l1,4.388621841053872e-61,5.077926440382812e-59,0
Dzip3,4.4000094126663775e-61,5.0876673238331e-59,0
Rps20,4.753004865453662e-61,5.492124979418974e-59,3
D5Ertd579e,5.2087796935757314e-61,6.014719685997795e-59,0
Ier5,5.817181402025043e-61,6.712734292511623e-59,4
Elovl4,5.876781244096812e-61,6.776945907932071e-59,0
Dennd6b,6.919057034955893e-61,7.973504538347395e-59,0
Gps1,7.203162283037854e-61,8.295328170514862e-59,0
Mea1,7.568657121055009e-61,8.710386719075053e-59,0
Arrb2,8.585844567666383e-61,9.87438502429296e-59,0
Rit2,9.331383448636912e-61,1.0724614647054421e-58,0
Psmb7,1.0230234944683959e-60,1.1749789556045825e-58,2
Kndc1,1.0258396994207519e-60,1.177424309009924e-58,0
Cck,1.061689543228306e-60,1.217755910526536e-58,0
Prrx1,1.0902117532263844e-60,1.249634396444875e-58,3
Prrxl1,1.1084244633631132e-60,1.2696610958960764e-58,0
Gls,1.1291743198937278e-60,1.2925653098467173e-58,0
Rab33a,1.261053788331332e-60,1.442564038351863e-58,0
Robo1,1.2751007927613778e-60,1.4576598329837872e-58,4
Ndufa8,1.5662166934729056e-60,1.7892618131314606e-58,8
Krt17,1.6577639807671782e-60,1.892584638227341e-58,6
Slc25a12,1.7609989366840747e-60,2.0091042148938544e-58,0
4631405K08Rik,1.8439834280798549e-60,2.1023805827784894e-58,6
Map2k2,1.9599164492589339e-60,2.2330735387287536e-58,2
Kcnd3,2.2021366602708098e-60,2.5073852728346866e-58,0
Clcn6,2.599319573054184e-60,2.957658372452445e-58,0
Jakmip2,2.7234620198958794e-60,3.0968585877752844e-58,0
Daam1,2.8022519103410614e-60,3.184337828256016e-58,0
Cst3,3.3459498676873007e-60,3.799649121608905e-58,3
Limk2,3.3596139235967367e-60,3.812639376355512e-58,0
Jph3,3.806623292094005e-60,4.3170665142702975e-58,0
Rcan1,3.9094198781590415e-60,4.4307151419417615e-58,0
Aars,4.4877286550806765e-60,5.082775942062931e-58,0
Dbi,5.125228312199883e-60,5.800970341871375e-58,9
Wsb1,5.710749074298517e-60,6.459423346984416e-58,4
Cbfa2t3,6.471415057211956e-60,7.314983611438898e-58,0
Rnf11,7.148837384664238e-60,8.07538322121044e-58,2
Fbln1,7.648443761467266e-60,8.634051003835013e-58,3
Pfdn4,8.884612181005441e-60,1.0022914027158243e-57,0
Ap2a2,1.0178307478281252e-59,1.1474804159419288e-57,2
Ralgds,1.1289662984132206e-59,1.2719354372592393e-57,0
Rprm,1.509753284007637e-59,1.6998266514143706e-57,0
Herc2,1.5188715952782068e-59,1.7089700854695528e-57,0
Ddah2,1.6869545210587673e-59,1.8968444194762663e-57,4
Snrpd3,1.7591913826187887e-59,1.9767718548617487e-57,5
Abhd17a,1.971018431615203e-59,2.2133467417258402e-57,2
Hdac3,2.1246226618334264e-59,2.384273523452021e-57,4
Ssbp2,2.370351653383478e-59,2.6582922796561214e-57,4
Selenok,2.40624543133371e-59,2.6967813777002726e-57,2
Wdfy3,2.6817289523674394e-59,3.003563054416496e-57,0
Zfand5,2.7646711124928653e-59,3.094436589741848e-57,4
Irx2,3.328397797709113e-59,3.72297195218305e-57,0
Ndrg3,3.352542494437806e-59,3.747532778774846e-57,0
Matn4,3.7300152781035525e-59,4.166760656107765e-57,3
Chrna4,4.350906116874946e-59,4.857184899206201e-57,0
Diras1,4.977237938808412e-59,5.552780303059227e-57,0
Atrx,5.2141501374851485e-59,5.813303115348728e-57,5
Col2a1,5.688275125072736e-59,6.337785871174742e-57,3
Slain1,5.745639574050752e-59,6.397540780447557e-57,0
Lsm11,5.8716356884692196e-59,6.533587088891557e-57,0
Maz,6.052038784422582e-59,6.729958210758759e-57,4
Fat3,6.407733024972588e-59,7.120874615464829e-57,0
Rgs7,6.665996656192511e-59,7.403080453022039e-57,0
Chd4,7.3266237675891555e-59,8.131485617399077e-57,5
Psmb4,8.680944083416037e-59,9.62834800072796e-57,1
Flnc,9.218365503812564e-59,1.0217808002298251e-56,7
Ap1ar,1.0109346614734236e-58,1.119814475688339e-56,0
Zfhx4,1.0632081780115137e-58,1.1769571614741948e-56,0
Csrnp3,1.0728183832769734e-58,1.186828844223334e-56,0
Gjd2,1.1124783866862664e-58,1.229909589712107e-56,0
Tspan3,1.1542766986221331e-58,1.275297283289253e-56,1
Rcc2,1.1955262008373434e-58,1.3200205283728955e-56,5
Sdc1,1.2936310362638182e-58,1.427421633237314e-56,3
Mtx2,1.3628355927509297e-58,1.5028158145177347e-56,8
Mapk9,1.3888571370500004e-58,1.5305252021783877e-56,0
Kcnk9,1.3970670285038555e-58,1.5385830874719352e-56,0
Spire1,1.45593706310203e-58,1.6023865573151809e-56,0
Ube2e1,1.625331155668989e-58,1.7876714763643682e-56,0
Hdac6,1.6428620496049418e-58,1.8057943337725554e-56,0
Col9a2,1.7294476611023265e-58,1.899748580519728e-56,3
Ndufc1,2.0248430195759905e-58,2.222807020819626e-56,8
Mb21d2,2.09514317778773e-58,2.2985077968002627e-56,0
Unc119,2.1730848878143598e-58,2.3824896205912026e-56,0
Srgap1,2.4380630229643556e-58,2.671292733306099e-56,0
Scaper,2.498484169818943e-58,2.7357446837386777e-56,0
Ehbp1,2.6515030128690006e-58,2.9014405135020045e-56,0
Atp5e,2.664334276224138e-58,2.9136207351374607e-56,8
Nsmf,3.104042845789238e-58,3.3923054698743865e-56,0
Amfr,3.2221959338306626e-58,3.519186681578903e-56,4
Usf2,3.716307624001736e-58,4.056255542774219e-56,4
Rere,3.917786213833717e-58,4.273442377166365e-56,0
Lrfn4,3.979917685360516e-58,4.338452549637394e-56,0
1110004F10Rik,4.2398263637977034e-58,4.6188371696751895e-56,4
Dynll1,4.244828506536177e-58,4.621348548721492e-56,6
Dlgap1,4.4792176704299474e-58,4.8734320303148855e-56,0
Emp3,4.586073828854044e-58,4.986526512795973e-56,3
Tbr1,4.676877368115654e-58,5.082034311046802e-56,4
Mir9-3hg,5.0545970059424875e-58,5.4889950685480945e-56,9
Ctdsp2,5.1128456818585855e-58,5.548733397165985e-56,3
Slc7a5,5.144990471500807e-58,5.580084705060444e-56,4
Susd4,5.445481716915632e-58,5.902251864112961e-56,0
Tmem44,5.779095177355757e-58,6.259889564592578e-56,0
Tmeff2,6.062972215392244e-58,6.563235183947021e-56,8
Adgra2,6.172971415622144e-58,6.678091917169035e-56,3
Zfp821,7.254791467678485e-58,7.84348320054903e-56,0
Opcml,7.55800653705944e-58,8.166150581441138e-56,0
Map7d2,8.134714901141932e-58,8.78372466045148e-56,0
Elp3,8.471059819533705e-58,9.141144079345883e-56,2
Mdh1,9.026431662631554e-58,9.734317448377061e-56,8
Ttbk2,9.790089634330357e-58,1.0551224105136882e-55,0
Atg12,1.0263568023908449e-57,1.1054560709347134e-55,0
Celf1,1.0500300987481281e-57,1.1302434228245195e-55,4
Tmem50a,1.1023329569706032e-57,1.1857969250250755e-55,4
Kctd17,1.1119820132163866e-57,1.1954261423682171e-55,0
Rps27a,1.3820716257020487e-57,1.4848519962739366e-55,3
Parp11,1.4802471986680664e-57,1.5893321349386842e-55,0
Bcan,1.535775744552734e-57,1.647920254960936e-55,9
Psmd14,1.6433457899794792e-57,1.762241746687198e-55,4
Vta1,1.6836821539648593e-57,1.8043673028870105e-55,0
Smap1,1.7067275761893668e-57,1.82792143933958e-55,2
Lrrn2,1.8801807197337742e-57,2.0124336319792703e-55,0
Cbx5,1.9096718142046115e-57,2.042723241141662e-55,1
Ccdc85c,1.9951326334275894e-57,2.1328069809352347e-55,0
Rps12,2.0725035785715405e-57,2.2141356717252348e-55,3
Add1,2.1819613516606554e-57,2.329621258742153e-55,4
Arrb1,2.2921550289259034e-57,2.445748243892291e-55,0
Pcdh7,2.3766184186191264e-57,2.534293358697106e-55,0
Syt13,2.399647456515287e-57,2.5572589158080128e-55,0
Soga3,2.4187212782282928e-57,2.5759835470936794e-55,0
Mpnd,2.4393069213977723e-57,2.5962940361139044e-55,4
Chchd10,3.021140793261869e-57,3.213577132287305e-55,8
Dnajc7,3.0486624733315644e-57,3.2408401545831835e-55,4
Fzr1,3.376405826819096e-57,3.5870181765400406e-55,0
Rnd2,3.9034190350471323e-57,4.14433590997233e-55,4
Ago1,4.3443266686590414e-57,4.6096001101328894e-55,4
Irf2bpl,4.556975572781702e-57,4.832241689668277e-55,0
Itgb1bp2,4.650458624701864e-57,4.928321922360415e-55,7
Unc13a,4.7889192578464416e-57,5.07191890784266e-55,0
D430041D05Rik,4.9066088988723834e-57,5.193353644025525e-55,0
Cds2,5.272551411509547e-57,5.577237159681375e-55,0
Wdr37,5.305018846540614e-57,5.608118993580598e-55,0
Zbtb18,5.459322251157987e-57,5.767680361839644e-55,4
Yeats4,5.721998916791063e-57,6.0414690521766914e-55,4
Des,5.957354532369696e-57,6.2860918904128534e-55,7
Barhl2,6.264320523904157e-57,6.605929117853343e-55,0
1110008P14Rik,6.560835081591893e-57,6.914358343896868e-55,8
Fam216a,6.760898850261855e-57,7.120822975115014e-55,6
Rbm5,7.412178187037332e-57,7.801978591008769e-55,4
Myt1,7.422539904146714e-57,7.808089098842716e-55,4
Zfp41,7.431642041185724e-57,7.81286791553578e-55,4
Fads1,7.463373271609308e-57,7.841416199162437e-55,0
Ip6k1,7.633870314426097e-57,8.011182236194235e-55,0
Map4,7.634304745758666e-57,8.011182236194235e-55,2
Nenf,8.487749016654242e-57,8.901307013296907e-55,2
Ncoa6,8.88413907529124e-57,9.311312346247189e-55,4
Mcrs1,8.966630713203109e-57,9.392026045258105e-55,4
Znhit1,9.001807588691002e-57,9.423111935418978e-55,6
Sorbs2,1.1511951545552466e-56,1.2043379155398011e-54,4
Sdc4,1.172139814671952e-56,1.2255012772536644e-54,3
Mgat5,1.193035531038597e-56,1.2465876892863822e-54,0
Pou6f1,1.197094277638578e-56,1.250066386510268e-54,0
Prdx5,1.2626715575026855e-56,1.3177424867722672e-54,8
Csk,1.2875887162076108e-56,1.3429285361990774e-54,4
Mtor,1.2951292122780493e-56,1.3499714681238634e-54,0
Atp1a2,1.434705018513265e-56,1.4945485201081732e-54,3
Atp6v1g2,1.5621996435365092e-56,1.6263724434384432e-54,0
Mgp,1.5993797300832597e-56,1.664068854305567e-54,3
Nudt10,1.6558031309504065e-56,1.7217290048205346e-54,0
Ttc28,1.7109600817168714e-56,1.7780031465827398e-54,4
Dcn,1.7214650675983746e-56,1.7878355709768923e-54,3
Trim28,1.7699869209282364e-56,1.8371147650609702e-54,5
Nudcd3,2.3410005474534343e-56,2.4283136212437131e-54,4
Dgcr6,2.448854678936004e-56,2.5386537087170005e-54,0
Hoxa3,2.6094664177642016e-56,2.703519526093122e-54,0
Ppme1,2.742111814034174e-56,2.8392292823794577e-54,0
Pcdh9,3.070335206469356e-56,3.177157641269552e-54,0
Ndufv2,3.217597621889238e-56,3.327534198067297e-54,8
Map7d1,3.695981848302599e-56,3.819958168957129e-54,1
Khdrbs2,4.0252054908505425e-56,4.157717468067628e-54,0
Zc3h15,4.0547866036540707e-56,4.1857493516968504e-54,5
Rplp1,4.42957510117666e-56,4.5698899379349793e-54,3
Asic2,4.570422482312303e-56,4.712361852562749e-54,0
Olig1,4.643108563697977e-56,4.7844265617915535e-54,0
Car11,5.110717109401896e-56,5.263102451938888e-54,0
Timm29,5.133521098591181e-56,5.283411256658457e-54,0
Npas3,5.564169083048875e-56,5.723196080943384e-54,0
Ice1,5.627881226412723e-56,5.785256609254129e-54,0
Hspa12a,6.140886741976861e-56,6.308823029143268e-54,8
Srrm4,6.49773333037552e-56,6.671428728375235e-54,4
Clec2l,6.508577495572373e-56,6.678561241845958e-54,0
Zfp706,7.387367642793544e-56,7.575766260100258e-54,4
Tmem33,7.6939366140058775e-56,7.885434609481616e-54,0
Ulk1,7.7307327667397605e-56,7.918410707340377e-54,0
Tmem147,7.756539475839973e-56,7.940097898534511e-54,2
Vps4a,8.220673858622514e-56,8.410192006897086e-54,0
Gramd4,8.39822630499828e-56,8.586711325188545e-54,0
Gars,8.576671025067383e-56,8.763931880879897e-54,2
Nrsn1,8.764641105530299e-56,8.95066874239217e-54,0
Zc3h7b,9.131392508199221e-56,9.319650342458331e-54,0
Ndufb7,9.42355626115271e-56,9.612112601525412e-54,1
Bcat1,9.913969660295577e-56,1.0106323034878657e-53,0
Vps72,1.0581971239468051e-55,1.0780871983290616e-53,4
Pogk,1.1187957476848189e-55,1.1391475875421383e-53,4
Tenm1,1.1587466632076847e-55,1.1791246351559132e-53,0
Fam124a,1.2305707521490098e-55,1.2514686857891447e-53,0
Huwe1,1.295434980570497e-55,1.3166530621511046e-53,4
Svbp,1.2968993692398542e-55,1.3173600838514384e-53,2
Rcn3,1.337317830798233e-55,1.3576114639904444e-53,3
Mapk6,1.3679600988982416e-55,1.3878965111577441e-53,0
Ppp2r2d,1.4730179224844344e-55,1.4936011182648742e-53,0
Camkv,1.4921618044482665e-55,1.5114098433400295e-53,0
Klf7,1.4923452284168306e-55,1.5114098433400295e-53,0
Lmx1b,1.5117415047284669e-55,1.5301495621291664e-53,0
Rab5c,1.8191723878979264e-55,1.840236977883231e-53,4
Cdc42se2,1.878432000180731e-55,1.8990617182338615e-53,4
Ccdc88a,1.9671277003830887e-55,1.9875589102162698e-53,5
Sparcl1,2.03267736684511e-55,2.0525791490855585e-53,9
Fto,2.0893817602717383e-55,2.1085961872908686e-53,2
Ckmt1,2.152350844089058e-55,2.1708658650191023e-53,0
Nmral1,2.3203918744279427e-55,2.338975745361076e-53,4
Eipr1,2.4256761366171995e-55,2.4436657720554217e-53,0
Mecp2,2.4755484834712942e-55,2.492442708278326e-53,0
Diras2,2.714827274298279e-55,2.7317494189919924e-53,0
Ckap5,2.7263743065398534e-55,2.741758468552553e-53,4
Kdm4b,3.002987506543391e-55,3.0179360170152898e-53,0
Eapp,3.0045245102002832e-55,3.0179360170152898e-53,4
Gfod2,3.0890882873153983e-55,3.1010595302721397e-53,0
Tusc2,3.1616775192706835e-55,3.172071796732652e-53,0
Coro1a,3.717036537176365e-55,3.7270744756261693e-53,0
Dtx4,3.879814445043032e-55,3.8880169442493726e-53,0
Anapc11,4.473907950109317e-55,4.480746131116262e-53,4
Atp5g1,4.476883295709307e-55,4.481107025561411e-53,8
Mki67,4.52008866582424e-55,4.521711971021888e-53,5
Fam169a,4.583533560475662e-55,4.582504516733856e-53,0
Neurog2,4.666047957641224e-55,4.662280271844208e-53,4
Grik3,4.6943989483812824e-55,4.687874915296956e-53,0
Slc38a5,4.7046154096800795e-55,4.695340965601838e-53,0
Atp5h,5.4190003395641396e-55,5.405169561485102e-53,8
Rrbp1,5.478243134422528e-55,5.461082408324397e-53,3
