,combinedPval,adjustedPval,cluster
S100a10,4.7780404748491354e-20,7.303741629401342e-18,7
Eid2,4.8388156501835235e-20,7.388824069324815e-18,0
Chst10,5.505065106554406e-20,8.397303816329567e-18,0
Rpl30,5.653179896445692e-20,8.614138581757114e-18,3
Zfp462,5.77518476881626e-20,8.79077282041455e-18,5
Atp2a2,6.335807031241667e-20,9.633979592079952e-18,6
Epb42,6.42499358799308e-20,9.75932020248852e-18,6
Hebp1,6.439273284283939e-20,9.770736345797391e-18,6
Slc39a6,6.447450411280051e-20,9.77287841423175e-18,0
Actc1,6.734921733539076e-20,1.0187240693211007e-17,6
Rps24,6.732530925932067e-20,1.0187240693211007e-17,3
Sptb,6.883748325559812e-20,1.0401464168336539e-17,6
Ankrd13b,7.130005179951256e-20,1.0762304943048554e-17,0
Cct2,7.233609784073004e-20,1.0907292350608383e-17,4
Dlx1,7.424617244947002e-20,1.1183631491484655e-17,9
Snap25,7.500341288658036e-20,1.1285925478897556e-17,0
Rpl35a,7.700629744358087e-20,1.1575246294447096e-17,3
Mir124a-1hg,7.78505883448922e-20,1.1689991967589145e-17,0
Rps23,8.143924818140635e-20,1.2216163998995478e-17,3
Rpl31,8.423440079606263e-20,1.2622339081003474e-17,3
Usmg5,9.027551667573283e-20,1.3513568739934318e-17,4
Gdi2,9.229741161035253e-20,1.3801928752093321e-17,2
Ppm1e,9.580790162238205e-20,1.4312063025600873e-17,0
Dlg3,9.693695148685368e-20,1.446576435308863e-17,0
App,1.0242337869459786e-19,1.5268722662245274e-17,1
Ttn,1.0655364168561771e-19,1.5868064191890525e-17,6
Rpl11,1.0717133257473218e-19,1.5943614558827285e-17,3
Col5a1,1.1819219295940924e-19,1.7565071078018975e-17,3
Rps16,1.1841461205818441e-19,1.7580039316112186e-17,3
Zik1,1.2195032962688527e-19,1.8086369844903492e-17,0
Cst3,1.227876285368711e-19,1.8191871586423604e-17,5
Akap8l,1.2520315732024323e-19,1.8530743683371416e-17,2
Zwint,1.291560801826458e-19,1.909623181107261e-17,0
Capn6,1.317706322960368e-19,1.9462882504092563e-17,6
Tspoap1,1.4162239359185385e-19,2.0896647855615385e-17,0
Wdfy3,1.418076111649666e-19,2.0902626056384204e-17,0
Cox7c,1.5224592707838981e-19,2.2418371489365944e-17,4
Uqcr11,1.5936052384162847e-19,2.3442107146533123e-17,4
Mt3,1.627510264485907e-19,2.391649889702676e-17,8
Hmga2,1.68182084352828e-19,2.468948425264339e-17,3
Ssbp3,1.7046057065171027e-19,2.4998565794331636e-17,2
Rcan2,1.862341324295521e-19,2.7284107433397725e-17,0
Ndufb6,1.8668429203629806e-19,2.732234747496414e-17,4
Clasp2,1.9870827232253945e-19,2.905269257262734e-17,0
Srebf2,2.0336441027099003e-19,2.967338851195766e-17,0
Usp9x,2.0331126787431505e-19,2.967338851195766e-17,1
Tnik,2.0430734957594706e-19,2.978089333547376e-17,0
Psmb4,2.0791236078325733e-19,3.027582758335889e-17,2
Rps6,2.133993714760089e-19,3.104354241181956e-17,3
Nat8l,2.1821190203040693e-19,3.1711693565174936e-17,0
Bach2,2.377377947466897e-19,3.451457538717493e-17,0
Cct3,2.413595946107895e-19,3.50052041705774e-17,8
Commd4,2.4292772161231234e-19,3.51972963203316e-17,0
Mmp24,2.4845714420472557e-19,3.5962372366057675e-17,0
Anxa2,2.616437223200116e-19,3.783312511171429e-17,3
Rsrp1,2.646105969335744e-19,3.822386673440446e-17,2
Arhgef7,2.692989051436484e-19,3.886224595311071e-17,0
Sorbs2,2.771986078708776e-19,3.996232146891647e-17,0
Actr10,2.800800786864997e-19,4.0337471586777064e-17,0
Park7,2.8585894059909286e-19,4.1128744539489763e-17,8
Amz2,2.9221248533450867e-19,4.2001044625188606e-17,0
Ccdc50,3.030921158007167e-19,4.352151896182208e-17,0
Cox5b,3.0532086396690605e-19,4.37980119586495e-17,4
Arvcf,3.0681235744009506e-19,4.3968302733992544e-17,4
Aldoa,3.077747983048698e-19,4.4062514260278015e-17,6
Cript,3.322713837159488e-19,4.752246418092101e-17,0
Mpnd,3.485031980532276e-19,4.9794685980816696e-17,2
Dgcr2,3.5296943089097886e-19,5.0382993554281935e-17,0
Lmo1,3.5874119972530725e-19,5.115630836591742e-17,8
Rhob,3.660277053654895e-19,5.214388556350407e-17,0
H2afy,3.787999926272363e-19,5.391024498226728e-17,5
Eef2,3.9843541674395767e-19,5.664891725661413e-17,2
Asic4,4.1793541280541824e-19,5.936296773120205e-17,1
Ccdc88a,4.21578425976036e-19,5.982159465406791e-17,5
Uncx,4.2290144186763052e-19,5.995043899244093e-17,1
St8sia2,4.2688203634974215e-19,6.045012844207477e-17,0
Fn1,4.272632939324275e-19,6.045012844207477e-17,3
Nuak2,4.373194148023265e-19,6.181234903160423e-17,4
Chchd6,4.44319289059628e-19,6.274034746401279e-17,0
Gabarapl2,4.609945804184793e-19,6.503142174484487e-17,0
Pgm2l1,4.693121980663722e-19,6.614017849515835e-17,0
Trappc1,4.787519041095209e-19,6.740475574013235e-17,0
Zmym2,4.835290015783237e-19,6.801104844502882e-17,0
Robo1,4.854597833126803e-19,6.816372732865347e-17,1
Tspan5,4.855582298715725e-19,6.816372732865347e-17,0
Zic4,4.963430175819414e-19,6.961007116697498e-17,1
Nr2f2,5.119741728428915e-19,7.173263320705155e-17,1
Rac1,5.449802252222835e-19,7.628311736783699e-17,4
Rab5a,5.755837842411323e-19,8.048882999228206e-17,0
Nabp2,6.030203105564454e-19,8.424396267067583e-17,0
Chfr,6.131690634717756e-19,8.557901253579241e-17,0
Arxes2,6.21607663232922e-19,8.66730321694656e-17,0
Gapdh,6.30242027747146e-19,8.779221170671261e-17,8
Htatsf1,6.576984794284192e-19,9.152861063934138e-17,5
Nedd4,6.6999198515262285e-19,9.31496968038582e-17,5
Zfp664,7.058118289174475e-19,9.803541215465372e-17,7
Sf3b6,7.368357070415246e-19,1.0224623378445133e-16,4
Myo5a,7.393086985116221e-19,1.0249094153644959e-16,0
Erc2,7.593420024540151e-19,1.0516724582903465e-16,0
Ndufb7,8.61437647068717e-19,1.1919299559287588e-16,0
Dazap1,8.650668175630123e-19,1.195806056978684e-16,2
Nxph4,8.662793430901694e-19,1.1963373445026488e-16,0
Pacs2,9.0158238695856e-19,1.243901876410751e-16,0
Trib2,9.258613456386892e-19,1.2761803578319587e-16,0
Bsg,9.338771687133626e-19,1.28600203410679e-16,3
Rusc1,9.473626132294817e-19,1.3033298092647433e-16,0
Tmem198,9.651923471498581e-19,1.3265955603240865e-16,0
Gabrb3,9.961837997514404e-19,1.3671566212741185e-16,0
Mettl9,9.965962658246251e-19,1.3671566212741185e-16,4
Romo1,1.0142729638595584e-18,1.3900858548664698e-16,4
Dut,1.0184993842829472e-18,1.3945551598592425e-16,8
Pcbp2,1.0215820100565166e-18,1.3974513707087203e-16,8
Rpl24,1.0331612333856124e-18,1.411953845343084e-16,3
Ppp1ca,1.0475684533323159e-18,1.430290090032691e-16,2
Rps11,1.0543247356599402e-18,1.437875675512141e-16,3
Cxcl12,1.0551150464830904e-18,1.437875675512141e-16,3
Brsk1,1.0613322070767792e-18,1.444985021671334e-16,0
Cct7,1.0730533123279877e-18,1.4595674464524154e-16,4
Slco5a1,1.0807318340933485e-18,1.468628884404728e-16,0
Sulf2,1.0868339924843402e-18,1.475533150025468e-16,3
Lrp8,1.1150577608576484e-18,1.5124295105529964e-16,0
Fyn,1.1386754227170535e-18,1.5430149289348726e-16,0
Rapgef5,1.1403039206209142e-18,1.5431535267141216e-16,0
Chd3,1.1409142451571995e-18,1.5431535267141216e-16,2
Rps25,1.1498005144439523e-18,1.553717935773422e-16,3
Hnrnpc,1.1615739860781406e-18,1.5681604097523447e-16,5
Gars,1.190825837082359e-18,1.606150228341637e-16,0
Nefm,1.1925440236725478e-18,1.6069672307048214e-16,7
Ssbp2,1.2257164520914443e-18,1.6501281731790303e-16,0
Ppp3ca,1.256102511465464e-18,1.689461068016849e-16,0
Sox1,1.273319638002445e-18,1.7110250137751044e-16,8
Nbr1,1.2793454663389012e-18,1.717524531646127e-16,0
Rnf14,1.2960685817282593e-18,1.7383597804445934e-16,0
Vta1,1.3003184645472196e-18,1.7424420949530055e-16,0
Rps3a1,1.3107694897094263e-18,1.7548187453598383e-16,3
Atp1a2,1.3931657745653216e-18,1.8634014410661282e-16,5
Sumo1,1.4042492330599328e-18,1.8764884133968886e-16,4
Prkar1a,1.531986911476202e-18,2.0452913418704058e-16,0
Rpl9,1.5773378103068708e-18,2.1038929727529041e-16,3
Lypla2,1.5872438106219743e-18,2.1151527962604406e-16,0
Psmb7,1.5912511112341564e-18,2.118538532746546e-16,4
Fzd1,1.5938908075078615e-18,2.1200989278898072e-16,1
Fis1,1.6594901378402843e-18,2.2053245770589527e-16,0
Trim36,1.7321322578887686e-18,2.2997442417981506e-16,0
Atp5a1,1.7462816292621708e-18,2.3164012535357513e-16,4
Ap2a1,1.7940912625228864e-18,2.377636279853911e-16,0
Luc7l3,1.8337867619961162e-18,2.425792118286475e-16,5
Fbxo11,1.8329502635043386e-18,2.425792118286475e-16,0
Coa3,1.8401996119654375e-18,2.4320480922477535e-16,7
Camta1,1.9491721522590535e-18,2.573713862607099e-16,0
Myl4,2.0664261578587443e-18,2.7260458577395103e-16,6
Hcfc1r1,2.0986858483394635e-18,2.766077000827429e-16,7
Slain1,2.1149252047880933e-18,2.784939539446034e-16,0
Sln,2.137725377747962e-18,2.8123991537414305e-16,6
Slc38a1,2.165748267499948e-18,2.8466735688600144e-16,0
Itgb1bp2,2.1687807202476173e-18,2.848067935832825e-16,6
Phox2b,2.2819482724885336e-18,2.9939590938529394e-16,0
Ikbkb,2.3174837839937548e-18,3.037823204803888e-16,8
Dst,2.3283329142961108e-18,3.0492775117695263e-16,7
Sncg,2.4789738010743904e-18,3.2436220892661403e-16,7
Bax,2.4887356618271203e-18,3.2534480668683695e-16,0
Ndufv1,2.6247044113724176e-18,3.428093510434441e-16,2
Klhl24,2.6689433272613485e-18,3.4827244664645155e-16,0
Anapc5,2.6825284958922724e-18,3.4972926038571694e-16,2
Pop4,2.7603230039040674e-18,3.5954706203114676e-16,4
Cux1,2.85491410489736e-18,3.715330503649799e-16,2
Dpp6,2.883326519024379e-18,3.748928461861638e-16,0
Irf2bpl,2.9346559640788776e-18,3.8122361370501545e-16,0
Ube2l6,2.9755427970747734e-18,3.861876866838126e-16,6
Psmd8,3.092666774088009e-18,4.0102857906416256e-16,0
Syt1,3.1695113876028734e-18,4.106244780213317e-16,0
Arid1a,3.175753963958752e-18,4.110645641387585e-16,0
Ccar2,3.219271209078574e-18,4.16324316972223e-16,0
Rab7,3.2527891689739197e-18,4.202826843122911e-16,0
Adgrl1,3.3101851396665043e-18,4.273164225835595e-16,0
Hnrnpm,3.570092971899299e-18,4.60456798083351e-16,5
Lum,3.7289202105680234e-18,4.8051269249126455e-16,3
Sqstm1,3.7761647390415725e-18,4.861669831023004e-16,1
BC005537,3.842474538517994e-18,4.94263599814161e-16,9
Neto2,3.868379026797024e-18,4.971530344327565e-16,0
Tspyl4,4.067220547303734e-18,5.222429503115263e-16,0
Rpl18,4.1190571805799665e-18,5.284292099699393e-16,4
R3hdm2,4.225110900032198e-18,5.415537686686307e-16,0
Nudt11,4.406975286059416e-18,5.643634778811368e-16,0
Pdp1,4.844858705233896e-18,6.198898990590178e-16,0
Cox7a2l,4.894184562511238e-18,6.256468827903588e-16,0
Ndufb2,4.947746329249778e-18,6.31934703849134e-16,4
Pnmal1,5.161747529690523e-18,6.586849150458533e-16,0
Srrm2,5.448595634322301e-18,6.942002512228299e-16,2
B4galnt1,5.449672893094922e-18,6.942002512228299e-16,0
C1qtnf4,5.501897682961253e-18,7.002353539226056e-16,0
Slc39a10,5.5271060268392526e-18,7.028244317572442e-16,1
Fibp,5.581895327100754e-18,7.091671488226128e-16,0
Fkbp3,6.183952292729535e-18,7.849667375089546e-16,4
Srpk2,6.377047483685963e-18,8.087667950599958e-16,1
Rad21,6.432100299027186e-18,8.150332797579863e-16,4
Mgea5,6.75444991926501e-18,8.551291818938255e-16,0
Trim9,6.816236062967849e-18,8.621958031611529e-16,0
Stx7,6.929806885203386e-18,8.757946493194784e-16,0
Rps18,7.048828285509264e-18,8.900579676354838e-16,3
Trappc3,7.103892375350561e-18,8.962275135058492e-16,0
Rpl26,7.198576908286709e-18,9.073804481908454e-16,3
Cdc42,7.205957151926405e-18,9.075188264814642e-16,7
Cnr1,7.296510500648345e-18,9.18122666861175e-16,0
Phf14,7.618708755307845e-18,9.578306474501366e-16,5
Prkar1b,7.960493375873987e-18,9.999298442960887e-16,0
Cct5,7.97182035986276e-18,1.0004826592946972e-15,4
Nfe2,7.97903263762333e-18,1.0005185572697702e-15,6
Cxcl14,7.98732271889942e-18,1.0006894252788935e-15,3
Snca,8.202796014779584e-18,1.026794393526119e-15,6
Rbm5,8.52995477896437e-18,1.0668224106737758e-15,2
Slc25a1,8.693955753803181e-18,1.0863930466087703e-15,0
4833439L19Rik,8.744101743219676e-18,1.0917148782772775e-15,0
Hdac6,8.876429782338403e-18,1.1072792163174522e-15,0
Ift27,8.988721185613681e-18,1.120319407421652e-15,8
Peg3,9.193263548920664e-18,1.1448250060342596e-15,3
Myh8,9.396479248037139e-18,1.1691233245595292e-15,6
Hmgn1,9.680306353532693e-18,1.2034009759903987e-15,8
Rbm18,9.719447312542516e-18,1.2072278363962444e-15,0
Slc43a1,9.78579819914968e-18,1.2144248938572666e-15,6
Rabep1,1.0114360476095819e-17,1.2541222941293286e-15,0
Cacfd1,1.0539852782137568e-17,1.3057600590078878e-15,0
A730017C20Rik,1.0819819187450855e-17,1.3392958803032973e-15,0
Mdh2,1.1050217157137602e-17,1.3666438639321763e-15,4
Dtx1,1.1165308169144541e-17,1.379696583766131e-15,0
Hnrnpul2,1.1296066760377744e-17,1.3946613785195846e-15,2
Ctnnbl1,1.1322358401959646e-17,1.396713686200418e-15,8
Dtx4,1.1523676446935175e-17,1.4203351339618886e-15,1
Psd2,1.160652449724494e-17,1.4290525790166752e-15,0
D930028M14Rik,1.1614189804731087e-17,1.4290525790166752e-15,7
Tmcc2,1.1816674235935484e-17,1.4527295885415186e-15,6
Vdac3,1.2245067673610036e-17,1.5041157318349347e-15,4
Soga3,1.2319395494650889e-17,1.5119600659681041e-15,0
Pabpc4,1.2687182942487434e-17,1.5557768235696204e-15,6
Atp5g1,1.3173678841933181e-17,1.6140636327607767e-15,4
Atp1b3,1.4215437245816945e-17,1.7387522725594118e-15,1
Pgam2,1.421192953500402e-17,1.7387522725594118e-15,6
Jarid2,1.4300994743344248e-17,1.7477373049236552e-15,0
Mycbp2,1.5364101360953005e-17,1.876073309068179e-15,0
Uqcr10,1.605307922435973e-17,1.9585471552845594e-15,4
Sall2,1.6584503057130542e-17,2.021675733100484e-15,2
Cyb5a,1.6964098222817117e-17,2.0662053184923335e-15,6
Ssu72,1.7670404869609443e-17,2.1504193887398445e-15,0
Trim37,1.7858132991226868e-17,2.1714358215414e-15,0
Fam131b,1.7917935175548967e-17,2.176875001879555e-15,0
Itih2,1.8511506041298562e-17,2.247098849922809e-15,6
Tnni1,1.8833562309692966e-17,2.28427347891775e-15,6
Hp1bp3,1.9314539587646192e-17,2.3406446772779e-15,0
Mark1,1.946787795359401e-17,2.3572495256632907e-15,0
Celf1,1.9725710493287994e-17,2.3864685412893527e-15,5
Zfp821,1.987933154098647e-17,2.403041423769513e-15,0
Fam69b,2.021402365555992e-17,2.441456415319514e-15,0
Hsdl1,2.0514228321996224e-17,2.4756452959792063e-15,0
Ascl1,2.0534492895379513e-17,2.4760222898442737e-15,8
Vps28,2.1130106049109998e-17,2.5457155734691837e-15,0
Disp2,2.1380438429711977e-17,2.5737285868713847e-15,0
Insm1,2.1876693460725293e-17,2.6312739114070347e-15,4
Tma7,2.2631285654458156e-17,2.719769783348395e-15,4
Bcl7a,2.2753887261426025e-17,2.7322306591496984e-15,8
Psap,2.300858473048507e-17,2.760519406915875e-15,7
Ralgds,2.3165362371738892e-17,2.776065592950842e-15,0
Prph,2.317659573299166e-17,2.776065592950842e-15,7
Dlx5,2.3389368329509687e-17,2.7992301599168906e-15,9
Rps12,2.427678602215219e-17,2.90303078893069e-15,3
Zyg11b,2.4650036086665934e-17,2.945226126059297e-15,0
Arf3,2.4906912140084352e-17,2.973458655385136e-15,1
Dhx36,2.5387136465121767e-17,3.0282864974626817e-15,1
Mmp2,2.594406566976762e-17,3.0921660022564426e-15,3
Swi5,2.606880665580333e-17,3.1044719195508255e-15,4
Ndufs5,2.627936729912972e-17,3.126969203013506e-15,4
Rps8,2.7076444106900672e-17,3.2191612888750005e-15,3
Dstn,2.7488778811693032e-17,3.2654967627989228e-15,1
Chmp5,2.842620944126237e-17,3.374082979450754e-15,0
Rala,2.883896859595089e-17,3.420265514571886e-15,1
Ypel5,2.945134916596722e-17,3.4900277065323312e-15,6
Sobp,3.060743629790756e-17,3.624052741040199e-15,0
Pcsk2,3.106333933746844e-17,3.675021318751422e-15,0
Rplp1,3.136842237608186e-17,3.708077965292298e-15,3
Ube2n,3.1660951161922423e-17,3.739597722059508e-15,0
Peli1,3.1773053247442104e-17,3.749772489555127e-15,5
Rpsa,3.180070103109715e-17,3.749971706162487e-15,3
Yeats4,3.354760308418365e-17,3.9527414835326376e-15,0
Atp5d,3.4738553316772746e-17,4.089729191201685e-15,2
Pitx2,3.4958274675715054e-17,4.112245266286049e-15,1
Tomm7,3.6057772750531107e-17,4.238131230513682e-15,4
Nedd4l,3.8531986559400474e-17,4.5252614345560656e-15,0
Serpina1a,3.878544977021096e-17,4.551328314240577e-15,6
Lonrf2,3.8852277259720477e-17,4.555469646428758e-15,0
Rps15,4.0565993503356524e-17,4.752547059511632e-15,3
Ncs1,4.0634814164265216e-17,4.756751940097005e-15,0
Rnf44,4.094814968882767e-17,4.789549988724829e-15,0
Patz1,4.181320032469955e-17,4.886774782792228e-15,1
Fam168a,4.4193022118468404e-17,5.1607329654244356e-15,1
Ndufb8,4.438744949697011e-17,5.1792506860816e-15,4
Haghl,4.559002967756937e-17,5.315277636977068e-15,0
Armcx4,4.7300869074812526e-17,5.510294630899609e-15,1
Rnf152,4.796394571404579e-17,5.583037012848022e-15,0
Sez6l,4.8362812881991383e-17,5.6249328508463846e-15,0
Cox8a,5.001633131111501e-17,5.812568583595671e-15,4
Akap12,5.0079507188353795e-17,5.8152320833087896e-15,3
Nptxr,5.085203619174855e-17,5.900195224481618e-15,0
Elovl4,5.2344411115916373e-17,6.068476321398647e-15,0
Psmb5,5.279264114245886e-17,6.115533112066326e-15,4
Nkain4,5.5179955937030183e-17,6.386959315652454e-15,7
Enah,5.523022973180176e-17,6.387660080162652e-15,2
Rhobtb2,5.625805460272401e-17,6.501328085242755e-15,0
4930402H24Rik,5.728846945773618e-17,6.615113432983151e-15,0
Morf4l2,5.769234139954156e-17,6.656427738364387e-15,4
Tra2a,6.059649736220855e-17,6.9859236726648185e-15,4
mt-Nd5,6.359646315964714e-17,7.325930812967549e-15,5
Smim18,6.406996923701692e-17,7.374595013553614e-15,0
Clta,6.50508101987904e-17,7.481530596334724e-15,2
Ap3s1,6.60296289915094e-17,7.588063649200512e-15,0
Gm28050,6.760388342034986e-17,7.762799850119385e-15,1
Igsf8,6.789930224891003e-17,7.79052933127168e-15,8
Chrnb2,7.166058842291332e-17,8.215560734680995e-15,0
Mtmr9,7.188625760164907e-17,8.234897047682641e-15,1
Rpl8,7.256521949989979e-17,8.306088308566105e-15,8
Rpl10,7.307870528391614e-17,8.35824081348222e-15,4
Pabpc1,7.337417612159188e-17,8.385395472259381e-15,6
Synj1,7.539652395150362e-17,8.609703272433628e-15,0
Trir,7.703569543640031e-17,8.789935485970808e-15,2
Pcdh8,7.836004245256467e-17,8.933989412782785e-15,0
Tcf7l2,8.444864778871236e-17,9.620570625674205e-15,1
Arpc2,8.614062303499822e-17,9.805590949654982e-15,5
Zfp706,8.68897992598675e-17,9.883083364306753e-15,4
Rcn3,8.742188046019634e-17,9.935780285941696e-15,3
Cdh15,8.757754225110499e-17,9.945646696990998e-15,6
Wdr37,8.8165366714702e-17,1.0004537129731625e-14,0
Tspyl1,8.901245699342288e-17,1.0092732126557272e-14,0
Nudt21,9.064444302125317e-17,1.0269714864356815e-14,4
Cmpk1,9.243401695748725e-17,1.046426039497842e-14,0
Mfap4,9.328064137038607e-17,1.0551835498226629e-14,3
Grcc10,9.652309378310569e-17,1.0910075738674395e-14,0
Cbarp,9.962152256808532e-17,1.1251489423326296e-14,0
Nlk,1.0056022825120084e-16,1.1348636000406331e-14,0
Trmt112,1.0104706936543308e-16,1.1394675935039627e-14,4
Ids,1.0120926009504228e-16,1.1404063069024469e-14,0
Sf3b1,1.0261389132508249e-16,1.1553322239042525e-14,5
Rab1a,1.0297690912980489e-16,1.1585164752846083e-14,1
Psma1,1.0401114535472376e-16,1.1692412723853934e-14,4
Slc12a5,1.0675804791734211e-16,1.1991873573311993e-14,1
Ntm,1.1144951470109602e-16,1.250912754175906e-14,1
Vezf1,1.135087563525185e-16,1.2730365948911875e-14,4
Igfbp3,1.1410231922964915e-16,1.2787008101155696e-14,6
Myh6,1.1427574156450236e-16,1.2796515400177644e-14,6
Shisa7,1.189401709338498e-16,1.3308518167463849e-14,0
Pltp,1.2032965877769194e-16,1.3453570449458993e-14,3
Itsn1,1.206428534003734e-16,1.3478155459364753e-14,0
Spin1,1.233649115016643e-16,1.3771611445391656e-14,0
Rbm39,1.2391167869746198e-16,1.3821967197844288e-14,5
Sept6,1.2510047054944736e-16,1.3943805860231278e-14,0
Mdh1,1.261335309846969e-16,1.4048112070695341e-14,4
Zc4h2,1.274586143339174e-16,1.418475653479846e-14,0
Zfand5,1.301806933349955e-16,1.4476541341485172e-14,0
Rpl27a,1.3106626814617203e-16,1.4563808755645193e-14,3
Rpl12,1.3254498709915228e-16,1.4716800287925497e-14,3
Ntrk1,1.3403758605328964e-16,1.4871096757631696e-14,7
Myh7,1.3589904722246074e-16,1.5066049222134696e-14,6
Aes,1.3609473712944469e-16,1.50761734539507e-14,2
Rrm2,1.3901794438454885e-16,1.5388196964683067e-14,8
Dnajc5,1.4197385451461905e-16,1.570335982479988e-14,0
Ndufb5,1.4264992705527192e-16,1.5766066428699363e-14,1
Reln,1.4862436681169218e-16,1.641381972327281e-14,0
Paip1,1.512374939687522e-16,1.667690913589303e-14,0
Psmc6,1.511524129397031e-16,1.667690913589303e-14,4
Tdg,1.5277654873663494e-16,1.6833769997101128e-14,4
Tia1,1.5657235409583915e-16,1.7238863546571587e-14,0
Akap6,1.5675778056510774e-16,1.7246134374291213e-14,0
Ran,1.6078901312794474e-16,1.7676178972913637e-14,8
Cdk5,1.6362125831831547e-16,1.797386027180253e-14,0
Timm13,1.639300124720606e-16,1.7994093317178944e-14,2
Fam117a,1.6480898057653283e-16,1.8076838743167347e-14,6
Bzw1,1.7076458584355128e-16,1.8715859861037395e-14,5
Rpl5,1.7270554680902232e-16,1.891423916649865e-14,8
Rpl7,1.748290558512859e-16,1.913229491780692e-14,4
Tox3,1.7850614778328276e-16,1.9519907082003517e-14,1
Rrbp1,1.842863080686253e-16,2.0136732470219278e-14,3
Vim,2.0302179037697505e-16,2.216716709133368e-14,7
Ermap,2.0474866654397428e-16,2.2338833063301488e-14,6
Cat,2.135862211424885e-16,2.3285455593037112e-14,6
Col4a1,2.174114327693878e-16,2.36846101050413e-14,3
Lama4,2.2090286007332598e-16,2.4046828259191543e-14,3
Txnrd1,2.245641061585814e-16,2.4426972951315672e-14,2
Srp14,2.2541862308034073e-16,2.450147317180237e-14,4
Cbr1,2.385428171511406e-16,2.5908489196397185e-14,0
Exoc5,2.4224357812799463e-16,2.6290666916620978e-14,1
Tbpl1,2.486333844836745e-16,2.696389347328237e-14,0
Ccdc28b,2.5148541858571775e-16,2.725273200786152e-14,0
Trim33,2.594826816462779e-16,2.8098292795135855e-14,4
Slc32a1,2.6821180716248073e-16,2.90217777811774e-14,0
Ndufs6,2.699091745969856e-16,2.918358055304244e-14,2
Nyap1,2.73352199224957e-16,2.953374704156567e-14,0
Rnf114,2.832357644850077e-16,3.0578724322076664e-14,0
Rmst,2.9222067157308205e-16,3.1525192216032917e-14,1
Limk2,3.001669268989212e-16,3.235827982483829e-14,0
Dda1,3.0151015868783585e-16,3.247884354457061e-14,0
D430019H16Rik,3.0521043272167687e-16,3.28529403037046e-14,0
Ppp1cb,3.1059020654554555e-16,3.338227070174521e-14,0
Golga7b,3.104393159746227e-16,3.338227070174521e-14,0
Stk32b,3.3306690738754696e-16,3.55599444350715e-14,0
Atp5f1,3.3306690738754696e-16,3.55599444350715e-14,4
Plppr1,3.3306690738754696e-16,3.55599444350715e-14,0
Ttll1,3.3306690738754696e-16,3.55599444350715e-14,0
Csrnp3,3.3306690738754696e-16,3.55599444350715e-14,0
Cadm1,3.3306690738754696e-16,3.55599444350715e-14,7
Ndufc2,3.3306690738754696e-16,3.55599444350715e-14,4
Sms,3.3306690738754696e-16,3.55599444350715e-14,0
Pcdh10,3.3306690738754696e-16,3.55599444350715e-14,0
Gad1,4.440892098500626e-16,4.703089425283651e-14,0
Gsn,4.440892098500626e-16,4.703089425283651e-14,3
Kcnn4,4.440892098500626e-16,4.703089425283651e-14,6
Mpped1,4.440892098500626e-16,4.703089425283651e-14,8
Prkacb,4.440892098500626e-16,4.703089425283651e-14,0
Chga,4.440892098500626e-16,4.703089425283651e-14,0
Tnks2,4.440892098500626e-16,4.703089425283651e-14,1
Atp6v1f,4.440892098500626e-16,4.703089425283651e-14,0
Prpf8,4.440892098500626e-16,4.703089425283651e-14,0
Dnm3,4.440892098500626e-16,4.703089425283651e-14,0
Tenm2,4.440892098500626e-16,4.703089425283651e-14,1
Myl9,5.551115123125783e-16,5.857390409137053e-14,6
Snrpd1,5.551115123125783e-16,5.857390409137053e-14,8
Anapc11,5.551115123125783e-16,5.857390409137053e-14,2
Dlx6,5.551115123125783e-16,5.857390409137053e-14,9
Rasa1,5.551115123125783e-16,5.857390409137053e-14,1
Eef1e1,6.661338147750939e-16,6.972841278355325e-14,0
Zfhx2,6.661338147750939e-16,6.972841278355325e-14,0
Rpl10a,6.661338147750939e-16,6.972841278355325e-14,3
Bcr,6.661338147750939e-16,6.972841278355325e-14,0
Tmem145,6.661338147750939e-16,6.972841278355325e-14,0
Map1lc3a,6.661338147750939e-16,6.972841278355325e-14,2
Eloc,6.661338147750939e-16,6.972841278355325e-14,0
Pou3f1,6.661338147750939e-16,6.972841278355325e-14,0
Cct8,6.661338147750939e-16,6.972841278355325e-14,4
Hnrnpu,6.661338147750939e-16,6.972841278355325e-14,5
Bex1,6.661338147750939e-16,6.972841278355325e-14,0
Eif1ax,7.771561172376096e-16,8.117335110739027e-14,8
Gng5,7.771561172376096e-16,8.117335110739027e-14,6
Prdm12,7.771561172376096e-16,8.117335110739027e-14,7
Eif3k,8.881784197001252e-16,9.263558088212129e-14,4
Armc10,8.881784197001252e-16,9.263558088212129e-14,2
Acvr2a,9.992007221626409e-16,1.0376550284827837e-13,0
Fbln1,9.992007221626409e-16,1.0376550284827837e-13,3
Zdbf2,9.992007221626409e-16,1.0376550284827837e-13,1
Rab11fip4,9.992007221626409e-16,1.0376550284827837e-13,0
Nap1l1,9.992007221626409e-16,1.0376550284827837e-13,5
Ube2s,9.992007221626409e-16,1.0376550284827837e-13,8
Son,1.1102230246251565e-15,1.1521217629466414e-13,5
Rpl18a,1.5543122344752192e-15,1.6118125568057538e-13,3
Psma2,1.7763568394002505e-15,1.8045046346236004e-13,4
Pgls,1.7763568394002505e-15,1.8045046346236004e-13,2
1810058I24Rik,1.7763568394002505e-15,1.8045046346236004e-13,6
