,combinedPval,adjustedPval,cluster
Mapkap1,3.579161545732297e-31,1.755901451893421e-29,5
Vgll3,3.6686225046655438e-31,1.7992985068489288e-29,0
Appbp2,3.775069457417281e-31,1.851000470868591e-29,1
Foxd3,3.84616114368803e-31,1.8853434651098458e-29,2
Slc36a4,3.9217825599533016e-31,1.9218875281315897e-29,0
Zzz3,3.979401967816341e-31,1.9495920892768288e-29,4
Nsdhl,3.992691185827129e-31,1.955569174992902e-29,0
Naa38,4.036486011364978e-31,1.9764801834129567e-29,1
Zbtb10,4.1372709329659185e-31,2.0252775917816256e-29,0
Zfp637,4.24030322026765e-31,2.0751482313158836e-29,4
Angel2,4.261307220970758e-31,2.0848590747282096e-29,0
Slc25a22,4.293511739205417e-31,2.1000430261764663e-29,6
Efna2,4.514971332047372e-31,2.207761965186884e-29,4
Vps26c,4.520196948853527e-31,2.2097154491401185e-29,0
Atp2a2,4.546949846059886e-31,2.2221886981126404e-29,7
Dazap1,4.585216546661642e-31,2.240280662283868e-29,4
0610012G03Rik,4.615692393430642e-31,2.2545573028817545e-29,4
Prelid3b,4.680174023985638e-31,2.285431950533735e-29,4
Phf3,4.76609475573867e-31,2.3267561477520575e-29,0
Tgfbi,5.001077022709423e-31,2.4408083368569528e-29,3
Mrpl57,5.158091449324086e-31,2.5167561672658385e-29,4
Sema3a,5.217695489913662e-31,2.545146788048655e-29,5
Cope,5.292413646571416e-31,2.5808925204673454e-29,5
Shprh,5.300377556667991e-31,2.584074379254281e-29,4
Serpina1b,5.318821790544481e-31,2.5923625590169716e-29,7
Sdf4,5.360567257521735e-31,2.612000042932893e-29,5
Adrm1,5.4159059537057445e-31,2.6382485370768016e-29,4
Psmd5,5.471702315163694e-31,2.66470567469023e-29,4
Grk2,5.551630852824008e-31,2.702897588899789e-29,4
Uqcc3,5.651873269056122e-31,2.7509562431555204e-29,4
Anapc16,5.667666547881958e-31,2.7578957617258515e-29,4
Myh10,5.684957865985471e-31,2.765560270914444e-29,3
Ccdc85a,5.821235268820877e-31,2.831088086055868e-29,2
Uap1,5.874589506300203e-31,2.856262645139166e-29,0
Grik2,5.993439776825613e-31,2.9132595399399686e-29,2
Sst,6.196140537821221e-31,3.010972156821146e-29,2
5031425E22Rik,6.867006548513945e-31,3.336072049587941e-29,6
Gm17018,6.95253162312215e-31,3.3767075191919413e-29,9
Bfar,6.975211505056921e-31,3.386806594731108e-29,5
Bola1,6.978966542754503e-31,3.3877137558294735e-29,4
Zfp553,7.2081983725804414e-31,3.498041266957806e-29,4
Rxrb,7.2762116516956025e-31,3.5300931130398666e-29,5
Mocs2,7.441289615797956e-31,3.609206375200835e-29,6
Trappc2,7.586380265956592e-31,3.6785851928577095e-29,2
Map1a,7.591283467949498e-31,3.679968942368963e-29,0
Ndufa9,7.607439938028202e-31,3.685915925451126e-29,0
Abce1,7.60765688746577e-31,3.685915925451126e-29,1
Bnip3l,7.7962473466379344e-31,3.7762691947830246e-29,7
Irx2,8.058474860270627e-31,3.902231699053184e-29,2
Cntnap5a,8.23944535531008e-31,3.9887890327880774e-29,2
Nelfb,8.91658564445144e-31,4.315435186485355e-29,5
Lrfn1,8.980981460877556e-31,4.345430098130535e-29,2
Capzb,9.091032208502269e-31,4.3974929458082784e-29,3
Ppil4,9.368075907662504e-31,4.5302834365718917e-29,4
Kndc1,1.0081482973477791e-30,4.873965426186237e-29,2
Cdk2ap2,1.0161942163082772e-30,4.911541560038306e-29,4
Tex2,1.0182471198027384e-30,4.920139399778891e-29,2
Serpinh1,1.0216658760938637e-30,4.9353305972892275e-29,3
Zc3h7a,1.0244637098187849e-30,4.9475149578872056e-29,4
Vps8,1.0321134952986838e-30,4.981778790800318e-29,6
Mllt1,1.0321071536942048e-30,4.981778790800318e-29,4
Rlim,1.0378369366681332e-30,5.008058297708247e-29,5
Dlgap1,1.043423129005445e-30,5.033661569329054e-29,2
Tcf20,1.049626861644473e-30,5.062229412562421e-29,8
Tfap2c,1.0792622435265164e-30,5.203759711768515e-29,1
Rab11fip3,1.0814882836806042e-30,5.213092900207218e-29,6
Aldoc,1.0979702916218988e-30,5.291120610700826e-29,1
Cd83,1.1361863416067497e-30,5.473814731292425e-29,3
Psmd13,1.2047580380478294e-30,5.802616270881066e-29,4
Ift74,1.2237357424074723e-30,5.892440205608792e-29,1
Rpl3,1.2311453238404405e-30,5.926528956374455e-29,1
Pgam1,1.2538716669971097e-30,6.03431201689202e-29,1
Klf13,1.267257865569008e-30,6.09709950761887e-29,3
Snrpf,1.2691995750275207e-30,6.104805765024121e-29,1
Mta2,1.2806256330579296e-30,6.158115063923184e-29,1
Smim26,1.3379567772024552e-30,6.432079448972474e-29,6
Map3k13,1.3716046521628237e-30,6.592072946034505e-29,6
Cdip1,1.3756113323623138e-30,6.609560308663159e-29,4
Sgpl1,1.4100422165298075e-30,6.773181931002091e-29,4
Cebpzos,1.4367931597862478e-30,6.899835061643346e-29,4
Slc25a12,1.456013693947098e-30,6.990267251106849e-29,2
Minar1,1.470756860173733e-30,7.05916116412835e-29,2
C2cd5,1.4768916279946624e-30,7.086711745655199e-29,6
Sephs1,1.4848186545646637e-30,7.122845276708157e-29,1
Natd1,1.4909901673502878e-30,7.150540354125321e-29,6
Kcnh2,1.5123670526039164e-30,7.251123601397948e-29,2
H2-D1,1.5200815199514363e-30,7.286165450435593e-29,0
Cttnbp2,1.5399423266469278e-30,7.379393775960974e-29,6
Fbxo3,1.5504466112608036e-30,7.42774792198483e-29,4
Dcun1d5,1.5676095777460979e-30,7.507967610842373e-29,1
Ccnt2,1.6560475511858882e-30,7.929420653636388e-29,4
Nomo1,1.6699375221188195e-30,7.993796377916344e-29,0
Taldo1,1.71958149509339e-30,8.229242413629363e-29,7
Lamc3,1.7224776931715685e-30,8.240906077863502e-29,3
Mrpl53,1.777279428670384e-30,8.500830728157462e-29,4
Gas1,1.781285772590292e-30,8.517724330889682e-29,1
Fam169a,1.7819452147711223e-30,8.518609036882115e-29,2
Zbed4,1.7922551812525497e-30,8.565615431711148e-29,0
Src,1.8257881907762085e-30,8.723555743367023e-29,6
Mrpl24,1.8624044664896436e-30,8.896139846949017e-29,4
B4galnt4,1.8644583360970744e-30,8.903581953684967e-29,6
Myl2,1.8685563406439715e-30,8.920779121616419e-29,7
Immt,1.8766702891759404e-30,8.957134792892388e-29,7
Nrbp2,1.9171121060209056e-30,9.147727392613714e-29,6
Gata4,1.925183902952691e-30,9.183802373962255e-29,7
Phb,1.9788039129385695e-30,9.437081431135702e-29,1
Eprs,1.9864226862568794e-30,9.470900487150577e-29,1
Ptn,2.0221213888252964e-30,9.63854602052873e-29,3
Sh3glb2,2.0333143468630213e-30,9.689325673288598e-29,6
Mid1ip1,2.0452491408860945e-30,9.743612503265606e-29,0
Msh2,2.0689481566680818e-30,9.85390068253866e-29,1
Tmem120a,2.0961790310294975e-30,9.980947298204667e-29,6
Ube2s,2.133933316858406e-30,1.0158020444617046e-28,1
Carmil2,2.1544553433842824e-30,1.0252991894273096e-28,2
Ncoa2,2.17974398966457e-30,1.0370591212207147e-28,0
Nkd1,2.1922489866329188e-30,1.042732343278006e-28,3
Rpp21,2.3598994687840025e-30,1.1221771970395593e-28,4
Ccdc90b,2.469382784857637e-30,1.1739277096378144e-28,0
Prpsap1,2.4769219917885822e-30,1.177200121153427e-28,4
Med23,2.522499004529935e-30,1.1985441436434303e-28,6
Tsen34,2.5329313846409086e-30,1.203182614626045e-28,5
Rfx3,2.5357698270824282e-30,1.2042123451477873e-28,0
Gpr27,2.5454328117917493e-30,1.2084815827214204e-28,2
Mki67,2.5800804783402058e-30,1.2246072720290961e-28,1
Pmpca,2.6413660658436283e-30,1.2533644978159828e-28,4
BC004004,2.6488539608022634e-30,1.2565855282499794e-28,1
Fhl1,2.6596397971063204e-30,1.26136894894005e-28,2
Gm8797,2.67712324435772e-30,1.2693254341898876e-28,6
Sec16a,2.6958353830912237e-30,1.2778601338827437e-28,4
Iqcb1,2.7194709861012605e-30,1.2887234971093007e-28,4
Ift81,2.7805209714450684e-30,1.3171777096166148e-28,0
Pwwp3a,2.780982362193913e-30,1.3171777096166148e-28,4
Gpc1,2.796297230313818e-30,1.3240821365495616e-28,1
Dcaf15,2.8611453282001287e-30,1.3544313505398042e-28,6
Rock2,3.0464288792313615e-30,1.4417622155894953e-28,8
Mrps17,3.056189597689901e-30,1.4460004747315316e-28,4
Abcf1,3.076444424490629e-30,1.4552003578679403e-28,1
Irx1,3.078640544759622e-30,1.4558556292289542e-28,2
Cacng7,3.1046262139994653e-30,1.4677574124557837e-28,6
Rprm,3.197065173542775e-30,1.5110614243047808e-28,2
Vps36,3.21162527587618e-30,1.5175436548199301e-28,0
Hdgfl2,3.230128580309731e-30,1.5258852095949278e-28,4
Hap1,3.320139917955515e-30,1.5679932770428133e-28,2
Eif2s3x,3.364037112785303e-30,1.5883067279974223e-28,1
Tceal5,3.382561865279073e-30,1.59663322586957e-28,2
Pcdh9,3.410512175264507e-30,1.6094032194151368e-28,2
Mtss2,3.422895267601349e-30,1.614822342401902e-28,8
Unc119,3.5162698015026186e-30,1.6584379862109101e-28,4
Higd1a,3.530972589918946e-30,1.6649351765520514e-28,4
Fam149b,3.5353393058004085e-30,1.6665565378548592e-28,0
Mrpl54,3.580515010204394e-30,1.6874093282416785e-28,1
Fbh1,3.596785987628461e-30,1.6946326572722906e-28,4
Gpr137,3.6485139936799446e-30,1.7185534615788993e-28,0
AU040320,3.7376397029679214e-30,1.7600724768761812e-28,6
Gm3764,3.7974578381059895e-30,1.7877722614592846e-28,1
Cops8,3.826915953458457e-30,1.80116834046685e-28,4
Igsf3,3.925499685467022e-30,1.8470833922879398e-28,3
Sema7a,3.947636101102819e-30,1.8570127030350222e-28,0
Phf20,4.152249916453789e-30,1.9527537638249408e-28,0
Slc37a3,4.2035024528782765e-30,1.976339584894753e-28,4
Ap4s1,4.327913434221631e-30,2.034300590754561e-28,0
Pias1,4.347969166610682e-30,2.043192757807024e-28,5
Yae1d1,4.3500481113831085e-30,2.0436348502515364e-28,0
Pop5,4.361296873650568e-30,2.048383527404191e-28,4
Smndc1,4.365568308594135e-30,2.049853515429939e-28,4
B4galt3,4.4003872287036616e-30,2.065662562949617e-28,6
Mindy2,4.4178684120114626e-30,2.07332666409456e-28,0
Kat6a,4.550549205726943e-30,2.1350363582750317e-28,4
Arrdc4,4.5635987489234744e-30,2.1405996292928076e-28,0
Nubp2,4.571934916652323e-30,2.143398331584764e-28,4
Celf6,4.571952816187204e-30,2.143398331584764e-28,2
Mrps23,4.5940181657666275e-30,2.1531807019355745e-28,4
Bad,4.672528553175932e-30,2.189406414542409e-28,0
Fbxo38,4.7057819894396436e-30,2.2044127108339776e-28,4
Flna,4.849746827185637e-30,2.2712601525943674e-28,3
N4bp2,4.882209113484493e-30,2.2858668599515177e-28,5
Manbal,5.098719150719107e-30,2.386615268745545e-28,4
Lyrm2,5.174883497479561e-30,2.4216350861521935e-28,0
Rimkla,5.2373190553140855e-30,2.4502138134304695e-28,2
Tmem184c,5.265295341775649e-30,2.46266051496078e-28,0
Sumo3,5.269401051880341e-30,2.4639390015052593e-28,1
Rab24,5.287809250235903e-30,2.4719028353202693e-28,4
Psmd4,5.3016464818042805e-30,2.4777262805867727e-28,1
Pick1,5.349677939841491e-30,2.4995232201214604e-28,6
Mme,5.423757650346274e-30,2.5334761446681652e-28,3
Gnpat,5.4896948636855576e-30,2.563608978686972e-28,1
Oxct1,5.5005200239334495e-30,2.5679962942831397e-28,4
Kmt5c,5.541192417951227e-30,2.5863123139371893e-28,6
Mrps36,5.820075418546464e-30,2.715773033512646e-28,4
Pbx2,6.1083252123581675e-30,2.849536095985437e-28,1
Dvl1,6.1188751594096784e-30,2.8537162328316667e-28,6
Zfp316,6.255666697844003e-30,2.9167553652277953e-28,6
Fbxl5,6.620926871816152e-30,3.0862594679063773e-28,4
Idi1,6.742268113322048e-30,3.1420054373928285e-28,4
Col5a2,6.849076268779405e-30,3.1909515833296365e-28,3
Klc4,6.921131727753787e-30,3.223685422113393e-28,6
Slc25a25,6.977083444205209e-30,3.248903518251395e-28,6
Fbf1,7.26945468056849e-30,3.384169578498002e-28,4
Tpp2,7.352846163359113e-30,3.422103803865501e-28,5
Abcd3,7.39919249883257e-30,3.442781575939555e-28,4
Med30,7.56661509002919e-30,3.51976979528883e-28,0
Psmg4,7.6160378239229e-30,3.5418422413902147e-28,1
Lamb1,7.64567196980514e-30,3.554702946934598e-28,3
Impad1,7.847307138004608e-30,3.6475047435085747e-28,1
Ndufaf3,7.975510553592168e-30,3.7061355459068103e-28,6
Fbxo9,8.074977238980248e-30,3.750415455573195e-28,0
Atg16l1,8.073764241264448e-30,3.750415455573195e-28,0
Hnrnpl,8.196905950380339e-30,3.8060606332014092e-28,1
Lhx4,8.224677482005325e-30,3.8179684384651695e-28,2
St18,8.448193342437771e-30,3.9207128609189927e-28,6
Srp72,8.65441869417475e-30,4.015381925574105e-28,5
Mlx,8.809335519190728e-30,4.086202662537226e-28,0
Gdf11,9.248180813530934e-30,4.288652780081421e-28,6
Sinhcaf,9.513226619109852e-30,4.4104232408463065e-28,1
Islr,9.724060552042759e-30,4.5070041788687495e-28,3
Ppp6r3,9.747045741682717e-30,4.516491735768892e-28,4
Rgs17,9.822413119389709e-30,4.55024048632789e-28,2
Pex5,9.935183327776103e-30,4.601294248299406e-28,4
Phf23,1.0046638007034585e-29,4.651712574735049e-28,4
Smarca2,1.0063430994235293e-29,4.658286718474417e-28,5
Cdh4,1.0336949202700619e-29,4.783663024750638e-28,2
Ubr1,1.05438154704857e-29,4.878137936699201e-28,0
Rabl2,1.0588410069242421e-29,4.897507885158112e-28,6
Ppp4r3b,1.066824144710931e-29,4.933161895241929e-28,1
Eif4e,1.0912417077264336e-29,5.044773335301499e-28,1
Snx4,1.1160689797244649e-29,5.15822090090463e-28,5
Gatad1,1.1466798215642783e-29,5.298333564722713e-28,5
Phf12,1.1536415810814846e-29,5.329129612007264e-28,4
Hsd17b4,1.1561867992526303e-29,5.339513302811e-28,1
Adcy2,1.1684365620902646e-29,5.393310941707028e-28,2
Zc3h4,1.168390966073252e-29,5.393310941707028e-28,4
Tnni1,1.177877329388052e-29,5.435490672003748e-28,7
Kctd3,1.1830498376191845e-29,5.4579572697044615e-28,0
Borcs5,1.228899599088618e-29,5.668027144070694e-28,6
Rap1gap2,1.2449430579687439e-29,5.740549461359272e-28,2
Spsb3,1.2479608479732234e-29,5.752987376845255e-28,6
Ttc1,1.2729263933404335e-29,5.8665701180253565e-28,4
Dhrs13,1.2914848642113548e-29,5.9505736874151585e-28,2
Gls,1.302784940551698e-29,6.001099361435028e-28,4
Sh3yl1,1.3286940507283573e-29,6.118876360657656e-28,2
Pgam5,1.3303384133103753e-29,6.124878063339142e-28,0
Tbx5,1.3315585561701616e-29,6.12892408207795e-28,7
Dennd5a,1.3344689580311956e-29,6.140745990751984e-28,1
Lrba,1.334989456881741e-29,6.14156718552088e-28,0
Kctd2,1.364169111923075e-29,6.274199523532712e-28,6
Prkrip1,1.4010129259939522e-29,6.442004540004179e-28,6
Acot9,1.4015252444856607e-29,6.442710372411355e-28,0
Zfp282,1.4108640495052626e-29,6.483980179749239e-28,4
Sec13,1.421339801799323e-29,6.530452656200425e-28,1
Ccdc12,1.4616864352208472e-29,6.714110256458226e-28,4
Lrrc8d,1.4766037110613416e-29,6.7808965808047765e-28,0
Yipf5,1.4793553112312657e-29,6.791795515987215e-28,8
Slc25a36,1.484132394478045e-29,6.811985597926973e-28,5
Fign,1.5235841704933786e-29,6.991277273061458e-28,2
Ano10,1.53513592412e-29,7.042485088705692e-28,0
Cers5,1.555774920610293e-29,7.135344113176742e-28,4
Abca1,1.5632607605714962e-29,7.167846003901927e-28,3
Slc6a13,1.5912486533047582e-29,7.294313086222949e-28,3
Phf20l1,1.599769898984342e-29,7.33150291931366e-28,8
Osr1,1.6138241733172185e-29,7.394024334378873e-28,3
Cbfa2t2,1.6316362586136817e-29,7.473726542250419e-28,0
Rnf4,1.6353717450709028e-29,7.4889265356657855e-28,1
Tuba1b,1.665010050738091e-29,7.622706401916934e-28,1
Anp32e,1.675506479788173e-29,7.668805554430318e-28,1
Usp7,1.6919313170330387e-29,7.742008664136421e-28,1
Satb1,1.7163896655792975e-29,7.8519251775375765e-28,4
Pip4p1,1.746668947446163e-29,7.988407793192683e-28,6
Dph3,1.7525499055693725e-29,8.013263337890859e-28,1
Ei24,1.817777922588852e-29,8.30939239101572e-28,4
Pcm1,1.8246548758295507e-29,8.338705302542368e-28,8
Tbcd,1.837738877009307e-29,8.396362398370642e-28,6
Cplane1,1.8447366419691272e-29,8.426190102844743e-28,6
Acsl3,1.8829674793484606e-29,8.598629430030268e-28,4
Ogn,1.8943980059039766e-29,8.648627735007033e-28,3
Srrt,1.9091697862440406e-29,8.713850803564565e-28,1
Tmem106b,1.9202336995189466e-29,8.762121540710606e-28,5
Ppp4r1,1.9238916438639239e-29,8.776582532588317e-28,4
Sh3kbp1,1.9525065218294426e-29,8.904858052266906e-28,0
Wasf3,1.9777692305868377e-29,9.017783962865797e-28,6
Srgap2,1.9939784310259105e-29,9.089382880317654e-28,5
Btg2,2.005367186269307e-29,9.138977436421818e-28,1
Abhd17a,2.0067793308684763e-29,9.143092363131649e-28,5
Atf6b,2.025970488253823e-29,9.228187658327251e-28,6
Bub3,2.028882668844419e-29,9.23910872407069e-28,1
Ralgapb,2.0698248637842054e-29,9.42316109926135e-28,6
0610009B22Rik,2.0758920192584721e-29,9.448387019637755e-28,0
Gm2694,2.0863421190103497e-29,9.493543994889731e-28,2
Spats2,2.090142633731291e-29,9.50842795187546e-28,4
Slc4a8,2.1330238977435198e-29,9.701044567176722e-28,6
Skiv2l,2.13612576507942e-29,9.712691780305674e-28,4
Dis3l2,2.1516829866487094e-29,9.780951667955036e-28,6
Mfsd2a,2.1588340654997715e-29,9.810974689956426e-28,1
Farsa,2.168216814794025e-29,9.851121936608903e-28,4
Cnot2,2.2105675734087608e-29,1.0040998526666143e-27,4
Sec23ip,2.2205649336151745e-29,1.0083858314891613e-27,0
Hoxd4,2.2788979330814715e-29,1.0346139009796436e-27,0
Tut7,2.3059584837940036e-29,1.0466346867742624e-27,0
Wdr83os,2.3099040738099803e-29,1.0481605672221009e-27,4
Tbc1d19,2.315896432550048e-29,1.0506142001445245e-27,6
Anxa1,2.3202583714742435e-29,1.0523271349425543e-27,3
Fgd4,2.321663934141152e-29,1.0526987119553665e-27,6
B3galt2,2.348284729334344e-29,1.0645004126297268e-27,2
Gm27032,2.368718921714284e-29,1.073492416190495e-27,6
Aig1,2.3857288307436598e-29,1.0809284040488785e-27,2
Anapc1,2.4279129496560156e-29,1.0997637189466633e-27,1
Msx1,2.4297923716181049e-29,1.1003374519060485e-27,3
Ivns1abp,2.543782802021866e-29,1.151667840218333e-27,4
Rdh10,2.574838562276191e-29,1.1654341152672476e-27,3
Crtc1,2.591332070557903e-29,1.1726038858458614e-27,6
Nkrf,2.644890640617543e-29,1.1965381318280342e-27,2
Cetn2,2.692540282627331e-29,1.2177878177709608e-27,9
Bcl7c,2.7313367803078617e-29,1.2350236907635779e-27,5
Gm35040,2.8164020985241933e-29,1.273166908109167e-27,1
Gm49336,2.8344659007084553e-29,1.2810102189036936e-27,0
Auh,2.8423215892780493e-29,1.2842372823079703e-27,6
Prr3,2.845906997658744e-29,1.2855337800686302e-27,6
Ppig,2.866886911775694e-29,1.2946849774689782e-27,8
Desi1,2.973240511894241e-29,1.342376600681224e-27,6
Pcdh17,3.019133071005978e-29,1.3627537919712652e-27,2
Bicral,3.0381094695820727e-29,1.3709745782196628e-27,6
Mdga1,3.067643925626395e-29,1.3839544559558332e-27,6
Clk3,3.1297539024343893e-29,1.4116204282380269e-27,4
Fgfr3,3.135324216511507e-29,1.4137776890943512e-27,1
Ydjc,3.159149394777723e-29,1.4241632676677049e-27,2
Shtn1,3.17112621424577e-29,1.4292036629302748e-27,2
Gemin7,3.2074505282396277e-29,1.4452120146647663e-27,5
Casc4,3.22012357916898e-29,1.4505582292516875e-27,0
Snhg12,3.2377488775532823e-29,1.458132024732342e-27,4
B3galnt1,3.3311217086484406e-29,1.4998066457975416e-27,2
Rai2,3.3633406912335306e-29,1.513933321607162e-27,2
Ola1,3.37918255576737e-29,1.5206829669705843e-27,1
Trappc10,3.4474335249253517e-29,1.5510082056034005e-27,0
Eef1b2,3.4667046079468225e-29,1.5592876088279025e-27,3
Gkap1,3.5534216774963e-29,1.5978917696108868e-27,0
Usp50,3.63327123695551e-29,1.6333892116266508e-27,4
Xpo6,3.9874437013682325e-29,1.7921638103419154e-27,4
AW549877,3.993611696779034e-29,1.7941274972829056e-27,4
Dhcr7,3.993811176867816e-29,1.7941274972829056e-27,4
Rhoa,4.0212679810578183e-29,1.8060099915055662e-27,3
Ttc14,4.025075372398326e-29,1.806816086411014e-27,8
Mex3c,4.024290675395192e-29,1.806816086411014e-27,5
Slc25a27,4.0288141742504773e-29,1.8080423865800994e-27,6
Slc7a1,4.067681547233114e-29,1.8250290577301487e-27,3
Timm23,4.0944433810251173e-29,1.836577258902319e-27,1
Mtmr3,4.178826120644878e-29,1.8739593005861325e-27,6
Hmgn5,4.559398069999326e-29,2.0441130611419244e-27,8
Psen1,4.6780185532034546e-29,2.096770595354354e-27,4
Zfp622,4.7924251807006444e-29,2.1475135935468127e-27,0
Lsm6,4.8533161457002993e-29,2.1742565745029547e-27,1
Man1a2,4.86797520690892e-29,2.1802797641775858e-27,5
Wbp4,5.135741586535475e-29,2.299633959065873e-27,5
Trappc11,5.273242934833255e-29,2.3606143348652848e-27,0
Thap12,5.323960300851448e-29,2.3827243696405887e-27,1
Ogfrl1,5.402140291604811e-29,2.417111147617494e-27,0
Syt5,5.405269484377082e-29,2.4179087415971457e-27,2
Akap8l,5.468555612401432e-29,2.445608898870054e-27,4
Pimreg,5.624920732391352e-29,2.514427894477235e-27,1
Sdr39u1,5.625240503334218e-29,2.514427894477235e-27,2
Tpbg,5.690974966570573e-29,2.543177457711976e-27,9
Sh3gl3,5.742863837711132e-29,2.565726948663977e-27,2
Faap100,5.849882029627964e-29,2.6128891023940477e-27,6
Myl3,5.952356563477863e-29,2.6579988475199425e-27,7
Cdk5rap3,5.976094627950677e-29,2.6679354761266422e-27,4
Zfp397,6.287158055066592e-29,2.806107266454118e-27,4
Mrps10,6.412062050674331e-29,2.861143675846933e-27,6
Nagk,6.523317719686753e-29,2.9100641940213347e-27,0
Fzr1,6.563216474981278e-29,2.9271358644042328e-27,4
Sp4,6.773594753942834e-29,3.020212518794463e-27,0
Manf,6.813333804724036e-29,3.037177175596955e-27,1
Cenpm,6.850364507652763e-29,3.0529264116026463e-27,1
Scamp3,7.029810540818115e-29,3.1321207523827275e-27,4
Kcnq1ot1,7.068205912660701e-29,3.1484464961704967e-27,8
Sh2d3c,7.236930864724715e-29,3.22280347257185e-27,0
Ccdc177,7.431938674276008e-29,3.30882514862662e-27,6
Rnf103,7.533989418238967e-29,3.3534283734492644e-27,6
Map4k3,7.561552669840266e-29,3.3648628328644126e-27,4
Lrrc28,7.639082189229463e-29,3.398520920375276e-27,6
Btbd9,7.689668072828825e-29,3.420178455267703e-27,2
Rgs7,7.942324249223353e-29,3.531678986782852e-27,2
Abhd17c,7.992634750756656e-29,3.5531704067558906e-27,4
Asb4,8.2150782159532e-29,3.651154916288841e-27,3
Pdcd6,8.236609381885937e-29,3.6598184514136335e-27,4
Mbtps2,8.252179678514648e-29,3.665829728851001e-27,2
Dynlt1f,8.358428618554169e-29,3.7121098469098595e-27,6
Lmnb1,8.518844719160867e-29,3.782417617472723e-27,1
Slc30a3,8.620368587990849e-29,3.826548589178688e-27,6
Ppp1r7,8.695027351847113e-29,3.858735376530566e-27,1
Adss,8.789694553304595e-29,3.899783536922758e-27,5
Zic5,9.016347461025763e-29,3.999355946016854e-27,3
Mcm3ap,9.128927233232314e-29,4.048292567433581e-27,0
Lsm4,9.24650638024631e-29,4.0994214861833505e-27,1
Snapc1,9.281952070101826e-29,4.114120434956166e-27,0
Isca2,9.531806345527598e-29,4.2238228591832336e-27,4
Ccdc97,1.0019149710545812e-28,4.438683562573644e-27,6
Spa17,1.0045014743271167e-28,4.449044572603713e-27,9
Wrnip1,1.0124762345160575e-28,4.483259753780946e-27,0
Mrps18a,1.0337178990847158e-28,4.576189628806076e-27,6
Pigt,1.0384644692282389e-28,4.596069176589643e-27,4
Ica1,1.0481820600601113e-28,4.6379344069999774e-27,2
Pcyt1b,1.0594857593539809e-28,4.686795399587877e-27,6
Col14a1,1.0647880680545698e-28,4.70909080324211e-27,3
Stam2,1.084581319759614e-28,4.795446533358495e-27,0
Gigyf2,1.1130677702901713e-28,4.920187022112671e-27,0
Zfp941,1.130876154597704e-28,4.997676571384587e-27,2
Zbtb5,1.1387143768240451e-28,5.031077729512112e-27,6
Smarcc1,1.1475093766688516e-28,5.068688657360076e-27,1
Hsdl2,1.15214016844685e-28,5.087891794671069e-27,0
Rplp1,1.1553154201557522e-28,5.100659352543807e-27,1
Mrps14,1.1614775024213894e-28,5.126604098150769e-27,1
Gprin2,1.1734283009479759e-28,5.1780804201517904e-27,2
Slc1a3,1.2050595053018485e-28,5.316355401296893e-27,3
Ccdc174,1.2647951018371877e-28,5.5785200102946424e-27,4
Agap2,1.272370024621662e-28,5.610551877614494e-27,2
2410004B18Rik,1.3675951971760902e-28,6.028969397575669e-27,6
Rfx4,1.3683087501351204e-28,6.030634420190121e-27,1
Aida,1.3806964906927838e-28,6.083738390802185e-27,1
Rimbp2,1.3902018802689376e-28,6.1241189685545094e-27,2
Osr2,1.3955665168440388e-28,6.146243361405222e-27,3
Mrps24,1.40032917101164e-28,6.165706350598079e-27,4
Stk40,1.456987301480501e-28,6.413601673594148e-27,5
Aarsd1,1.4573932935365685e-28,6.413816435677089e-27,4
Vipas39,1.5225985609747102e-28,6.699135201958256e-27,4
Vstm2b,1.5337826662464665e-28,6.746689877532217e-27,2
Gipc1,1.5424122334829683e-28,6.78298729800936e-27,4
Lamtor3,1.545335463729923e-28,6.794178621661832e-27,4
Uggt1,1.6116609446090482e-28,7.084048787511564e-27,5
Hand2,1.6336024293886759e-28,7.178735149691111e-27,3
Lrrcc1,1.6411299812024862e-28,7.210049799650742e-27,0
Dr1,1.6581369699946883e-28,7.28298537660263e-27,5
Onecut2,1.706943184066195e-28,7.495521907102981e-27,2
AI480526,1.7401898334654274e-28,7.639646116606681e-27,6
Smad2,1.7642510120755648e-28,7.743384384299713e-27,0
Gsdme,1.789127407249372e-28,7.850649100188116e-27,2
Gopc,1.8071674061044388e-28,7.92787078472004e-27,0
Naxe,1.8215054967545285e-28,7.988818794013532e-27,4
Ubl7,1.8403281942926378e-28,8.069400969737094e-27,0
Sdha,1.8786741409600907e-28,8.235527698243736e-27,1
Fkrp,1.9066109068653114e-28,8.355953831239159e-27,0
Gcn1,1.9596916958278217e-28,8.586491035187474e-27,4
Ttc19,1.973760135866815e-28,8.646022821300624e-27,2
Exoc6b,1.991414122463949e-28,8.721228162607928e-27,6
Thoc5,2.002235443253106e-28,8.76434392357938e-27,4
Crtac1,2.0019512574339435e-28,8.76434392357938e-27,2
Nfx1,2.0250002831280696e-28,8.861831619289785e-27,4
Malsu1,2.076086165887926e-28,9.083180509672411e-27,4
Tbx1,2.0810443285502275e-28,9.10265520032101e-27,3
Ppp1r10,2.1544630794474038e-28,9.421499591511827e-27,4
Zdhhc9,2.2194013836336414e-28,9.703112622109611e-27,0
Chd2,2.2808567352744207e-28,9.96936495921353e-27,8
Pou3f1,2.2833044255780585e-28,9.9776347044356e-27,2
Zfp521,2.3751199874357816e-28,1.0376327130242105e-26,4
