,combinedPval,adjustedPval,cluster
CSTA,3.53696359047806e-05,0.00423856786237294,4
NEK6,3.55991477707374e-05,0.00426152851796357,3
GATA5,3.60044628062717e-05,0.00430546310553545,3
LTBP1,3.60591382078113e-05,0.00430741890459779,7
ENSGALG00000038635,3.64388796192383e-05,0.00434815986063449,3
FXYD6,3.66027530807056e-05,0.00436308274598688,2
CDC26,3.69012123937473e-05,0.00439399978125837,9
CBX3,3.69663340138437e-05,0.00439709617598073,9
OCM2,3.70350172957945e-05,0.00440060923150776,2
OLFML1,3.740307019795e-05,0.00443964928002846,3
ENSGALG00000035206,3.76279360677634e-05,0.00446162895730583,3
SNRNP25,3.77419204627971e-05,0.00447042870114225,9
ENSGALG00000029485,3.78523191959523e-05,0.00447878565428727,3
CARHSP1,3.915929308973e-05,0.00462855806583877,6
FBRSL1,3.97083848391322e-05,0.00468852961903454,9
SMIM7,3.99238779406064e-05,0.00470902730394673,9
EIF3D,4.06016436056422e-05,0.00478394997975944,7
H2AFV,4.06532539789506e-05,0.00478501531062394,9
NUCKS1,4.0853013349551e-05,0.00480349777354669,2
CIRBP,4.09865940954601e-05,0.00481416845810259,9
ENSGALG00000035994,4.16602771791119e-05,0.0048881895258731,9
GJB6,4.21409138062767e-05,0.00493428358585711,9
IRX1,4.21219611912438e-05,0.00493428358585711,6
BRWD1,4.25280298164132e-05,0.00497442933889323,2
FGFRL1,4.28234494671553e-05,0.00500377721512076,2
CTSB,4.29359321029166e-05,0.00501171075733574,3
RRM2,4.35519276477114e-05,0.00507833958183356,6
SSR3,4.40990166472588e-05,0.00513680384612695,3
MAPRE2,4.41926212040311e-05,0.00514237833464535,7
SEPT2L,4.46385129843074e-05,0.00518889203887253,9
STMP1,4.51257520284187e-05,0.005240110984242,6
HACD1,4.6350115441296e-05,0.00537118951290731,2
CDH20,4.63256781088051e-05,0.00537118951290731,7
MSN,4.69866668443286e-05,0.00543934741193034,9
DPYSL2,4.76623097325213e-05,0.00551188578510063,9
SH3BP5,4.78285563751957e-05,0.00552542670589662,2
UBL5,4.96724680623117e-05,0.00573255423720148,6
SEMA6B,5.06264653374888e-05,0.00583665980822866,4
H2AFZ,5.17006707472234e-05,0.0059543964893336,9
STK32C,5.20560409225101e-05,0.00598918821693798,2
ERP29,5.25046321822042e-05,0.00603462316695218,2
ENSGALG00000053194,5.29506843387484e-05,0.0060796737639786,4
CD9,5.3174369003095e-05,0.00609912675827808,3
DDX5,5.3575678326645e-05,0.0061361540394364,3
DDOST,5.36063640173001e-05,0.0061361540394364,3
KCNH7,5.41068374144693e-05,0.00618714112418011,2
ETFRF1,5.47373682298069e-05,0.00625288158678621,4
PDCD6,5.55592053591569e-05,0.00633388976588531,9
ENSGALG00000030808,5.55101334932528e-05,0.00633388976588531,6
PSMB2,5.58848779927956e-05,0.00636456233746507,6
ENSGALG00000016760,5.68151881882306e-05,0.00646396349347602,6
HMGB1,5.73923036071289e-05,0.00652302067807024,9
C5H14orf166,5.78116103995274e-05,0.00655741700881636,6
DUSP26,5.77569459272453e-05,0.00655741700881636,4
PCNA,5.84316321481371e-05,0.00662106323059732,9
EIF5B,5.86020390411779e-05,0.00663368536315902,2
SDC2,5.90655650885008e-05,0.00667942947889011,3
ENSGALG00000014848,6.05410823300012e-05,0.00683940765560919,2
MFAP5,6.08734203418893e-05,0.00687004775805772,3
C8orf59,6.10283442189496e-05,0.00688062388805981,6
MRPL37,6.12699349274992e-05,0.00690094026068845,4
NOP58,6.17251615611103e-05,0.00694525406265808,2
ENSGALG00000002988,6.21178594891747e-05,0.00698245060465551,9
CASC4,6.25583378814909e-05,0.00702493829673686,2
ENSGALG00000016441,6.26787744032464e-05,0.00703143820540422,9
LRRC20,6.3400789661161e-05,0.00710534425054994,6
BTF3,6.41972102478627e-05,0.00718028171810756,6
GCSH,6.41531754854707e-05,0.00718028171810756,4
MCTS1,6.75737285624756e-05,0.0075504231627776,6
ENSGALG00000037493,6.85967501597995e-05,0.00765712012867846,6
MRPL57,6.88316671445532e-05,0.00767131856469844,6
SRP9,6.88604401120063e-05,0.00767131856469844,6
ACTN1,6.96220885352261e-05,0.00774848976069382,3
DCUN1D1,7.03066371574579e-05,0.00781693606997631,6
RTN4,7.04688211637938e-05,0.00782722618752097,4
COL14A1,7.09522381141525e-05,0.00786871563553743,7
ENSGALG00000046580,7.0982356923377e-05,0.00786871563553743,4
HIBCH,7.11213029318536e-05,0.00787635082528694,4
APP,7.17503342276826e-05,0.00793819221286309,3
RBM24,7.2172273067217e-05,0.00797702256890536,4
RGL1,7.23707694616493e-05,0.00799110435729119,9
ENOX1,7.25462130244381e-05,0.00799864287553581,4
LRRC73,7.25813578106305e-05,0.00799864287553581,2
ALDH1L2,7.35134069453913e-05,0.00809342223858006,4
ENSGALG00000054993,7.42836294977955e-05,0.0081702173384384,2
ENSGALG00000053371,7.52402954105058e-05,0.00826734856114684,3
ENSGALG00000035369,7.53874108563313e-05,0.00827542412995035,2
PABPC1,7.54969125380534e-05,0.00827935903302863,2
SFRP2,7.59753948802455e-05,0.00832371104276478,7
CAPZB,7.6053053143843e-05,0.00832410596180489,6
CTRB2,7.61491825792548e-05,0.00832651983976286,4
IPO5,7.63084112520573e-05,0.00833582189662739,6
LSMEM1,7.68158718134071e-05,0.00837497826632265,4
WSB1,7.67697297880954e-05,0.00837497826632265,3
ALKBH5,7.69995111776778e-05,0.00838686516385593,4
RAP1GDS1,7.77880250449892e-05,0.00845636259759669,10
DRG1,7.77627274588522e-05,0.00845636259759669,4
HMMR,7.80492013212619e-05,0.00847266095432166,2
ENSGALG00000051174,7.80887000549901e-05,0.00847266095432166,3
TXN2,7.82332127884366e-05,0.0084728180452833,4
HNRNPA2B1,7.82409010728902e-05,0.0084728180452833,6
CPN1,7.86708902129618e-05,0.00851118258069841,2
MAP1A,7.96026442875242e-05,0.00860370568000755,2
HM13,7.98143059432821e-05,0.00861829591852098,3
SRP72,8.04466598914866e-05,0.00867824063289526,9
C11H19orf12,8.05596187373192e-05,0.00868209400474404,9
AP2M1,8.12146530116964e-05,0.00874430474245315,7
FMO3,8.12993815693108e-05,0.00874505090043809,7
NELL2,8.17051970525284e-05,0.00877464730096459,3
SLC25A17,8.17306514433458e-05,0.00877464730096459,6
MZT1,8.24445507667804e-05,0.00884284603232975,6
ATRX,8.29938009736519e-05,0.00888127396276294,2
ADAM12,8.28974771140967e-05,0.00888127396276294,7
EIF3I,8.30398570740298e-05,0.00888127396276294,6
TGM2,8.50063713248028e-05,0.00908295427852783,7
PHF5A,8.52274212181925e-05,0.00909792530278374,9
COPG1,8.66067838882767e-05,0.00923639910929128,3
NACA,8.70418309816268e-05,0.00927399694626875,9
NPC2,8.73611777350014e-05,0.0092992077899873,3
CALM2,8.7834384354557e-05,0.00934073313318884,3
PLPP3,8.97355559462687e-05,0.00953389314642699,7
ENSGALG00000035761,9.0540589143151e-05,0.00961033985420564,2
C1QTNF8,9.06515680152431e-05,0.0096130421237498,9
ARPC2,9.12510524304633e-05,0.00966749348785341,3
PDCL3,9.27578249041439e-05,0.00980863743828514,6
CITED4,9.26947223736097e-05,0.00980863743828514,4
ATP6V1G3,9.29634881632335e-05,0.00982114612983962,6
MYH7B,9.33002644878389e-05,0.00984102683515762,4
PTGS1,9.33267690006456e-05,0.00984102683515762,3
PRORSD1P,9.52489701290249e-05,0.0100343041141877,3
SLC38A2,9.61028413966059e-05,0.0101147782422001,3
HTRA2,9.65784465538633e-05,0.0101553267253788,2
TOP1,9.67464437736654e-05,0.0101634843433472,9
THOC7,9.75288776879912e-05,0.0102361147507166,6
WNT5A,9.93825891466571e-05,0.010420940390061,7
IER3IP1,0.000100336481591246,0.0105111573163984,9
STIM1,0.000101218050923113,0.0105780420398772,2
CLEC3B,0.000101445470205186,0.0105780420398772,3
KHDRBS2,0.000101404815705974,0.0105780420398772,9
CDH13,0.000101312159538347,0.0105780420398772,2
HSPA9,0.000101121065636756,0.0105780420398772,4
ENSGALG00000041419,0.000102039260901798,0.0106300975417022,4
CXCL12,0.000102615431674669,0.0106802227613044,7
PAK1IP1,0.00010376083800534,0.0107894465202994,6
PDAP1,0.00010636452492252,0.0110499658023023,2
GAS2,0.000106936333232555,0.0110991116931342,7
CYP2D6,0.000107346536030284,0.011131409059683,4
UGGT2,0.000107521785471687,0.0111393056179068,2
LSM8,0.000107792879691315,0.0111571080528072,6
MID1IP1,0.000108975890234286,0.0112691788492452,2
ATOH8,0.000109630371555314,0.0113212939582028,2
DAB2,0.00010970292127821,0.0113212939582028,7
TMEM37,0.000109936644648534,0.0113212939582028,7
CAPZA1,0.000109829340465217,0.0113212939582028,6
KLF2,0.000109983444089634,0.0113212939582028,3
ENSGALG00000001476,0.000110826398304509,0.0113976271981735,6
ATP1A1,0.000111605986537255,0.0114673101509682,4
WDR1,0.000113602377960986,0.0116617759447265,6
NEBL,0.000114504125331982,0.0117436194498975,2
BCL2L10,0.000114733414035562,0.0117564088018687,4
PTPRG,0.000114997136480999,0.0117620145935472,3
TAX1BP3,0.00011499739863674,0.0117620145935472,4
AGRN,0.000115673136713346,0.0118203739856703,3
RDX,0.000116240140039414,0.0118675261021111,2
FBLN7,0.000117204533618742,0.0119442886096831,9
EIF4A2,0.000117175665806379,0.0119442886096831,7
ENSGALG00000052396,0.00011827576885115,0.0120425399726781,2
ATP6V1B2,0.000118733974933338,0.0120782529118771,6
SEPT7,0.000119551696134756,0.0121504399985299,3
NDUFB8,0.000119788173632118,0.0121634762818599,4
COMMD1,0.000120541967195131,0.0122289706978943,6
ENSGALG00000040336,0.000122830764849979,0.0124499325932619,7
PRCP,0.000126332008176355,0.012793277226917,4
PFDN2,0.000128835430942109,0.0130350483259271,6
MAPKBP1,0.000131662962930879,0.013309147157145,6
TMED11,0.000132785451896211,0.0134105540740006,6
MRPL40,0.000135157474024594,0.0136378611921424,6
SDHAF2,0.000135289947758466,0.0136389850005397,4
HMGN1,0.000136546871960297,0.0137410516691149,2
OGN,0.000136530319770567,0.0137410516691149,7
PDIA4,0.000137979531513621,0.0138728040674255,3
SLC29A1,0.000141142787834392,0.0141781639768339,4
ENSGALG00000009355,0.000141795491145791,0.0142310121240013,7
ENSGALG00000053859,0.000142743055116745,0.0143133326670098,10
SIGIRR,0.000143859806244984,0.0144124563237099,4
ENSGALG00000007522,0.000144763958212724,0.0144901233705224,2
GEM,0.000145421254066802,0.014542965182836,3
RAMP2,0.000146012838646792,0.0145891473886122,9
RBPMS2,0.000147418949893452,0.0147165602514909,4
ENSGALG00000051419,0.000148466878850062,0.0148080220584362,2
SLC4A1,0.000148792654459662,0.0148273582916127,2
ENSGALG00000009044,0.000149516982741793,0.0148863413227291,7
TMEM268,0.000150034139597022,0.0149246116289199,7
REEP6,0.000152727511288253,0.0151791013271983,2
IDH3A,0.000153292477374611,0.0152217928059023,4
ENSGALG00000052274,0.00015539023575073,0.0154164793592271,4
PHF3,0.000155886051914966,0.015452031806998,2
ENSGALG00000052767,0.000157544186559111,0.0156026336263001,4
FBLN1,0.000169812405773184,0.0168028315464393,3
DYNC1I1,0.000171843873547073,0.0169888890066003,2
GATA4,0.000174983340792023,0.0172840626508492,9
C5orf30,0.000179021044900751,0.0176673638688699,2
PIN4,0.000181552304471477,0.0179014539056433,6
GSTK1,0.000182377343914575,0.0179670440324712,4
LRRN4,0.000184599723412004,0.0181700587755742,7
DHRS7C,0.000184790449030192,0.0181729185644467,2
ENSGALG00000051854,0.000185813667723522,0.0182575719771485,9
ERH,0.000186802956535947,0.0183387465726686,9
HDLBP,0.000187281026933217,0.0183696361618191,9
HOXA7,0.000194728516429654,0.0190668547050741,7
ENSGALG00000020788,0.000194657331743286,0.0190668547050741,2
AKAP9,0.000197518156376808,0.0193167563054904,2
RXFP1,0.00019762443949789,0.0193167563054904,7
ID4,0.000198365177800142,0.0193723141133907,10
PPA1,0.000199023172705148,0.0194197017732513,6
EFCAB1,0.000199818653677131,0.0194804108129997,9
RNF152,0.000201024854863174,0.019581021239149,9
BOC,0.000203321960506431,0.0197876260558109,3
LRRC59,0.000205501041833145,0.0199823970412518,3
CLEC19A,0.000205812525247095,0.0199953878454702,2
ENSGALG00000043582,0.000208973136509027,0.0202849196529554,10
NUTF2,0.000209399639835794,0.0203087823127028,6
CD151,0.000210419281084451,0.0203900801682034,9
ENSGALG00000026896,0.000213401184240292,0.0206612215890922,2
SSB,0.000213927834971539,0.0206943865968522,2
FAM3C,0.000214630933941473,0.0207445486788279,3
LIPA,0.000217129856821208,0.0209680457605732,4
ENSGALG00000054420,0.00021791413973471,0.0210257199617616,9
ENSGALG00000008054,0.000219157767997524,0.0211275777396264,6
STEAP3,0.000220503120169191,0.0212390590925336,4
ICOSLG,0.000220958583812214,0.0212647080743248,2
PDGFD,0.00022318527114018,0.0214606271510533,7
SCARA5,0.000223387384892915,0.0214617025959657,7
ENSGALG00000050497,0.000224266601423384,0.0215277725723078,6
PSMA6,0.000224690949679474,0.0215501033963654,6
NOC3L,0.000227431272995626,0.0217943318911504,9
TCF15,0.000228710287732636,0.0218982290175977,4
LYPLA1,0.000230088217471947,0.0220114120113204,6
CCDC58,0.000233004475429066,0.0222714416978671,4
ENSGALG00000029375,0.000233738236363967,0.0223225955212499,2
INIP,0.000236204457277012,0.0225198593443781,6
RHOA,0.000236140416535413,0.0225198593443781,3
CENPX,0.000246980498682992,0.0235073760938064,9
WNT2B,0.000246937051880725,0.0235073760938064,7
AIG1,0.000251199448474959,0.0238887043214869,2
ENSGALG00000047636,0.000251690981176056,0.0239152155317572,3
ENSGALG00000040263,0.000252093479746196,0.0239332292448587,6
NKAIN4,0.000253847323345768,0.0240793981691566,7
GSTO1,0.000255646575793911,0.024229624354393,6
DNAJC8,0.000255921659125802,0.0242352616986866,9
ENSGALG00000034735,0.000256356748078668,0.0242560290056757,4
AIF1L,0.000257844979802302,0.0243763241079704,9
BRT-1,0.000258305005958803,0.0243992935212866,3
ENSGALG00000054599,0.000259475888908511,0.0244893149738965,9
HYOU1,0.000261591106679226,0.0246682368631818,9
RAB7B,0.000262844812965457,0.0247656857209655,9
P2RX6,0.000265026827283021,0.0249503648555666,2
SSR2,0.00026663209045652,0.0250804833788951,3
RTFDC1,0.000267324019433746,0.0251245442692567,9
UBE2C,0.000268067083588841,0.0251733334838647,6
ENSGALG00000051776,0.000269121855579257,0.0252512883124222,2
GJA1,0.000271577398337497,0.0254604356487757,9
GPX8,0.000275727564294392,0.0258279732788051,3
HSPA2,0.000279006668436388,0.0261133726264103,6
COL5A2,0.000280392845425359,0.0262212777166008,3
ENSGALG00000043676,0.000281219044501735,0.0262766799287431,6
ENSGALG00000055073,0.000281527314678787,0.0262836358165414,2
B2M,0.000282823032784374,0.0263826926543596,7
H3F3C,0.00028492870873853,0.0265136705750348,3
XBP1,0.000284934738294718,0.0265136705750348,3
GPX4,0.000284684994221296,0.0265136705750348,6
ANXA5,0.000286275741742559,0.0266164198068151,3
TSPO,0.00028897807257966,0.0268340147266205,9
LRRN1,0.000289093553108133,0.0268340147266205,2
CALML4,0.000291170427607623,0.0270044934062484,2
ENSGALG00000006292,0.000292115388648373,0.0270697986504199,4
PRDX4,0.000293144825188163,0.0271428180493871,9
CDC42EP3,0.000293947400113015,0.0271947290065082,2
DTD2,0.000295912669956211,0.0273091172656535,4
MRPL58,0.000295467980184538,0.0273091172656535,6
GJA4,0.000295763648550218,0.0273091172656535,6
LRRC17,0.000296821666668556,0.0273705348319936,3
SLC35B2,0.000298713197668166,0.0275223789526322,9
PXDC1,0.000300327954336543,0.027648494228411,4
F2R,0.000303657401778512,0.0279321300788302,10
JUP,0.000304473084173251,0.0279842607947474,6
ENSGALG00000023472,0.000305118701522278,0.0280206883436403,2
CHCHD3,0.000306047453199509,0.0280601307092413,4
AIMP2,0.000305883182091127,0.0280601307092413,4
CLIP1,0.000307103379737939,0.0281339961257671,2
PPIF,0.000311777337678731,0.028526207273611,4
PSMA4,0.000311892209002629,0.028526207273611,6
HSPB11,0.000312239248739021,0.0285347302912385,6
HSCB,0.000314907176584667,0.0287551670716564,4
ENSGALG00000030728,0.000315762870999547,0.0288098995711288,4
TMEM56,0.000317205419924305,0.0289180439044206,4
CD99,0.000318284981545292,0.0289805555559243,3
PTGS2,0.000318406756042777,0.0289805555559243,2
NIP7,0.000319243046810302,0.029033163933721,4
MYO1A,0.000319678471633056,0.0290492604676123,6
ANKH,0.000320093622341422,0.0290634901718418,2
NDRG1,0.000321135192584254,0.0291345279166399,2
ENSGALG00000043381,0.000322199882672236,0.029207546907545,4
HSPB9,0.000322711287857658,0.029230333140737,6
CENPF,0.000325640279412953,0.0294286787566368,6
ENSGALG00000009250,0.000325686498124034,0.0294286787566368,7
ENSGALG00000049966,0.000325403635317745,0.0294286787566368,6
LSM3,0.000326970839275464,0.0295209997230123,6
MAGI1,0.000328825284721557,0.0296646038204087,2
ARF1,0.000330390732396268,0.0297819268965213,3
IMPDH2,0.00033114129298828,0.0298256656428563,2
MPP3,0.000333334165350307,0.0299991383582026,2
LAPTM4B,0.000334411781047317,0.0300480054423558,2
CLEC3A,0.000334387503571065,0.0300480054423558,9
ENSGALG00000026154,0.00033606440863676,0.0301723808916997,4
PPID,0.0003428653645694,0.0307584137807353,6
SNRPC,0.000343609117413601,0.0308005543178166,6
LAPTM5,0.00034658682861799,0.0310427164795295,3
NUCB2,0.00034956528800123,0.0312845599914302,2
ACVR1,0.000350320336111043,0.0313271914540077,3
SSBP1,0.000351198281862697,0.0313722970614611,6
PHLDB2,0.00035138292904302,0.0313722970614611,2
PLCB4,0.000360055744123344,0.032121113261429,2
VPS35L,0.000361785355512234,0.0322498193942664,9
RNH1,0.000366283123257038,0.0326248815729383,6
SNX3,0.000366839218872039,0.0326485425983458,4
GLT8D2,0.000369855092639648,0.0328893608076089,3
SRI,0.000370130239853994,0.0328893608076089,9
DUSP23,0.000371935932343415,0.0330237069335906,6
CHST1,0.000373449888910304,0.0331319585816243,9
NKIRAS2,0.000377433231194324,0.0334589472010587,6
SF3B6,0.000382185904974963,0.0338535669289257,6
RARRES1,0.000392225660263978,0.0347155197589736,3
PDCD4,0.000393994478525728,0.0348446394552805,3
RAB15,0.000395313463124491,0.0349338043851427,9
TGFB3,0.000400515048863737,0.0353656647114972,3
CCT2,0.000402171989088318,0.0354680131082508,6
TCP1,0.000402305208255349,0.0354680131082508,6
TGFBR3,0.000407776645769298,0.0359222114450625,7
TMOD1,0.000409875955144301,0.0360788706374039,4
ITM2C,0.000410344638366422,0.0360918629423211,2
EMB,0.00042654739825343,0.0374876436445387,9
DHRS7,0.00042889211845587,0.0376642640557501,7
KAT6A,0.000431059263965583,0.03782502670826,2
ENSGALG00000001604,0.000437937966290436,0.0383986505485646,2
MAP1B,0.00043938266478305,0.0384952950048007,2
PYGB,0.00044001657185444,0.0385208090035693,2
DNAJC12,0.000440993675689727,0.0385763047267777,4
LDLRAD4,0.000441507299099086,0.0385912023164672,9
ENSGALG00000010758,0.000442286753116639,0.038629294382186,2
CIR1,0.000443257627231519,0.0386840329364829,2
P4HA3,0.00044572310128399,0.0388690222720903,7
TTL,0.000465820859821497,0.0405901459069721,3
CLDND1,0.000466817981715106,0.0406455237746011,3
EVL,0.000472968773974625,0.0411491951756083,10
EMG1,0.00048453678248328,0.0421067196919076,6
MRPS12,0.000484723745634907,0.0421067196919076,6
ENSGALG00000048488,0.000493282664316919,0.0427840843332515,9
RABGGTB,0.000493261735857176,0.0427840843332515,6
ENSGALG00000034218,0.000497224228704463,0.0430926990880341,2
DHRS3,0.000499789258253558,0.0432816307301507,3
ENSGALG00000012269,0.000505019417784691,0.0437008934312907,2
ANK3,0.000511033516900739,0.0441872956496468,4
LINGO1,0.000518801025315874,0.0448244448179704,3
NCALD,0.000520762646502027,0.0449593714762699,9
SEC61A1,0.000528154338821807,0.0455275888475891,3
CENPS,0.0005281328502873,0.0455275888475891,6
LTA4H,0.000528873388275564,0.0455546373050611,9
TFG,0.000531586032182174,0.0456882754811736,9
ENSGALG00000040001,0.000531022174571794,0.0456882754811736,9
LIFR,0.00053164424824903,0.0456882754811736,10
ZFHX3,0.000532982500087043,0.0457682906969958,7
RNF150,0.000535546560361255,0.0459533660611715,6
MATN2,0.000536932791093681,0.046037170764518,9
ABCE1,0.000539444349644258,0.0462172609417169,6
HYAL1,0.000541140000045903,0.0463272265551408,4
MTHFS,0.000543824079933364,0.0465215802650122,6
RGS10,0.000545283385900319,0.0466109444342636,2
DYNLL2,0.00054974566345356,0.0469210181412614,4
ENSGALG00000033705,0.000549622428453578,0.0469210181412614,6
SLC25A6,0.000554236595406099,0.0472684300405907,2
PGD,0.000557209835753358,0.0474859759722556,6
SNTA1,0.000557960881454767,0.0475139581205854,2
TMEM131L,0.000559278141811781,0.047590078223655,9
IL1RL1,0.000560201814123085,0.0476326173197146,3
ENSGALG00000030767,0.000562163998807597,0.0477633275823581,2
ATG3,0.000562707807416407,0.047773421456853,6
PDK4,0.000571802810493738,0.0485089414257504,4
PPP1R9B,0.000576871840283433,0.0489020657917215,9
KLHL36,0.00057991772353283,0.0491232225225653,9
AKR1B10L2,0.000583941239569397,0.049426796390073,9
VBP1,0.000584872750332588,0.0494683923717846,6
MAPKKK3L,0.000586930602424096,0.0495957011636242,7
PDLIM7,0.000587260377458376,0.0495957011636242,7
NUPL2,0.000589947518137457,0.0497852329601767,2
