,elbo,Recon,SVGP_KL,GAT_KL,alignment,KMeans,OT
86,177.0952227323001,1733.7241125832916,-0.7004205385566367,5123.388279758945,2.858005621062289,19.74336650838687,0.5300831099161383
87,177.86100905412772,1733.967636718106,-1.4801654239062827,5337.860111735705,2.966584194846713,19.727644799112852,0.624920675013181
88,176.92136404408294,1731.5056892806942,-0.7001856474606256,5070.093789123992,2.789321254718755,19.78629535998128,0.4460755576626314
89,177.32722945788345,1731.73638115719,-0.9437186324202459,5035.884956822518,2.57160879821406,19.785113742265075,0.5649838232560558
90,176.08184200218784,1729.6938880869611,-1.0862801724591464,5040.486219116419,2.386760632399884,19.65588923502661,0.4041395848374374
91,176.37414457234698,1730.299906037079,-0.9563490084160777,5197.655316861146,2.4311500204425998,19.73614959296423,0.5120235747707059
92,176.96143343545594,1733.4344210792851,-0.6577765363472963,5107.130788501329,3.07029414810284,20.37331399812335,0.6313621267851864
93,177.08686256950241,1734.6054818088187,-0.3394132343388037,5307.805952312484,3.462193494153984,20.580965237229655,0.5893939499492655
94,177.26844139036882,1736.8175590402084,-0.7341365596164906,5068.077039773898,3.595701450707296,19.555672978171597,0.4710857156361164
95,177.0337293769168,1733.386363134352,-0.4514673259666324,5132.368256610155,3.0342710854432413,20.013263779228215,0.6513690883701151
96,177.02701254931662,1730.8332043205844,-1.1228245031586994,5173.024324110122,2.807718449754666,19.36713947655872,0.5352091903206022
97,176.76863467132665,1728.7209778705349,-0.7353476501726847,5227.7897941012725,3.02890071128762,19.909610696138767,0.5651634089995293
98,176.93158677441093,1727.901125913502,-1.1779389000135554,5083.776374618421,2.687833256375796,19.15727292202476,0.5062348077479708
99,176.65651496740068,1724.3567478274704,-1.0938328783987343,5388.343239133494,2.3932299955546625,19.49392989517676,0.5088402811082828
