,combinedPval,adjustedPval,cluster
HMGB2,6.135425500986e-12,7.50997102528679e-10,6
CERCAM,6.27975449418727e-12,7.67861103097659e-10,3
HNRNPH3,6.34492458573277e-12,7.75020820053719e-10,6
GSTM3,6.37578878581735e-12,7.77979584649846e-10,3
GPX1,6.53166409847472e-12,7.96170288952416e-10,3
PDGFRL,6.57618404176219e-12,8.0076373945062e-10,7
GPX8,6.84274858997469e-12,8.32357330793881e-10,3
ELOVL5,6.91713353262458e-12,8.40532746476826e-10,3
CHCHD3,7.08011427263955e-12,8.59445745434398e-10,1
SBSPON,7.14672765411706e-12,8.66633789963385e-10,8
TRAM1,7.28683779982475e-12,8.82710190924591e-10,3
UGDH,7.53463957892109e-12,9.11785407616633e-10,3
SELENOS,7.55639995020374e-12,9.1347501153902e-10,3
GRHPR,7.6074702093365e-12,9.1870068078795e-10,1
SKA2,7.67585994765341e-12,9.26004984248224e-10,7
ADD1,7.83795250924868e-12,9.44586805715452e-10,3
OAZ2,7.85371767619836e-12,9.45513985668437e-10,6
NCL,7.90212340007201e-12,9.503648443203e-10,9
CIB1,8.02313770975616e-12,9.63929214512237e-10,5
TUBB2B,8.04223354577971e-12,9.6523347529449e-10,6
REM1,8.11861688987392e-12,9.73403708126294e-10,1
BUD31,8.3277829077133e-12,9.97461295160693e-10,3
SMIM8,8.3659745797604e-12,1.00101217787859e-09,8
LASP1,8.37463431935248e-12,1.00102584155306e-09,3
NUTF2,8.5069729038878e-12,1.01580782563989e-09,6
CNN2,8.62065974160942e-12,1.02833478827957e-09,3
MRPL9,8.79984973778392e-12,1.04864200648638e-09,1
TMEM9B,8.90998386182673e-12,1.06068720767619e-09,7
TFDP1,9.02544705638775e-12,1.07225312380472e-09,1
ENSGALG00000011812,9.02122820889417e-12,1.07225312380472e-09,3
SRSF2,9.12236952643752e-12,1.08266979316909e-09,6
CLTB,9.44289091364681e-12,1.11957589720329e-09,1
PYGB,9.71178693021102e-12,1.15029270680129e-09,1
C1QBP,9.96380755680093e-12,1.17895071020552e-09,1
SEC22B,1.01749719760846e-11,1.20272151345514e-09,7
PLPP3,1.08008046950658e-11,1.27541039707494e-09,3
RANBP1,1.08941744514368e-11,1.28514043758733e-09,6
CFD,1.17827969603468e-11,1.38856918039078e-09,3
POLR2E,1.20078391674383e-11,1.41366756502255e-09,6
DCAF13,1.2449929975844e-11,1.46424275036566e-09,6
ARPC2,1.25539578732514e-11,1.47499660528761e-09,3
TGFB3,1.3008483179533e-11,1.52686848266578e-09,3
MRPS16,1.384647951852e-11,1.62360130425099e-09,5
STMP1,1.41169298473187e-11,1.6536582757941e-09,9
MRPL35,1.48311363190601e-11,1.73558489333391e-09,6
SCD,1.49034118379632e-11,1.74230223374483e-09,7
TFPI2,1.52072798798031e-11,1.7760538031916e-09,3
ENSGALG00000039074,1.53148604908893e-11,1.78683661939171e-09,7
IMPDH2,1.54017909537174e-11,1.79519105188223e-09,1
TOMM22,1.54305457300552e-11,1.79675481501978e-09,6
MTUS1,1.54718460265713e-11,1.79977484002122e-09,1
RPIA,1.56630264314117e-11,1.82020649960697e-09,3
ACAD9,1.57338586603828e-11,1.82662581218277e-09,1
G0S2,1.62174718099095e-11,1.88090685838929e-09,1
SAV1,1.63964397614791e-11,1.89978263791911e-09,3
SOCS1L,1.64397384594395e-11,1.90291725279694e-09,3
SNRPB2,1.65712998878575e-11,1.91625209864991e-09,6
PSMG4,1.67665881178891e-11,1.93692253905494e-09,9
CRTAC1,1.69133596017446e-11,1.95195298305143e-09,7
DYNLT1,1.71471725707306e-11,1.976989318333e-09,6
ENSGALG00000002988,1.73782099821551e-11,2.00165672372053e-09,3
RAD23A,1.77734493789217e-11,2.04517019856159e-09,1
IAH1,1.81474835159179e-11,2.08616059906334e-09,9
ERP29,1.82869275278108e-11,2.1001295421543e-09,3
NTMT1,1.94557703281362e-11,2.23217480002008e-09,9
EIF4A3,1.98235872161945e-11,2.27214928581152e-09,6
ENSGALG00000009250,2.01652028408716e-11,2.30904540695909e-09,6
ZNF207,2.17891260589909e-11,2.49012677578274e-09,3
ALYREF,2.17827977877505e-11,2.49012677578274e-09,6
ENSGALG00000039755,2.22168949903789e-11,2.5365388221643e-09,8
SELENOU,2.23583374037162e-11,2.55020195423099e-09,1
DCTN3,2.29201102541765e-11,2.61173494456054e-09,3
PLS3,2.39760433728975e-11,2.72940292694112e-09,7
EIF4EBP2,2.46863640640527e-11,2.8075365374866e-09,1
TXNDC12,2.50874876428497e-11,2.85038824565498e-09,3
ENSGALG00000048441,2.51225706904279e-11,2.85160844208409e-09,2
ABRACL,2.5172752771141e-11,2.85453847543431e-09,3
LZIC,2.54180010372806e-11,2.87956155354286e-09,3
GLUL,2.5691004879036e-11,2.90767762117859e-09,1
ADGRG2,2.61177746097019e-11,2.9531256542777e-09,7
C26H6ORF125,2.62134758344246e-11,2.96108835761253e-09,6
ENSGALG00000053194,2.6585400547674e-11,3.00020801261075e-09,1
RBMX,2.90338864061823e-11,3.27337030190668e-09,6
GNB1,2.98545632659852e-11,3.36265951516309e-09,6
ARL6IP1,3.03626013220537e-11,3.41659703528262e-09,6
HNMT,3.21718207629829e-11,3.61670789034803e-09,2
NUDT14,3.22605275826504e-11,3.62320301591111e-09,3
JUN,3.42957884313932e-11,3.84809517428079e-09,3
DDTNFR23,3.49955620038145e-11,3.92285444346174e-09,1
AIG1,3.51425555322749e-11,3.93556570452729e-09,7
COX17,3.654898605987e-11,4.08916056339148e-09,1
EIF3B,3.69129171673421e-11,4.12593705010057e-09,2
IPO5,3.7240543981909e-11,4.1585893797955e-09,8
RHOB,3.74951181214556e-11,4.18302961351582e-09,6
CSDE1,3.75930397922275e-11,4.18996350754467e-09,1
NEBL,3.85036447170251e-11,4.28737640603100e-09,1
CHODL,3.98456823091919e-11,4.4325986405934e-09,3
ENSGALG00000036263,3.994027331089e-11,4.43890585004238e-09,3
COMMD1,4.02931021881159e-11,4.47387409331986e-09,6
RPL26,4.035505263289e-11,4.47650951556785e-09,3
PSMB3,4.11612965933728e-11,4.56162490970999e-09,6
ENSGALG00000042023,4.23800994298063e-11,4.69225726839027e-09,5
TIMM44,4.27206048314588e-11,4.72549104774693e-09,6
MRPL50,4.46895853656315e-11,4.93862410815209e-09,6
YWHAB,4.57390791908097e-11,5.04983915560969e-09,6
ASB18,4.65565364038412e-11,5.13525079709388e-09,1
ITGA11,4.68070027181966e-11,5.15802068704886e-09,3
PAPSS1,4.7030823679961e-11,5.17781428143609e-09,3
TMEM167A,4.78318495922281e-11,5.26105787229319e-09,7
INIP,4.79249973039941e-11,5.26635831547428e-09,7
MUSTN1,4.83049156230209e-11,5.30313179583187e-09,1
NDUFS3,4.84918771803677e-11,5.31867258214129e-09,1
MCRIP2,4.92813567731787e-11,5.40020768896102e-09,1
STOM,5.04025710057476e-11,5.51790761041003e-09,1
ECI1,5.09524644698445e-11,5.5728998196976e-09,1
GTF2A2,5.64905899835821e-11,6.17286582686334e-09,6
MRPL24,5.68036728765264e-11,6.20129237760629e-09,6
TOMM40L,5.77411451985199e-11,6.29776750736817e-09,1
PSMA3,5.81119596887447e-11,6.3323158526014e-09,6
GTF2B,5.8638427447022e-11,6.3837453682867e-09,6
ENSGALG00000011164,5.97830673854105e-11,6.50231497580623e-09,2
LPL,6.02569105723205e-11,6.54199386571173e-09,5
EIF1,6.02595751075796e-11,6.54199386571173e-09,3
ENSGALG00000053765,6.18456397205591e-11,6.70796584719346e-09,3
DHRS7,6.34177155234283e-11,6.8721148922435e-09,5
CNN1,6.38182839907131e-11,6.9091301482144e-09,1
HIPK3,7.19033721452433e-11,7.77725455632929e-09,1
SDHAF2,7.40385530662024e-11,8.00081360332022e-09,1
XIRP1,7.8213213683398e-11,8.44414932716649e-09,1
PSMA5,7.89684984070504e-11,8.51784174224467e-09,6
SH3GL3,8.1254780681661e-11,8.74833770042016e-09,7
MAPRE1,8.12541145478463e-11,8.74833770042016e-09,9
GLT8D1,8.2497453313124e-11,8.87397446108638e-09,3
TCN2,8.32220958812968e-11,8.94370906028931e-09,3
FOXP2,8.45350456302185e-11,9.07648204662102e-09,7
DPY30,8.52353743141521e-11,9.14329530232441e-09,6
ABCC5,8.56360538037393e-11,9.17787200105423e-09,1
SGK3,8.79187833646711e-11,9.41390604933377e-09,3
SRP9,9.1690766090835e-11,9.80882517993683e-09,6
SNRPD1,9.30604482363151e-11,9.94626664834549e-09,8
KRT15,9.37341315676576e-11,1.00091372517386e-08,2
PPA1,9.39597288862615e-11,1.00240893013229e-08,6
AMD1,9.61835056045857e-11,1.0251995844439e-08,1
MRPS23,9.69120339533447e-11,1.03202575466137e-08,6
IFI27L1,9.8987262830974e-11,1.05316764538467e-08,1
SAR1A,1.04512176690719e-10,1.11094052822103e-08,3
MRPL21,1.04667940981074e-10,1.11158756684079e-08,6
ARHGDIB,1.04930730771002e-10,1.11336902889255e-08,9
AIMP1,1.05561892560502e-10,1.11905234577185e-08,1
SEC62,1.06275654943033e-10,1.12560023531347e-08,3
ELOC,1.07452713393741e-10,1.13703878250442e-08,6
AGTR2,1.08490105787951e-10,1.14698010371899e-08,7
NDUFB6,1.11903819544068e-10,1.1820038095452e-08,1
CD24,1.13208775687212e-10,1.19471035255794e-08,3
KARS,1.15938370015556e-10,1.22241492424062e-08,5
COPE,1.16535003868989e-10,1.22760067850398e-08,3
ENSGALG00000043610,1.1943712685536e-10,1.2570417305026e-08,3
ASS1,1.19708021273368e-10,1.25876185403827e-08,3
COMMD7,1.19896981232159e-10,1.25961810210435e-08,3
AARS,1.24266930079386e-10,1.30435824293094e-08,8
ENSGALG00000034737,1.25694232799844e-10,1.31815867004144e-08,3
KRT7,1.29334765119893e-10,1.35512384503417e-08,3
ENSGALG00000016301,1.30566668588017e-10,1.36680874503172e-08,1
ENSGALG00000006009,1.31418431692509e-10,1.37449691554897e-08,1
HIBCH,1.32220123738591e-10,1.38164814662447e-08,1
BCAS2,1.33480781983053e-10,1.39357837164452e-08,6
LMCD1,1.34957822695014e-10,1.4077444341365e-08,3
GNAI2,1.3529755094055e-10,1.41003254349032e-08,3
POLR2F,1.36856748156333e-10,1.42501424654848e-08,6
TSPAN3,1.41506362183463e-10,1.47211957615887e-08,5
ENSGALG00000028009,1.42579947848276e-10,1.48197216832338e-08,3
PXMP4,1.42950318249291e-10,1.48450457047806e-08,5
ENSGALG00000054599,1.43701495147752e-10,1.4909835674161e-08,6
ENSGALG00000029330,1.44334322271789e-10,1.49622423852672e-08,1
ENSGALG00000048523,1.4594569996973e-10,1.51159069902624e-08,1
HIKESHI,1.47250545090571e-10,1.52375799172814e-08,7
SS2,1.51762602484951e-10,1.5690629501704e-08,7
CLDND1,1.52722057222832e-10,1.57759028475339e-08,3
RBBP4,1.58801194416469e-10,1.63894136030492e-08,3
CADM1,1.62694080430015e-10,1.67764061744196e-08,7
PSMG3,1.63994595681061e-10,1.68956375314221e-08,1
CDC42EP3,1.66472613472024e-10,1.71358656175001e-08,7
ENSGALG00000015183,1.70297775881068e-10,1.75142185241632e-08,3
MYLK,1.71371916657392e-10,1.76092279248105e-08,1
NHP2,1.71528902193074e-10,1.76099115971218e-08,6
ECHS1,1.76195502632481e-10,1.8073165565559e-08,1
ENSGALG00000039468,1.777382685475e-10,1.82154635142958e-08,1
SLC41A2,1.78619008472936e-10,1.82897244241034e-08,3
APPL2,1.82426074246678e-10,1.86632355687288e-08,7
DESI1,1.83742798753883e-10,1.87815409588357e-08,1
POP5,1.88278503898687e-10,1.92283860481638e-08,6
KCTD7,1.93475679921562e-10,1.97419480892796e-08,7
CAPZA1,1.9428214592665e-10,1.98069851157001e-08,6
ARCN1,2.01869632121543e-10,2.05626301124135e-08,3
SUCLG1,2.04291139560553e-10,2.0791207820746e-08,1
CDK2AP1,2.07066586099813e-10,2.10553786703144e-08,3
MAOA,2.08090544795425e-10,2.11411472945112e-08,2
MDFIC,2.08487893615938e-10,2.11631614408556e-08,3
RAP1B,2.10532480338088e-10,2.13393321132862e-08,3
SH3GLB1,2.10587769444714e-10,2.13393321132862e-08,8
MOSPD1,2.20057527755557e-10,2.22796509580142e-08,6
ERP44,2.20458540312052e-10,2.23009765120209e-08,3
EIF3J,2.23295160139969e-10,2.25684319855929e-08,1
SUMO3,2.24225193967698e-10,2.26428938855509e-08,6
CDC42EP4,2.26675567205348e-10,2.28706234466595e-08,3
C1QTNF12,2.2927659770744e-10,2.3113148657267e-08,7
KLHL7,2.32106556197209e-10,2.33742746666925e-08,1
SMIM7,2.32265984223545e-10,2.33742746666925e-08,9
UBE2L3,2.39466224627449e-10,2.40781909363653e-08,3
ENSGALG00000004725,2.44822939698963e-10,2.4595693367801e-08,9
CYP51A1,2.45682696409233e-10,2.46609172542508e-08,7
MMP23B,2.56368259954343e-10,2.57114710549773e-08,3
TNNI3K,2.58119969842596e-10,2.5865007379547e-08,1
WDR1,2.64415822570641e-10,2.64732395827707e-08,6
PGK1,2.69252398155118e-10,2.69344553008492e-08,6
ENSGALG00000015701,2.71856093192469e-10,2.7171710067694e-08,1
CDK6,2.82723622291314e-10,2.82338170632203e-08,3
ENSGALG00000020788,2.83622458852051e-10,2.82994524708503e-08,1
ENSGALG00000033569,2.86737522614544e-10,2.85859200132925e-08,7
ANK3,2.94314572713006e-10,2.93163539641121e-08,1
NACA,2.97002755722531e-10,2.95589857532397e-08,3
ENSGALG00000046914,3.04906322412535e-10,3.03198222894971e-08,3
ENSGALG00000048150,3.12469605745491e-10,3.10455591715076e-08,5
SRF,3.16911163977807e-10,3.14601684278566e-08,1
ARL4C,3.19805071313795e-10,3.1720568398363e-08,3
NDUFA10,3.38944872169122e-10,3.35338083279731e-08,1
PALD1,3.38931771537432e-10,3.35338083279731e-08,8
TGFBI,3.38636230168277e-10,3.35338083279731e-08,3
IDH3B,3.40257155784229e-10,3.36068718941828e-08,1
ALDH7A1,3.40038219803773e-10,3.36068718941828e-08,3
GPC4,3.43510553335591e-10,3.38996236834713e-08,7
SELENOK,3.4792613234913e-10,3.43064769244169e-08,3
PPP2R2A,3.48893358648183e-10,3.43729146771815e-08,6
FXR1,3.57229579250884e-10,3.51646227647834e-08,1
PSMC5,3.58259533150829e-10,3.523639796068e-08,1
ENSGALG00000049431,3.63404861758454e-10,3.57124783306268e-08,8
PTBP1,3.75090403181844e-10,3.68299408333155e-08,3
VILL,3.75636410865354e-10,3.68526623092617e-08,7
MRPL40,3.78825637525892e-10,3.7134447748808e-08,8
SF3B6,4.0138825596614e-10,3.93132541501278e-08,6
ENSGALG00000014589,4.07786027167845e-10,3.99065057533397e-08,1
PGM3,4.12383904802027e-10,4.03227739027341e-08,7
CCDC167,4.23303281316123e-10,4.13559464233589e-08,3
PRDX6,4.23679535899169e-10,4.13582118776188e-08,3
ENSGALG00000025811,4.28475699365549e-10,4.17915713737668e-08,3
ENSGALG00000048034,4.31556235191977e-10,4.20570145004827e-08,1
ENSGALG00000041996,4.32291757945791e-10,4.20936746658161e-08,1
PAK1,4.37500480288122e-10,4.2530158314521e-08,3
EDN2,4.37319513935108e-10,4.2530158314521e-08,7
AURKAIP1,4.42933245636823e-10,4.30225831927499e-08,1
COMMD4,4.48932668817292e-10,4.35691866073105e-08,9
ENSGALG00000043329,4.50113724070889e-10,4.36476466395582e-08,3
ENSGALG00000049966,4.52367365788575e-10,4.38298998421448e-08,7
CYB5R3,5.01588770518424e-10,4.85588001169984e-08,1
DGUOK,5.09563391482004e-10,4.9290087423818e-08,6
SRP19,5.13534992307996e-10,4.96332751685331e-08,3
SNU13,5.15880893559029e-10,4.98189023593092e-08,6
IGFBP2,5.27826449214785e-10,5.09305040309461e-08,1
BOK,5.28715515812905e-10,5.09743022427965e-08,3
MYDGF,5.47903722392107e-10,5.27808266917466e-08,3
TKT,5.49470469124458e-10,5.28882613746667e-08,3
TGM4,5.76492853454624e-10,5.54436932059177e-08,8
ATP1B3,5.80245851367067e-10,5.57588554522483e-08,6
SSBP1,5.81464432158896e-10,5.5830155283903e-08,6
LFNG,5.8542670711148e-10,5.61645623643191e-08,6
NBL1,5.86689363757387e-10,5.62396385809555e-08,3
SMARCB1,5.91328541688085e-10,5.66379983766533e-08,6
LSMEM1,6.00785865501052e-10,5.74968167255299e-08,1
TXNL4A,6.08857519956985e-10,5.82217289074872e-08,6
TMEM65,6.15792972169515e-10,5.88368983123039e-08,1
MRPL28,6.22568219199593e-10,5.94357704175946e-08,6
HHEX,6.310986178093e-10,6.02010927266846e-08,3
CSTB,6.38204600278414e-10,6.08009777497759e-08,3
OCIAD1,6.38784913853385e-10,6.08009777497759e-08,1
CDK1,6.38944452902024e-10,6.08009777497759e-08,6
COL9A2,6.43579967096741e-10,6.11923767113406e-08,3
H-RAS,6.54397203092572e-10,6.21704298346614e-08,8
LINGO1,6.644118588639e-10,6.30707111451389e-08,8
ARPC3,6.71212863068149e-10,6.36647188032546e-08,3
HOXB4,6.82055967260453e-10,6.46408493546607e-08,7
HOXB2,7.0550720820961e-10,6.68093532876896e-08,3
NOL11,7.20629778072635e-10,6.81862916344315e-08,8
C1H2ORF40,7.37973682163329e-10,6.97710212563506e-08,3
ME1,7.84285081323333e-10,7.40896905540755e-08,7
TSPAN13,8.06717248558186e-10,7.61473989736436e-08,8
ENSGALG00000038671,8.07546918224489e-10,7.61643395301473e-08,5
ENSGALG00000045199,8.1676865271163e-10,7.69721193898915e-08,3
CAB39,8.29695423476551e-10,7.81274817915135e-08,8
MRTO4,8.32346858103961e-10,7.83141980803459e-08,6
PLPPR1,8.42847791560075e-10,7.9238568846987e-08,2
RILPL2,8.47000247716778e-10,7.95650968925973e-08,3
GMDS,8.57010906685218e-10,8.04409657101179e-08,3
HTRA2,8.64129212629905e-10,8.10441666341452e-08,5
WLS,8.75111871856404e-10,8.20085389552813e-08,3
RSU1,9.02428687332701e-10,8.45008534081704e-08,9
PTS,9.08513708708369e-10,8.50026896945094e-08,3
SEC31A,9.18548570538746e-10,8.58729864356267e-08,3
SLIT3,9.39300193181225e-10,8.77429814329935e-08,2
TRA2B,9.52257717123928e-10,8.88825052539064e-08,6
TFG,9.54498591276831e-10,8.90207326979885e-08,3
CRISPLD2,9.62355417577498e-10,8.96820919023425e-08,7
QPCT,9.68539692891568e-10,9.01866582029587e-08,3
LSM5,9.95065696507424e-10,9.25830612987561e-08,6
CSNK2A1,1.01931996177029e-09,9.47644608897559e-08,2
SNTB1,1.02017860825754e-09,9.47690742572042e-08,9
ENSGALG00000051456,1.05807551609161e-09,9.82116080912463e-08,1
TRABD2B,1.09143494242403e-09,1.01227850548672e-07,7
MGMT,1.10610520742682e-09,1.02507319020984e-07,1
ZYX,1.11178599659922e-09,1.02952331489528e-07,7
S100A4,1.12165809973419e-09,1.03784453613073e-07,3
ENSGALG00000040001,1.12415032837987e-09,1.03932958274886e-07,3
PSMD9,1.13260667511383e-09,1.04632204461905e-07,5
IL20RA,1.16827414409215e-09,1.07842179186054e-07,1
TMED11,1.21043575163071e-09,1.11646094031249e-07,8
HPRT1,1.21925547436064e-09,1.12371111279252e-07,1
TMEM50A,1.22328325247167e-09,1.12653692359708e-07,3
BTG1,1.23107879446138e-09,1.13282535023645e-07,2
PSMA1,1.2424092865615e-09,1.14235417443803e-07,6
RIBC2,1.26215771167892e-09,1.15960199136726e-07,7
DDR2,1.2717595865297e-09,1.16750798022491e-07,7
DPYSL3,1.34717281774499e-09,1.23577079193038e-07,3
ANXA1,1.36148603502306e-09,1.24792317316451e-07,3
RAB11B,1.36390188032465e-09,1.249160076932e-07,5
ENSGALG00000034354,1.39344713545597e-09,1.27522271371939e-07,3
SLC41A3,1.45692546915654e-09,1.33227450720257e-07,2
ENSGALG00000028551,1.46957979119122e-09,1.34279791461706e-07,3
GFPT2,1.52320200896838e-09,1.390709302212e-07,3
LNPK,1.55640833554571e-09,1.41919788861868e-07,1
ENSGALG00000047636,1.55682777780441e-09,1.41919788861868e-07,3
MARCKSL1,1.58834434493826e-09,1.44680234718074e-07,6
CHMP6,1.61790048025523e-09,1.47257956386733e-07,9
ANAPC13,1.62134661252367e-09,1.47457041984057e-07,6
BCAP31,1.66997937700586e-09,1.51762231142623e-07,5
ANAPC16,1.67951019758306e-09,1.52510044199226e-07,9
NUSAP1,1.72792335995098e-09,1.5678472399333e-07,6
ACBD3,1.76240833038577e-09,1.59789977424256e-07,3
UBE2F,1.78109527126935e-09,1.61359350782043e-07,7
CD36,1.84105442002647e-09,1.66662488389409e-07,1
ABCE1,1.86387705269908e-09,1.68598227773985e-07,6
FTL,1.87374071813906e-09,1.6935967246524e-07,2
MANF,1.87916526783738e-09,1.69719019039689e-07,6
OSTF1,1.89878057721415e-09,1.71358479647179e-07,3
RASL12,1.90031301805504e-09,1.71364755060055e-07,7
ENSGALG00000038820,1.90660842669388e-09,1.71800201144245e-07,6
EIF2S1,1.93943605619751e-09,1.74623898998361e-07,6
ENSGALG00000047875,1.96305682820253e-09,1.76479379656665e-07,5
SRI,1.96248539641175e-09,1.76479379656665e-07,3
DSP,2.00707783726273e-09,1.80298509329849e-07,2
EXOSC8,2.03603889303849e-09,1.82759966685067e-07,6
EIF1AY,2.14889661620532e-09,1.92742663949064e-07,6
RSL24D1,2.2190209669759e-09,1.98880100304387e-07,6
DBX2,2.2309367686546e-09,1.99795190402401e-07,9
C12orf75,2.23402640830983e-09,1.99919044827541e-07,7
DNAJC3,2.24361140777063e-09,2.00623524635199e-07,3
FST,2.25686203059183e-09,2.01654459400866e-07,3
VPS29,2.26811436299101e-09,2.02505408063497e-07,3
MRPL58,2.30066932171979e-09,2.05255587062136e-07,6
FBLN2,2.31881380763355e-09,2.06716919576618e-07,7
WSB2,2.34645258778698e-09,2.09021780388495e-07,5
SLC6A7,2.35823438554661e-09,2.09911673198881e-07,7
EDF1,2.38814146236166e-09,2.12412360870749e-07,6
LSM8,2.39730579831843e-09,2.13065698257658e-07,6
KCNAB1,2.42819730988941e-09,2.15647630330251e-07,3
TMCO1,2.45567766121724e-09,2.17922935551263e-07,5
TWSG1,2.47557119248398e-09,2.19355979386812e-07,3
POLR2D,2.47529041708106e-09,2.19355979386812e-07,6
PHPT1,2.4950574939453e-09,2.20915519001915e-07,6
RAMP2,2.51083109858996e-09,2.22144224268701e-07,5
PDGFA,2.57045618123897e-09,2.27247879106581e-07,7
NDUFS2,2.7250448564331e-09,2.40733008613659e-07,1
MYOM1,2.73088063273974e-09,2.41066746585208e-07,1
PTP4A2,2.77564682349407e-09,2.44833951682596e-07,1
PID1,2.8324098622079e-09,2.49652907950816e-07,3
HDGFL3,3.08615510924426e-09,2.71813874374996e-07,3
ABHD14B,3.11990056012235e-09,2.74579562506605e-07,3
FAM162A,3.14080383922999e-09,2.76211718813601e-07,1
UBE2N,3.14533243894743e-09,2.76402468107887e-07,6
APBA2,3.18580584135475e-09,2.79749286010617e-07,1
COPS9,3.23799531631863e-09,2.84119121162473e-07,8
TALDO1,3.31746385917597e-09,2.9087423512749e-07,3
ADSS,3.33940719521308e-09,2.9257922381788e-07,7
ENSGALG00000049136,3.55645246585823e-09,3.11362572770867e-07,9
ILF2,3.56808005363973e-09,3.12147258340013e-07,9
TNFRSF11B,3.58776774955771e-09,3.13635371022377e-07,7
CFAP20,3.6069555120477e-09,3.15077593722227e-07,7
PHF5A,3.71679254040913e-09,3.24430232002391e-07,6
C5H14orf166,3.7197982472037e-09,3.24450826566047e-07,6
DPT,3.73992059543582e-09,3.25963239239041e-07,3
MTPN,3.81835985052703e-09,3.32552397074786e-07,3
CCT7,3.87164555970543e-09,3.36942694087428e-07,6
TLN1,3.90436372121883e-09,3.39537842807734e-07,1
XPNPEP1,3.92897259171576e-09,3.41424450514143e-07,8
GSN,3.94928401092898e-09,3.42935093062841e-07,3
H2AFY2,3.96627908294533e-09,3.44155736754269e-07,8
HNRNPU,3.98433819270849e-09,3.45466832094996e-07,3
SMARCE1,4.02816247024873e-09,3.49008335420165e-07,9
MCTS1,4.03688371619637e-09,3.4950545227366e-07,6
NDUFAF2,4.09794431721622e-09,3.54529926547938e-07,9
ENSGALG00000054023,4.1103598302783e-09,3.55341604963306e-07,9
SPPL2A,4.16045953244293e-09,3.59407490994455e-07,5
GTPBP4,4.16596535046665e-09,3.5961791433018e-07,8
C1QTNF5,4.18101442356544e-09,3.60651221911523e-07,5
TSPO,4.20773038634081e-09,3.62688645579536e-07,3
NARS,4.31543201173668e-09,3.71698563409173e-07,3
INPP5A,4.34400138082935e-09,3.73884397050267e-07,9
GJA5,4.4021495337887e-09,3.78578985006442e-07,1
G3BP1,4.40500946830014e-09,3.78578985006442e-07,8
PCNP,4.47471215636597e-09,3.84287488960149e-07,6
MRPL48,4.6515413743009e-09,3.98888670188891e-07,6
CEP170P1,4.64907001784809e-09,3.98888670188891e-07,1
TMEM60,4.70280636655218e-09,4.02989838122816e-07,5
ENSGALG00000019568,4.77321127068109e-09,4.08723936211088e-07,8
PCCB,4.79642747741593e-09,4.10411901406046e-07,1
CISD2,4.89402185444021e-09,4.18457011713358e-07,6
CLTC,4.93883778318605e-09,4.21980924489762e-07,3
MRPL14,4.94995522348773e-09,4.22622554890158e-07,6
GLRX2,4.9986994543616e-09,4.26473451098751e-07,3
CNDP2,5.02987718142833e-09,4.28821113367059e-07,3
MRPS12,5.04839436921145e-09,4.30086774257313e-07,6
SSRP1,5.20561127537178e-09,4.43158223395335e-07,9
HIBADH,5.22608611941422e-09,4.44578170107534e-07,1
FILIP1,5.37058308935912e-09,4.56538843755213e-07,8
NKX2-5,5.38749600487165e-09,4.57644457543028e-07,1
KIF23,5.40277600435957e-09,4.58609860360193e-07,2
LTA4H,5.48184098114746e-09,4.64984275824971e-07,3
SPTSSA,5.49168355234997e-09,4.65482087178933e-07,3
AS3MT,5.64800661795317e-09,4.78386074270496e-07,7
OBSL1,5.70350500161965e-09,4.82737735373011e-07,1
CCT2,5.73767167111328e-09,4.84928796620233e-07,6
SPCS1,5.73746605780912e-09,4.84928796620233e-07,6
ENSGALG00000048722,5.80177483833211e-09,4.89993051319266e-07,7
AQP9,5.8934455093862e-09,4.97376564710133e-07,1
BTBD1,5.99609228935094e-09,5.05675107069147e-07,1
EPRS,6.08386596656629e-09,5.12708301576431e-07,3
SEC14L1,6.12238393316034e-09,5.15583419724074e-07,7
MCM2,6.26023211047766e-09,5.26813278160902e-07,8
PIP5K1B,6.2668075173633e-09,5.26988030783344e-07,8
GSS,6.2789667909513e-09,5.27253523403846e-07,9
TTYH2,6.27828722343793e-09,5.27253523403846e-07,3
NAP1L4,6.60937193863731e-09,5.5460053739911e-07,9
NUDT21,6.61705779059218e-09,5.5484801110478e-07,6
MKKS,7.09718706026763e-09,5.94681725345902e-07,6
BNIP3L,7.13258896389846e-09,5.97220896223894e-07,3
RCN2,7.20805171106065e-09,6.03108389979975e-07,3
WSB1,7.27665705468894e-09,6.084141194403e-07,3
ENSGALG00000046369,7.43169970007784e-09,6.20934300317956e-07,7
NDRG4,7.64432916966484e-09,6.38244705548425e-07,1
PFKP,7.75545072606576e-09,6.4706133174217e-07,1
SNRNP25,7.82035602941988e-09,6.52012186562522e-07,8
FGFR1,7.84080356197592e-09,6.5325202538888e-07,3
SRPRA,7.92987098208187e-09,6.60203064899225e-07,3
PTGDS,7.97866461788033e-09,6.63793609843225e-07,8
C20H20ORF24,8.05052291497077e-09,6.69296585697865e-07,6
TIMP4,8.1423127129554e-09,6.76447626541966e-07,3
ENSGALG00000006584,8.34433755425579e-09,6.92740155399646e-07,3
PSMD7,8.36628832878716e-09,6.94070591167764e-07,6
RCAN1,8.39509306516106e-09,6.95967348775448e-07,8
CASQ2,8.56029791496127e-09,7.08159585420841e-07,1
DDX3X,8.55244508546349e-09,7.08159585420841e-07,3
MOB2,8.55521409270921e-09,7.08159585420841e-07,7
